15.19755 2.00000 1.00000
19.59709 2.00000 1.00000
24.76365 2.00000 1.00000
29.49725 2.00000 1.00000
33.77977 2.00000 1.00000
38.17966 2.00000 1.00000
45.31257 2.00000 1.00000
49.61231 2.00000 1.00000
55.02885 2.00000 1.00000
61.07832 2.00000 1.00000
65.16148 2.00000 1.00000
70.66118 2.00000 1.00000
74.94415 2.00000 1.00000
79.04397 2.00000 1.00000
83.57746 2.00000 1.00000
88.99328 2.00000 1.00000
94.40946 2.00000 1.00000
98.99288 2.00000 1.00000
105.49235 2.00000 1.00000
109.59233 2.00000 1.00000
116.04265 2.00000 1.00000
123.85819 2.00000 1.00000
128.24125 2.00000 1.00000
132.67432 2.00000 1.00000
137.45712 2.00000 1.00000
141.85731 2.00000 1.00000
146.08996 2.00000 1.00000
151.02342 2.00000 1.00000
156.68922 2.00000 1.00000
162.03909 2.00000 1.00000
166.23924 2.00000 1.00000
172.02223 2.00000 1.00000
178.28835 2.00000 1.00000
182.75473 2.00000 1.00000
187.07143 2.00000 1.00000
191.82093 2.00000 1.00000
198.05378 2.00000 1.00000
202.67037 2.00000 1.00000
206.81983 2.00000 1.00000
213.63664 2.00000 1.00000
218.66948 2.00000 1.00000
223.06905 2.00000 1.00000
228.06891 2.00000 1.00000
232.40205 2.00000 1.00000
236.41849 2.00000 1.00000
242.23482 2.00000 1.00000
247.21782 2.00000 1.00000
251.83408 2.00000 1.00000
257.30070 2.00000 1.00000
262.11698 2.00000 1.00000
268.16654 2.00000 1.00000
273.96617 2.00000 1.00000
278.61588 2.00000 1.00000
283.08231 2.00000 1.00000
287.46521 2.00000 1.00000
293.23190 2.00000 1.00000
300.21488 2.00000 1.00000
304.81466 2.00000 1.00000
308.98106 2.00000 1.00000
314.11399 2.00000 1.00000
318.56388 2.00000 1.00000
322.86350 2.00000 1.00000
328.48006 2.00000 1.00000
336.56288 2.00000 1.00000
341.66229 2.00000 1.00000
345.92894 2.00000 1.00000
350.19500 2.00000 1.00000
355.19493 2.00000 1.00000
359.87809 2.00000 1.00000
364.97767 2.00000 1.00000
369.21072 2.00000 1.00000
374.12715 2.00000 1.00000
379.97765 2.00000 1.00000
384.17708 2.00000 1.00000
388.49308 2.00000 1.00000
393.27603 2.00000 1.00000
399.24276 2.00000 1.00000
406.22567 2.00000 1.00000
410.25844 2.00000 1.00000
