14.74741 2.00000 1.00000
19.06369 2.00000 1.00000
24.23011 2.00000 1.00000
28.24675 2.00000 1.00000
33.24648 2.00000 1.00000
38.37938 2.00000 1.00000
44.42894 2.00000 1.00000
49.42901 2.00000 1.00000
54.21180 2.00000 1.00000
58.52830 2.00000 1.00000
64.32796 2.00000 1.00000
68.49452 2.00000 1.00000
74.99427 2.00000 1.00000
80.34368 2.00000 1.00000
85.44350 2.00000 1.00000
90.02640 2.00000 1.00000
94.45958 2.00000 1.00000
98.74251 2.00000 1.00000
103.00921 2.00000 1.00000
108.50847 2.00000 1.00000
115.49171 2.00000 1.00000
120.90787 2.00000 1.00000
125.69103 2.00000 1.00000
131.10753 2.00000 1.00000
137.34040 2.00000 1.00000
142.35716 2.00000 1.00000
146.68956 2.00000 1.00000
152.50622 2.00000 1.00000
156.52278 2.00000 1.00000
160.92236 2.00000 1.00000
166.08914 2.00000 1.00000
171.55514 2.00000 1.00000
176.30499 2.00000 1.00000
180.95441 2.00000 1.00000
185.42088 2.00000 1.00000
190.52033 2.00000 1.00000
196.28669 2.00000 1.00000
201.90331 2.00000 1.00000
206.13647 2.00000 1.00000
210.58653 2.00000 1.00000
215.26937 2.00000 1.00000
219.30238 2.00000 1.00000
223.91856 2.00000 1.00000
229.96882 2.00000 1.00000
234.78468 2.00000 1.00000
241.60078 2.00000 1.00000
247.56715 2.00000 1.00000
252.10048 2.00000 1.00000
256.56721 2.00000 1.00000
263.54976 2.00000 1.00000
267.84945 2.00000 1.00000
272.46608 2.00000 1.00000
277.88244 2.00000 1.00000
282.28218 2.00000 1.00000
286.68205 2.00000 1.00000
292.34843 2.00000 1.00000
297.28147 2.00000 1.00000
302.26472 2.00000 1.00000
307.18111 2.00000 1.00000
314.31368 2.00000 1.00000
318.61348 2.00000 1.00000
325.06305 2.00000 1.00000
329.26279 2.00000 1.00000
337.52919 2.00000 1.00000
341.81211 2.00000 1.00000
346.04541 2.00000 1.00000
350.14505 2.00000 1.00000
354.52807 2.00000 1.00000
358.67774 2.00000 1.00000
363.06072 2.00000 1.00000
367.14428 2.00000 1.00000
371.41047 2.00000 1.00000
377.26010 2.00000 1.00000
383.52638 2.00000 1.00000
389.30947 2.00000 1.00000
393.70915 2.00000 1.00000
401.52594 2.00000 1.00000
406.12522 2.00000 1.00000
410.22503 2.00000 1.00000
