15.14762 2.00000 1.00000
22.28063 2.00000 1.00000
26.48049 2.00000 1.00000
30.94679 2.00000 1.00000
36.36305 2.00000 1.00000
40.64619 2.00000 1.00000
45.81251 2.00000 1.00000
52.62873 2.00000 1.00000
57.56159 2.00000 1.00000
62.29495 2.00000 1.00000
66.61128 2.00000 1.00000
71.22799 2.00000 1.00000
75.31084 2.00000 1.00000
79.32732 2.00000 1.00000
83.34374 2.00000 1.00000
88.95997 2.00000 1.00000
94.92632 2.00000 1.00000
99.22610 2.00000 1.00000
103.32594 2.00000 1.00000
110.31012 2.00000 1.00000
114.85872 2.00000 1.00000
119.47502 2.00000 1.00000
125.70790 2.00000 1.00000
130.72419 2.00000 1.00000
134.75742 2.00000 1.00000
139.15715 2.00000 1.00000
145.42348 2.00000 1.00000
149.68995 2.00000 1.00000
154.07302 2.00000 1.00000
159.87243 2.00000 1.00000
164.02263 2.00000 1.00000
168.22227 2.00000 1.00000
172.45535 2.00000 1.00000
177.43830 2.00000 1.00000
182.02123 2.00000 1.00000
186.42130 2.00000 1.00000
190.87101 2.00000 1.00000
196.65410 2.00000 1.00000
201.43726 2.00000 1.00000
205.50325 2.00000 1.00000
210.10346 2.00000 1.00000
215.51958 2.00000 1.00000
219.78590 2.00000 1.00000
224.60238 2.00000 1.00000
230.26906 2.00000 1.00000
235.05150 2.00000 1.00000
247.55114 2.00000 1.00000
252.65098 2.00000 1.00000
257.40048 2.00000 1.00000
262.40012 2.00000 1.00000
266.86731 2.00000 1.00000
271.96608 2.00000 1.00000
276.61623 2.00000 1.00000
280.99913 2.00000 1.00000
285.29903 2.00000 1.00000
289.73239 2.00000 1.00000
294.01549 2.00000 1.00000
300.06455 2.00000 1.00000
305.91446 2.00000 1.00000
311.73090 2.00000 1.00000
316.04747 2.00000 1.00000
320.38021 2.00000 1.00000
324.78080 2.00000 1.00000
328.87997 2.00000 1.00000
333.27969 2.00000 1.00000
338.62921 2.00000 1.00000
343.79556 2.00000 1.00000
349.26163 2.00000 1.00000
355.31159 2.00000 1.00000
360.81140 2.00000 1.00000
364.97769 2.00000 1.00000
370.74424 2.00000 1.00000
377.19366 2.00000 1.00000
382.19334 2.00000 1.00000
388.69374 2.00000 1.00000
393.60942 2.00000 1.00000
397.84327 2.00000 1.00000
404.82549 2.00000 1.00000
410.24171 2.00000 1.00000
