this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.003468399999974281,0.009421299999985422,0.009421299999985422,880.8509835000001,space,880.7185525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9378,2025-05-19_12h57.23.316,part0,2024.2.4,60.01734501269899,2025-05-19 12h59.46.986435 +0200,
,,,,,,,,,,,,,,,,,,,,,880.8510543000001,880.8575030000001,880.8575030000001,880.8575030000001,898.7891715,3,17.912820099999863,None,,,,,,,,,,,,,,,,,,,,,9378,2025-05-19_12h57.23.316,part0,2024.2.4,60.01734501269899,2025-05-19 12h59.46.986435 +0200,
3,4,0,0,0,4,1.24536060000014,None,0,0,0,2,898.8162395999999,,,,,,,,,,,,,,,,,898.8094156000001,898.8162395999999,898.8162395999999,898.8162395999999,900.0712889,4,1.24536060000014,None,,,,,,,,,,,,,9378,2025-05-19_12h57.23.316,part0,2024.2.4,60.01734501269899,2025-05-19 12h59.46.986435 +0200,
2,3,1,1,0,3,1.040219800000159,None,0,1,1,1,900.0884890000001,,,,,,,,,,,,,,,,,900.0749176999999,900.0884890000001,900.0884890000001,900.0884890000001,901.1401376,3,1.040219800000159,None,,,,,,,,,,,,,9378,2025-05-19_12h57.23.316,part0,2024.2.4,60.01734501269899,2025-05-19 12h59.46.986435 +0200,
4,5,2,2,0,5,0.6936825999998746,None,0,2,2,3,901.154478,,,,,,,,,,,,,,,,,901.1438066,901.154478,901.154478,901.154478,901.8567578000001,5,0.6936825999998746,None,,,,,,,,,,,,,9378,2025-05-19_12h57.23.316,part0,2024.2.4,60.01734501269899,2025-05-19 12h59.46.986435 +0200,
1,2,3,3,0,2,0.5747039000000314,None,0,3,3,0,901.8694691,,,,,,,,,,,,,,,,,901.8603489000001,901.8694691,901.8694691,901.8694691,902.4561989,2,0.5747039000000314,None,,,,,,,,,,,,,9378,2025-05-19_12h57.23.316,part0,2024.2.4,60.01734501269899,2025-05-19 12h59.46.986435 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.4564485,902.4711044,902.4711044,912.2226881999999,2,9.748935899999879,None,,,,,,9378,2025-05-19_12h57.23.316,part0,2024.2.4,60.01734501269899,2025-05-19 12h59.46.986435 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.4905407,912.4975665999999,912.4975665999999,917.2487378,917.5034922000001,,,,,,,
