cue,target,thisN,thisTrialN,thisRepN,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,guess_condition,iti,delay,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,skip_trigger.rt,skip_trigger.duration,Smiley_file,circlePos,correctdirection,correctResponse,distractorPos,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_words_loop.thisRepN,learning_words_loop.thisTrialN,learning_words_loop.thisN,learning_words_loop.thisIndex,learning_block.thisRepN,learning_block.thisTrialN,learning_block.thisN,learning_block.thisIndex,learning_conditions_loop.thisRepN,learning_conditions_loop.thisTrialN,learning_conditions_loop.thisN,learning_conditions_loop.thisIndex,iti_learning_loop.thisRepN,iti_learning_loop.thisTrialN,iti_learning_loop.thisN,iti_learning_loop.thisIndex,delay_loading_loop.thisRepN,delay_loading_loop.thisTrialN,delay_loading_loop.thisN,delay_loading_loop.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,dist_practice.thisRepN,dist_practice.thisTrialN,dist_practice.thisN,dist_practice.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_experiment_key.started,welcome.stopped,start_experiment_key.keys,start_experiment_key.rt,start_experiment_key.duration,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5_text.started,instruction5_key.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_practice_blank.started,iti_learning_practice.stopped,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,guess_delay.started,guess_delay.stopped,trial_type,Cue,Target,RunNr,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,dash_stim_guessing_resp.stopped,cue_stim_guessing_resp.stopped,guess_stim_resp.stopped,guess_question.stopped,guess_reached.stopped,no_response_feedback.started,no_response_feedback.stopped,guess_delay_cross.started,guess_delay_cross.stopped,dash_stim_learning.stopped,cue_stim_learning.stopped,target_stim.stopped,end_encoding.stopped,iti_practice_blank.stopped,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,load_word_pairs.started,load_word_pairs.stopped,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,load_guess_conditions.started,load_guess_conditions.stopped,load_iti.started,load_iti.stopped,load_delay.started,load_delay.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,learning_block.scanner_ready_press.keys,learning_block.scanner_ready_press.rt,learning_block.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,learning_block.skip_trigger.keys,learning_block.skip_trigger.rt,learning_block.skip_trigger.duration,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,setup_learning_trial.started,setup_learning_trial.stopped,learning_trials.guess_reached.keys,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,learning_trials.end_encoding.keys,iti_task.started,iti_cross.started,iti_cross.stopped,iti_task.stopped,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,learning_block.task_break_resp.keys,learning_block.task_break_resp.rt,learning_block.task_break_resp.duration,begin_end_run_cross.stopped,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,distractor_instruction.started,dist_instruc.started,key_resp_dist_instr.started,distractor_instruction.stopped,key_resp_dist_instr.keys,key_resp_dist_instr.rt,key_resp_dist_instr.duration,PID,Birthyear,Gender,Handedness,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011812399956397712,0.034127599908970296,0.034127599908970296,12.96366999996826,space,12.891538999974728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.963723799912259,12.97924629994668,12.97924629994668,59.27963229990564,space,46.2953546999488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.279672599979676,59.289878299925476,59.289878299925476,63.17981569992844,space,3.878788699978031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.17986149992794,63.19020079995971,63.19020079995971,69.42423839995172,space,6.224522799951956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.42429879994597,69.43452319991775,69.43452319991775,77.92428669997025,space,8.48104450001847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.92433229996823,77.934350800002,77.934350800002,86.63515959994402,space,8.69324619998224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
Frühstück,Brot,0,0,0,None,None,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.65658229996916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.64273969992064,86.65658229996916,88.64589319995139,88.64812279993203,88.64815949997865,None,88.65081659995485,88.65083499997854,88.65084819996264,88.65086139994673,Read,Frühstück,Brot,0,88.65314459998626,88.66806319996249,88.66806319996249,88.66806319996249,88.66806319996249,91.65684859990142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
Wand,Fenster,1,1,0,None,None,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.66764769994188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.65711859997828,91.66764769994188,93.65742929989938,93.65917609992903,96.6682519998867,None,96.66832659998909,98.16866669990122,98.16871679993346,101.16809519997332,Guess,Wand,Fenster,0,101.17093429993838,101.17796759994235,101.17796759994235,101.17796759994235,101.17796759994235,104.16843739990145,None,93.67940789996646,93.67940789996646,93.67940789996646,93.67940789996646,93.67940789996646,96.67892529990058,96.67892529990058,96.67892529990058,96.67892529990058,96.67892529990058,96.67892529990058,98.17912929994054,98.17912929994054,101.17796759994235,104.17881089996081,104.17881089996081,104.17881089996081,104.17881089996081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
Park,Spielplatz,2,2,0,2,None,1.983462700038217,0.11941069993190467,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.17881089996081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1686276999535,104.17881089996081,106.16809299995657,106.17088049999438,109.16865119989961,2,109.17186989996117,110.66889879992232,110.66895399999339,113.6687055999646,Guess,Park,Spielplatz,0,113.67175889993086,113.67864790000021,113.67864790000021,113.67864790000021,113.67864790000021,116.66864699998405,None,106.17938609991688,106.17938609991688,106.17938609991688,106.17938609991688,106.17938609991688,109.17855449998751,109.17855449998751,109.17855449998751,109.17855449998751,109.17855449998751,109.17855449998751,110.67933419998735,110.67933419998735,113.67864790000021,116.67919499997515,116.67919499997515,116.67919499997515,116.67919499997515,106.17938609991688,1.983462700038217,0.11941069993190467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
Hund,Pfote,3,3,0,None,None,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.67919499997515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.66884749999736,116.67919499997515,118.66852259996813,118.6702304999344,118.67026379995514,None,118.67330009990837,118.67331849993207,118.67333179991692,118.6733447998995,Read,Hund,Pfote,0,118.67545569990762,118.69093849998899,118.69093849998899,118.69093849998899,118.69093849998899,121.67929079988971,None,,,,,,,,,,,,,,,,,,,118.69093849998899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
Scheidung,Anwalt,79,79,0,,,,,,,,,,,,,,,,,,,,,,,0,79,79,4,,,,,,,,,,,,,,,,,,,,,,,,,121.72447439993266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.70603709993884,121.70616549998522,121.70620179991238,121.72447439993266,121.72447439993266,141.97967439994682,space,20.249928100034595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,0,0,0,2,None,1.8575110000092536,0.13026030000764877,Guess,2.183,4.0504,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,0,39,39,9,0,39,39,15,0,19,19,14,0,0,0,0,,,,,163.4569724999601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.44913509988692,166.44715699995868,,,,166.44724119990133,170.50296999991406,Guess,Scheidung,Anwalt,1,170.506120899925,170.5245711999014,170.5245711999014,170.5245711999014,170.5245711999014,173.51328719989397,,163.4569724999601,163.4569724999601,163.4569724999601,163.4569724999601,163.4569724999601,166.45809579989873,166.45809579989873,166.45809579989873,166.45809579989873,166.45809579989873,,,166.45809579989873,170.5245711999014,,,,,,,,,,,,,,,,,141.99297619995195,141.99311409995425,142.00704369996674,142.007181199966,142.01445729995612,142.01459399994928,142.01561029988807,142.03500239993446,142.03500239993446,149.42446449992713,space,7.37791520007886,None,149.42453139997087,149.43552479997743,149.43552479997743,151.43642799998634,p,1.9964321000734344,None,151.47836149996147,151.4903119999217,151.48540929991287,152.70200179994572,161.44096726662636,162.44637149991468,163.44617049989756,163.4467315999791,163.44710369990207,2,1.8575110000092536,0.13026030000764877,None,173.51334730000235,173.52415849990211,175.7140436999034,175.6910048999125,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,1,0,1,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,,,,,175.7140436999034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69318750000093,175.69321919989306,,,,175.69324069994036,175.69325439992826,Read,Küche,Tisch,1,175.69647529989015,175.7140436999034,175.7140436999034,175.7140436999034,175.7140436999034,178.70145939989015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6912134999875,175.69149689993355,None,,,None,178.7015278999461,178.713288799976,180.95690069999546,180.94724059989676,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,2,0,2,2,None,1.3489898000843823,0.18973079998977482,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2,0,2,0,,,,,180.95690069999546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.94905189995188,183.94712839997374,,,,183.94721129990648,186.65751989989076,Guess,Vers,Kapitel,1,186.66002419998404,186.6681223999476,186.6681223999476,186.6681223999476,186.6681223999476,189.65800759999547,,180.95690069999546,180.95690069999546,180.95690069999546,180.95690069999546,180.95690069999546,183.95746129995678,183.95746129995678,183.95746129995678,183.95746129995678,183.95746129995678,,,183.95746129995678,186.6681223999476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.9475009999005,180.94765459990595,2,1.3489898000843823,0.18973079998977482,None,189.65810549992602,189.66879359993618,193.22466209996492,193.2029337999411,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,3,0,3,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,3,0,3,0,,,,,193.22466209996492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.20517249999102,193.2052058998961,,,,193.20522859995253,193.20524299994577,Read,Service,Center,1,193.20807319995947,193.22466209996492,193.22466209996492,193.22466209996492,193.22466209996492,196.2135208999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.20319989998825,193.20341259997804,None,,,None,196.21359039994422,196.22434279997833,201.9246210999554,201.90283209993504,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,4,0,4,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,4,0,4,0,,,,,201.9246210999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.90493219997734,201.90496249997523,,,,201.9049834999023,201.90499629999977,Read,Gast,Zimmer,1,201.9069466999499,201.9246210999554,201.9246210999554,201.9246210999554,201.9246210999554,204.91333429992665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.90309309994336,201.90335679997224,None,,,None,204.91339449991938,204.92419219994918,207.4015567000024,207.39158369996585,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,5,0,5,2,None,1.1726366999791935,0.19524890009779483,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,5,0,5,0,,,,,207.4015567000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.39376059989445,210.39127239992376,,,,210.39135959988926,212.51430569996592,Guess,Zahnpasta,Gel,1,212.51737019990105,212.53641329996753,212.53641329996753,212.53641329996753,212.53641329996753,215.5242581999628,,207.4015567000024,207.4015567000024,207.4015567000024,207.4015567000024,207.4015567000024,210.4026313999202,210.4026313999202,210.4026313999202,210.4026313999202,210.4026313999202,,,210.4026313999202,212.53641329996753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.3918383999262,207.39201419998426,2,1.1726366999791935,0.19524890009779483,None,215.52432739990763,215.53515719994903,218.0371232999023,218.01417409989517,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,6,0,6,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,6,0,6,0,,,,,218.0371232999023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.01610339991748,218.0161361999344,,,,218.0161568999756,218.016170399962,Read,Juwel,Gold,1,218.0181969999103,218.0371232999023,218.0371232999023,218.0371232999023,218.0371232999023,221.02454469993245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.01440239988733,218.01456539996434,None,,,None,221.02461539988872,221.0353375999257,223.54711879999377,223.5247654999839,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,7,0,7,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,7,0,7,0,,,,,223.54711879999377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.52681159996428,223.5268474998884,,,,223.5268720999593,223.5268849999411,Read,Humor,Komödie,1,223.52957529993728,223.54711879999377,223.54711879999377,223.54711879999377,223.54711879999377,226.53624869999476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.5249434999423,223.52512709994335,None,,,None,226.53631629992742,226.54710339999292,228.68025449989364,228.65814590000082,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,8,0,8,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,8,0,8,0,,,,,228.68025449989364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.66000319994055,228.66003449994605,,,,228.66005569999106,228.66006889997516,Read,Brise,Strand,1,228.6621871999232,228.68025449989364,228.68025449989364,228.68025449989364,228.68025449989364,231.66907799988985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.65833259990904,228.65850549994502,None,,,None,231.66915179998614,231.68012539995834,235.58067919989116,235.55901739990804,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,9,0,9,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,9,0,9,0,,,,,235.58067919989116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.56131899997126,235.56134949997067,,,,235.56137049989775,235.56138389999978,Read,Chips,Salz,1,235.56376979989,235.58067919989116,235.58067919989116,235.58067919989116,235.58067919989116,238.5694511999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.55927929992322,235.55957619997207,None,,,None,238.5695253999438,238.58043949992862,241.29076509992592,241.28120249998756,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,10,0,10,2,None,1.276033699978143,0.23853920004330575,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,10,0,10,0,,,,,241.29076509992592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.28321849997155,244.2813893998973,,,,244.28145699994639,247.56985899992287,Guess,Wüste,Sturm,1,247.57260719989426,247.57915579993278,247.57915579993278,247.57915579993278,247.57915579993278,250.5700694998959,,241.29076509992592,241.29076509992592,241.29076509992592,241.29076509992592,241.29076509992592,244.29150039993692,244.29150039993692,244.29150039993692,244.29150039993692,244.29150039993692,,,244.29150039993692,247.57915579993278,250.58068129990716,250.58068129990716,250.58068129990716,250.58068129990716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.28146709990688,241.28164869989268,2,1.276033699978143,0.23853920004330575,None,250.5701406999724,250.58068129990716,253.535383899929,253.52570429991465,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,11,0,11,2,None,1.5975609999150038,0.21943499997723848,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,11,0,11,0,,,,,253.535383899929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.52792469994165,256.52514939999674,,,,256.52522049995605,258.67001639993396,Guess,Publikum,Konzert,1,258.67333149991464,258.6915259999223,258.6915259999223,258.6915259999223,258.6915259999223,261.68061439995654,,253.535383899929,253.535383899929,253.535383899929,253.535383899929,253.535383899929,256.53579249989707,256.53579249989707,256.53579249989707,256.53579249989707,256.53579249989707,,,256.53579249989707,258.6915259999223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.52596899995115,253.52622749994043,2,1.5975609999150038,0.21943499997723848,None,261.68069329997525,261.6913808999816,263.8253643999342,263.8030934999697,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,12,0,12,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,12,0,12,0,,,,,263.8253643999342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.80499749991577,263.80503069993574,,,,263.80505369999446,263.8050674999831,Read,Büro,Geschäft,1,263.80748679989483,263.8253643999342,263.8253643999342,263.8253643999342,263.8253643999342,266.81380249990616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.80327289993875,263.8034385999199,None,,,None,266.81387089996133,266.8248582999222,271.29281849996187,271.27017979999073,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,13,0,13,None,None,,,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,13,0,13,0,,,,,271.29281849996187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.27224049996585,271.27227359998506,,,,271.2722964999266,271.272310399916,Read,Hemd,Rock,1,271.2747390998993,271.29281849996187,271.29281849996187,271.29281849996187,271.29281849996187,274.28065089997835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.27043349994346,271.2706832999829,None,,,None,274.28070189990103,274.2917110999115,279.1692496999167,279.1586333999876,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
,,14,0,14,2,None,1.4432694000424817,0.20120439992751926,,,,space,7.37791520007886,None,p,1.9964321000734344,None,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,14,0,14,0,,,,,279.1692496999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1603310999926,282.15931959997397,,,,282.1594035999151,284.3476817999035,Guess,Klee,Glück,1,284.3502949998947,284.3577156999381,284.3577156999381,284.3577156999381,284.3577156999381,287.3471449998906,,279.1692496999167,279.1692496999167,279.1692496999167,279.1692496999167,279.1692496999167,282.1699472999899,282.1699472999899,282.1699472999899,282.1699472999899,282.1699472999899,,,282.1699472999899,284.3577156999381,287.3588513999712,287.3588513999712,287.3588513999712,287.3588513999712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.15888679993805,279.1590669999132,2,1.4432694000424817,0.20120439992751926,None,287.34719559992664,287.3588513999712,291.0467494999757,291.03620599990245,,,,,,,,,,,,,,,,,,,,,,,BPL,,,,0,2025-05-29_22h28.04.049,part1_part2,2024.2.4,89.59313066317968,2025-05-29 22h28.27.671794 +0200,
