cue,target,thisN,thisTrialN,thisRepN,guess_reached.keys,end_encoding.keys,guess_condition,iti,delay,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,guess_reached.rt,guess_reached.duration,recall_reached.keys,recall_selection.keys,end_feedback.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_words_loop.thisRepN,learning_words_loop.thisTrialN,learning_words_loop.thisN,learning_words_loop.thisIndex,learning_block.thisRepN,learning_block.thisTrialN,learning_block.thisN,learning_block.thisIndex,learning_conditions_loop.thisRepN,learning_conditions_loop.thisTrialN,learning_conditions_loop.thisN,learning_conditions_loop.thisIndex,iti_learning_loop.thisRepN,iti_learning_loop.thisTrialN,iti_learning_loop.thisN,iti_learning_loop.thisIndex,delay_loading_loop.thisRepN,delay_loading_loop.thisTrialN,delay_loading_loop.thisN,delay_loading_loop.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,recall_practice.thisRepN,recall_practice.thisTrialN,recall_practice.thisN,recall_practice.thisIndex,recall_words_loop.thisRepN,recall_words_loop.thisTrialN,recall_words_loop.thisN,recall_words_loop.thisIndex,recall_block.thisRepN,recall_block.thisTrialN,recall_block.thisN,recall_block.thisIndex,iti_recall_loop.thisRepN,iti_recall_loop.thisTrialN,iti_recall_loop.thisN,iti_recall_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_experiment_key.started,welcome.stopped,start_experiment_key.keys,start_experiment_key.rt,start_experiment_key.duration,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5_text.started,instruction5_key.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_practice_blank.started,iti_learning_practice.stopped,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,guess_delay.started,guess_delay.stopped,trial_type,Cue,Target,RunNr,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,dash_stim_guessing_resp.stopped,cue_stim_guessing_resp.stopped,guess_stim_resp.stopped,guess_question.stopped,guess_reached.stopped,no_response_feedback.started,no_response_feedback.stopped,guess_delay_cross.started,guess_delay_cross.stopped,dash_stim_learning.stopped,cue_stim_learning.stopped,target_stim.stopped,end_encoding.stopped,iti_practice_blank.stopped,load_word_pairs.started,load_word_pairs.stopped,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,load_guess_conditions.started,load_guess_conditions.stopped,load_iti.started,load_iti.stopped,load_delay.started,load_delay.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,learning_block.scanner_ready_press.keys,learning_block.scanner_ready_press.rt,learning_block.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,learning_block.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,setup_learning_trial.started,setup_learning_trial.stopped,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,iti_task.started,iti_cross.started,iti_cross.stopped,iti_task.stopped,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,begin_end_run_cross.stopped,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,learning_block.task_break_resp.keys,learning_block.task_break_resp.rt,learning_block.task_break_resp.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,recall_instructions1_text.started,recall_instructions1_key.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,recall_instructions2_text.started,recall_instructions2_key.started,instructions_recall2.stopped,recall_instructions2_key.keys,recall_instructions2_key.rt,recall_instructions2_key.duration,iti_recall_practice.started,iti_recall_practice_cross.started,iti_recall_practice.stopped,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,recall_response.stopped,recall_practice.recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,correct_choice,recall_practice.recall_selection.keys,recall_feedback.started,dash_stim_feedback.started,cue_stim_feedback.started,target_stim_feedback.started,end_feedback.started,recall_feedback1.started,recall_feedback2.started,dash_stim_feedback.stopped,cue_stim_feedback.stopped,target_stim_feedback.stopped,end_feedback.stopped,recall_feedback1.stopped,recall_feedback2.stopped,recall_feedback.stopped,recall_practice.end_feedback.keys,iti_recall_practice_cross.stopped,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,recall_practice.recall_reached.rt,recall_practice.recall_reached.duration,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,dash_stim_recall_select.stopped,cue_stim_recall_select.stopped,recall_stim_select.stopped,recall_question_select.stopped,recall_selection.stopped,recall_block.scanner_ready_press.keys,recall_block.scanner_ready_press.rt,recall_block.scanner_ready_press.duration,recall_block.skip_trigger.keys,setup_recall_trial.started,setup_recall_trial.stopped,test_trials.recall_reached.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,test_trials.recall_selection.keys,test_trials.recall_selection.rt,test_trials.recall_selection.duration,recall_block.task_break_resp.keys,recall_block.task_break_resp.rt,recall_block.task_break_resp.duration,end_part2.started,end_part2_key.started,end_part2_text.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,PID,Birthyear,Gender,Handedness,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,32,0,32,None,None,,,,space,14.820017199999711,None,None,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,484.1785215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.1667679000002,484.1668578000008,,,,484.16692610000064,484.166967000001,Read,Schnorchel,Blase,1,484.1731378000004,484.1785215,484.1785215,484.1785215,484.1785215,487.1622134999998,,,,,,,,,,,,,,,,487.17816330000096,487.17816330000096,487.17816330000096,487.17816330000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.1629128000004,484.1633445999996,None,None,487.16231379999954,487.17816330000096,490.7268022999997,490.7102969000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,33,0,33,None,None,,,,space,14.820017199999711,None,None,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,490.7268022999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.7129423000006,490.7129936000001,,,,490.7130347000002,490.71305680000114,Read,Geburtstag,Kerze,1,490.7166104000007,490.7268022999997,490.7268022999997,490.7268022999997,490.7268022999997,493.710626600001,,,,,,,,,,,,,,,,493.72715790000075,493.72715790000075,493.72715790000075,493.72715790000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.7104698000003,490.7106918999998,None,None,493.71069549999993,493.72715790000075,495.976628800001,495.96028620000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,34,0,34,None,None,,,,space,14.820017199999711,None,None,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,495.976628800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.96269329999996,495.96276039999975,,,,495.96281530000124,495.9628429000004,Read,Rose,Geruch,1,495.96687700000075,495.976628800001,495.976628800001,495.976628800001,495.976628800001,498.9618938000003,,,,,,,,,,,,,,,,498.9776163000006,498.9776163000006,498.9776163000006,498.9776163000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.96051830000033,495.96072230000027,None,None,498.96199650000017,498.9776163000006,501.9429309999996,501.92631280000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,35,0,35,None,None,,,,space,14.820017199999711,None,None,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,501.9429309999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9282600000006,504.9282105000002,,,,504.92831710000064,509.41036220000024,Guess,Schuh,Stiefel,1,509.4178936999997,509.4262251,509.4262251,509.4262251,509.4262251,512.4093974000007,,501.9429309999996,501.9429309999996,501.9429309999996,501.9429309999996,501.9429309999996,504.9439837000009,504.9439837000009,504.9439837000009,504.9439837000009,504.9439837000009,,,504.9439837000009,509.4262251,512.4254839000005,512.4254839000005,512.4254839000005,512.4254839000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9265015000001,501.92672219999986,None,None,512.4094576999996,512.4254839000005,516.8920056000006,516.8758410999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,36,0,36,2,None,,,,space,14.820017199999711,None,None,2.0254205999990518,0.1725114000000758,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,516.8920056000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.8781529999997,519.8759846000012,,,,519.8760565000011,523.3266099000011,Guess,Statue,Monument,1,523.3329479000004,523.3432118000001,523.3432118000001,523.3432118000001,523.3432118000001,526.3422435000011,,516.8920056000006,516.8920056000006,516.8920056000006,516.8920056000006,516.8920056000006,519.8918116000004,519.8918116000004,519.8918116000004,519.8918116000004,519.8918116000004,,,519.8918116000004,523.3432118000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.8760633000002,516.8763619000001,2,None,526.3423325000003,526.359551900001,528.608460200001,528.5929214999996,2.0254205999990518,0.1725114000000758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,37,0,37,2,None,,,,space,14.820017199999711,None,None,1.8022256000003836,0.30520160000014585,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,528.608460200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5961521000008,531.5921123000007,,,,531.5922343000002,534.3597960000006,Guess,Klee,Glück,1,534.3667131000002,534.375756200001,534.375756200001,534.375756200001,534.375756200001,537.3590846999996,,528.608460200001,528.608460200001,528.608460200001,528.608460200001,528.608460200001,531.6082819000003,531.6082819000003,531.6082819000003,531.6082819000003,531.6082819000003,,,531.6082819000003,534.375756200001,537.3750070000006,537.3750070000006,537.3750070000006,537.3750070000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5932620000003,528.5936995000011,2,None,537.3591697000011,537.3750070000006,539.5071848999996,539.4910185999997,1.8022256000003836,0.30520160000014585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,38,0,38,None,None,,,,space,14.820017199999711,None,None,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,539.5071848999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4933220000003,539.4933695,,,,539.4934056000002,539.4934254,Read,Geschwister,Eltern,1,539.4967502,539.5071848999996,539.5071848999996,539.5071848999996,539.5071848999996,542.4925245000013,,,,,,,,,,,,,,,,542.5081369,542.5081369,542.5081369,542.5081369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4912067000005,539.4914331,None,None,542.4926286999998,542.5081369,544.7084476,544.6918721000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,39,0,39,None,None,,,,space,14.820017199999711,None,None,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,544.7084476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6965066000012,544.6966100999998,,,,544.6966909000002,544.6967384,Read,Sumpf,Alligator,1,544.7033932000013,544.7084476,544.7084476,544.7084476,544.7084476,547.691742500001,,,,,,,,,,,,,,,,547.7078297999997,547.7078297999997,547.7078297999997,547.7078297999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6923215999996,544.6926557999996,None,None,547.6918415,547.7078297999997,552.5065777,552.4903833000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,0,0,0,2,None,Guess,2.4938,2.7061,space,3.1657350000004953,None,None,2.75035939999907,0.1963777000000846,,,,,,,,,,,,,,,,1,0,1,0,0,39,39,21,0,39,39,1,0,19,19,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,594.1715409000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.1604306000008,597.1553564000005,,,,597.1554711999997,599.8710244000013,Guess,Knie,Knöchel,2,599.8743749000005,599.8881222,599.8881222,599.8881222,599.8881222,602.8882147000004,,594.1715409000008,594.1715409000008,594.1715409000008,594.1715409000008,594.1715409000008,597.1720377000001,597.1720377000001,597.1720377000001,597.1720377000001,597.1720377000001,,,597.1720377000001,599.8881222,,,,,,,,,,,,,,,566.2648320000008,566.2651130000013,566.2892603,566.2894262000009,566.2986834000003,566.2988509999996,566.3001886000002,566.3034411999997,566.3034411999997,569.4731044,space,3.1657350000004953,None,569.473192200001,569.4889406000002,569.4889406000002,582.1551271000008,None,582.1622636000011,582.1722631000011,582.1709590666671,583.3731583000008,592.155524566668,593.1552284999998,594.1557153000012,594.1567188999998,594.1571910000002,2,None,602.8883175999999,602.9045801000011,605.4035683000002,605.3878351000003,2.75035939999907,0.1963777000000846,594.1715409000008,564.4903011000006,564.5061619000007,564.5061619000007,566.241490800001,3,1.723739299999579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,1,0,1,None,None,,,,space,3.1657350000004953,None,None,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,605.4035683000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.3931607000013,605.3932870000008,,,,605.3933772,605.3934380999999,Read,Kiefer,Kabine,2,605.3964386999996,605.4035683000002,605.4035683000002,605.4035683000002,605.4035683000002,608.3877076000008,,,,,,,,,,,,,,,,608.4039283000002,608.4039283000002,608.4039283000002,608.4039283000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.3884103,605.3887266000002,None,None,608.3877677,608.4039283000002,611.9538816000004,611.9370783000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,2,0,2,2,None,,,,space,3.1657350000004953,None,None,1.7480199999990873,0.20046860000002198,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,611.9538816000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.9400557000008,614.9371874000008,,,,614.9372691999997,619.2874592999997,Guess,Schule,Bücher,2,619.2937703000007,619.3030388000006,619.3030388000006,619.3030388000006,619.3030388000006,622.2871044000003,,611.9538816000004,611.9538816000004,611.9538816000004,611.9538816000004,611.9538816000004,614.9539342999997,614.9539342999997,614.9539342999997,614.9539342999997,614.9539342999997,,,614.9539342999997,619.3030388000006,622.3032514999995,622.3032514999995,622.3032514999995,622.3032514999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.9374029999999,611.9376059000006,2,None,622.2872031000006,622.3032514999995,625.5697489000013,625.5539483000011,1.7480199999990873,0.20046860000002198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,3,0,3,2,None,,,,space,3.1657350000004953,None,None,1.3348272999992332,0.18455100000028324,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,625.5697489000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5572970000012,628.5540610000007,,,,628.5541917999999,632.0031956000003,Guess,Büro,Geschäft,2,632.0085847999999,632.0198199000006,632.0198199000006,632.0198199000006,632.0198199000006,635.0189895000003,,625.5697489000013,625.5697489000013,625.5697489000013,625.5697489000013,625.5697489000013,628.570007100001,628.570007100001,628.570007100001,628.570007100001,628.570007100001,,,628.570007100001,632.0198199000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5542951000007,625.5546914000006,2,None,635.0190937999996,635.0358063000003,640.7357649000005,640.7195011000003,1.3348272999992332,0.18455100000028324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,4,0,4,2,None,,,,space,3.1657350000004953,None,None,1.5088510000005044,0.24229689999992843,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,640.7357649000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.7247934000006,643.7191381000011,,,,643.7192293999997,645.8517745999998,Guess,Golf,Schläger,2,645.859220100001,645.8687955000005,645.8687955000005,645.8687955000005,645.8687955000005,648.8688407999998,,640.7357649000005,640.7357649000005,640.7357649000005,640.7357649000005,640.7357649000005,643.7361037999999,643.7361037999999,643.7361037999999,643.7361037999999,643.7361037999999,,,643.7361037999999,645.8687955000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.7199894000005,640.7205062000012,2,None,648.8689066999996,648.8853030999999,651.3898922000008,651.3695555000013,1.5088510000005044,0.24229689999992843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,5,0,5,None,None,,,,space,3.1657350000004953,None,None,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,651.3898922000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.3749070000013,651.3750249000004,,,,651.3751038999999,651.3751556000007,Read,Club,Gesellschaft,2,651.3828207999995,651.3898922000008,651.3898922000008,651.3898922000008,651.3898922000008,654.3843262999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.3699942000003,651.3705882000013,None,None,654.3843803,654.4011081999997,656.6588014000008,656.635738500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,6,0,6,None,None,,,,space,3.1657350000004953,None,None,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,656.6588014000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.6445088,656.6446338000005,,,,656.6447220000009,656.6447783000003,Read,Olympia,Medaille,2,656.6524387000009,656.6588014000008,656.6588014000008,656.6588014000008,656.6588014000008,659.6518355000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.6361733000012,656.6367193000005,None,None,659.6519311000011,659.6677089000004,661.9838271999997,661.9674462000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,7,0,7,None,None,,,,space,3.1657350000004953,None,None,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,661.9838271999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.9697011000007,661.9697438000003,,,,661.9697778999998,661.9697972000013,Read,Berg,Tal,2,661.9719118000012,661.9838271999997,661.9838271999997,661.9838271999997,661.9838271999997,664.9677506999997,,,,,,,,,,,,,,,,664.9832802000001,664.9832802000001,664.9832802000001,664.9832802000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.9676782999995,661.9679114999999,None,None,664.9678010999996,664.9832802000001,669.8662915000004,669.8513263000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
,,8,0,8,2,None,,,,space,3.1657350000004953,None,None,1.4615254999989702,0.16852570000082778,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,669.8662915000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.8562671,672.8512590000009,,,,672.8514969000007,677.6010896999996,Guess,Humor,Komödie,2,677.6081243000008,677.6164523999996,677.6164523999996,677.6164523999996,677.6164523999996,680.6005258000005,,669.8662915000004,669.8662915000004,669.8662915000004,669.8662915000004,669.8662915000004,672.8672734000011,672.8672734000011,672.8672734000011,672.8672734000011,672.8672734000011,,,672.8672734000011,677.6164523999996,680.6168482000012,680.6168482000012,680.6168482000012,680.6168482000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.8517838000007,669.8521195000012,2,None,680.6006137000004,680.6168482000012,682.7329855000007,682.7162884999998,1.4615254999989702,0.16852570000082778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2005,w,right,1,2025-05-14_18h17.02.827,part1_part2,2024.2.4,59.95193054226302,2025-05-14 18h17.23.225853 +0200,
