cue,target,thisN,thisTrialN,thisRepN,guess_reached.keys,end_encoding.keys,guess_condition,iti,delay,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,skip_trigger.rt,skip_trigger.duration,guess_reached.rt,guess_reached.duration,recall_reached.keys,recall_selection.keys,end_feedback.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_words_loop.thisRepN,learning_words_loop.thisTrialN,learning_words_loop.thisN,learning_words_loop.thisIndex,learning_block.thisRepN,learning_block.thisTrialN,learning_block.thisN,learning_block.thisIndex,learning_conditions_loop.thisRepN,learning_conditions_loop.thisTrialN,learning_conditions_loop.thisN,learning_conditions_loop.thisIndex,iti_learning_loop.thisRepN,iti_learning_loop.thisTrialN,iti_learning_loop.thisN,iti_learning_loop.thisIndex,delay_loading_loop.thisRepN,delay_loading_loop.thisTrialN,delay_loading_loop.thisN,delay_loading_loop.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,recall_practice.thisRepN,recall_practice.thisTrialN,recall_practice.thisN,recall_practice.thisIndex,recall_words_loop.thisRepN,recall_words_loop.thisTrialN,recall_words_loop.thisN,recall_words_loop.thisIndex,recall_block.thisRepN,recall_block.thisTrialN,recall_block.thisN,recall_block.thisIndex,iti_recall_loop.thisRepN,iti_recall_loop.thisTrialN,iti_recall_loop.thisN,iti_recall_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_experiment_key.started,welcome.stopped,start_experiment_key.keys,start_experiment_key.rt,start_experiment_key.duration,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5_text.started,instruction5_key.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_practice_blank.started,iti_learning_practice.stopped,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,guess_delay.started,guess_delay.stopped,trial_type,Cue,Target,RunNr,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,dash_stim_guessing_resp.stopped,cue_stim_guessing_resp.stopped,guess_stim_resp.stopped,guess_question.stopped,guess_reached.stopped,no_response_feedback.started,no_response_feedback.stopped,guess_delay_cross.started,guess_delay_cross.stopped,load_word_pairs.started,load_word_pairs.stopped,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,load_guess_conditions.started,load_guess_conditions.stopped,load_iti.started,load_iti.stopped,load_delay.started,load_delay.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,learning_block.scanner_ready_press.keys,learning_block.scanner_ready_press.rt,learning_block.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,learning_block.skip_trigger.keys,learning_block.skip_trigger.rt,learning_block.skip_trigger.duration,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,setup_learning_trial.started,setup_learning_trial.stopped,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,iti_task.started,iti_cross.started,iti_cross.stopped,iti_task.stopped,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,learning_block.task_break_resp.keys,learning_block.task_break_resp.rt,learning_block.task_break_resp.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,recall_instructions1_text.started,recall_instructions1_key.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,recall_instructions2_text.started,recall_instructions2_key.started,instructions_recall2.stopped,recall_instructions2_key.keys,recall_instructions2_key.rt,recall_instructions2_key.duration,iti_recall_practice.started,iti_recall_practice_cross.started,iti_recall_practice.stopped,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,recall_response.stopped,recall_practice.recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,correct_choice,recall_practice.recall_selection.keys,recall_feedback.started,dash_stim_feedback.started,cue_stim_feedback.started,target_stim_feedback.started,end_feedback.started,recall_feedback1.started,recall_feedback2.started,recall_feedback.stopped,recall_practice.end_feedback.keys,recall_practice.recall_reached.rt,recall_practice.recall_reached.duration,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,dash_stim_recall_select.stopped,cue_stim_recall_select.stopped,recall_stim_select.stopped,recall_question_select.stopped,recall_selection.stopped,recall_block.scanner_ready_press.keys,recall_block.scanner_ready_press.rt,recall_block.scanner_ready_press.duration,recall_block.skip_trigger.keys,recall_block.skip_trigger.rt,recall_block.skip_trigger.duration,setup_recall_trial.started,setup_recall_trial.stopped,test_trials.recall_reached.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,test_trials.recall_selection.keys,test_trials.recall_selection.rt,test_trials.recall_selection.duration,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,recall_block.task_break_resp.keys,recall_block.task_break_resp.rt,recall_block.task_break_resp.duration,end_part2.started,end_part2_key.started,end_part2_text.started,PID,Birthyear,Gender,Handedness,MRI,date,expName,psychopyVersion,frameRate,expStart,
Frühstück,Brot,2,2,0,,,,,,,,,,,,,,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,1125.4142323999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Frühstück,Brot,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.4037209000007,1125.4142323999995,1127.4041086000007,1127.4079711000004,1127.4262766000002,1127.4262766000002,1127.4262766000002,1127.4262766000002,1127.4262766000002,1130.4037049999997,None,"['t', 'm', 'c', 'a']",1130.412540800001,1130.412631600001,0,None,1130.4218988000002,1130.4371488000006,1130.4371488000006,1130.4371488000006,1130.4371488000006,1130.4371488000006,1130.4371488000006,1133.4146895000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
Park,Spielplatz,3,3,0,,,,,,,,,,,,,,3,None,None,1.8261849999998958,0.07509769999887794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,1133.4258094000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Park,Spielplatz,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.4149895,1133.4258094000006,1135.414585200001,1135.4175540000006,1135.4254061000001,1135.4254061000001,1135.4254061000001,1135.4254061000001,1135.4254061000001,1138.414496100001,3,"['t', 'i', 'z', 'g']",1138.4224944999996,1141.4261828999997,0,None,1141.4328121000008,1141.4486342999999,1141.4486342999999,1141.4486342999999,1141.4486342999999,1141.4486342999999,1141.4486342999999,1144.4370948999995,None,1.8261849999998958,0.07509769999887794,1138.4363815000006,1138.4363815000006,1138.4363815000006,1138.4363815000006,1138.4363815000006,1141.4486342999999,1141.4486342999999,1141.4486342999999,1141.4486342999999,1141.4486342999999,,,,,,,,,,,,,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
Nase,Atem,79,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,79,22,,,,,,,,,,,,,1144.5259369000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.5094223999995,1144.5098965000007,1144.5099711000012,1144.5259369000005,1144.5259369000005,1162.3830492000006,space,17.84816850000061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,0,0,0,,,,2.8203,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,3,,2.8403794999994716,0.07496730000093521,1.8530935999988287,0.0849054000009346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,39,39,0,0,0,0,0,1188.081768500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Nase,Atem,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.4151675000003,1162.4160383999997,,,1162.4193320000004,1162.4370425000006,1162.4370425000006,1171.6493195000012,,,,1171.6494312000004,1171.6592007999998,1171.6592007999998,1176.0615165000008,,,,1176.0652091000002,1176.081612500001,1176.0765424666672,1177.2817132999999,1186.065495666667,1187.082231700001,1188.0708893,,,,,1188.072242000001,1188.081768500001,1190.9160388999999,1190.8945644000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.8973744000004,1190.9160388999999,1190.9160388999999,1190.9160388999999,1190.9160388999999,1190.9160388999999,1193.9048917999999,,"['v', 'a', 'o', 'm']",1193.9134753999997,1196.9159592999995,0,,,,,,,,,,,,,1193.9266385,1193.9266385,1193.9266385,1193.9266385,1193.9266385,1196.9261856000003,1196.9261856000003,1196.9261856000003,1196.9261856000003,1196.9261856000003,space,9.208986300000106,None,p,4.392108799998823,None,1188.071629000001,1188.0721885000012,3,2.8403794999994716,0.07496730000093521,3,1.8530935999988287,0.0849054000009346,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,1,0,1,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,None,,2.276652800001102,0.09261309999965306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,1196.9261856000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Hai,Ozean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.9169481,1196.9261856000003,1199.0605583999995,1199.0387829000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.0413579999995,1199.0605583999995,1199.0605583999995,1199.0605583999995,1199.0605583999995,1199.0605583999995,1202.0489133,,"['v', 'r', 'm', 'n']",1202.0578737999995,1205.060687100001,0,,,,,,,,,,,,,1202.0709515000008,1202.0709515000008,1202.0709515000008,1202.0709515000008,1202.0709515000008,1205.070823000001,1205.070823000001,1205.070823000001,1205.070823000001,1205.070823000001,,,,,,,1196.9164191999998,1196.9169002999997,3,2.276652800001102,0.09261309999965306,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,2,0,2,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,None,,1.6264030000002094,0.0810935999998037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,1205.070823000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Helm,Kappe,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.0616156999995,1205.070823000001,1209.8594456,1209.8495494000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.8520385000002,1209.8594456,1209.8594456,1209.8594456,1209.8594456,1209.8594456,1212.8496588999997,,"['e', 'r', 'i', 'o']",1212.8595993999998,1215.8606184999999,0,,,,,,,,,,,,,1212.870956400001,1212.870956400001,1212.870956400001,1212.870956400001,1212.870956400001,1215.8709590999997,1215.8709590999997,1215.8709590999997,1215.8709590999997,1215.8709590999997,,,,,,,1205.0611001999996,1205.061566700001,3,1.6264030000002094,0.0810935999998037,None,,,1212.870956400001,1212.870956400001,1212.870956400001,1212.870956400001,1212.870956400001,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,3,0,3,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,None,,1.7003057000001718,0.07964390000051935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,3,0,3,0,1215.8709590999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Safari,Elephant,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.8614602999996,1215.8709590999997,1218.550164700001,1218.5274082999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.530419400001,1218.550164700001,1218.550164700001,1218.550164700001,1218.550164700001,1218.550164700001,1221.5383221000002,,"['v', 't', 'd', 'j']",1221.5519978000002,1224.5605903000005,0,,,,,,,,,,,,,1221.5710589,1221.5710589,1221.5710589,1221.5710589,1221.5710589,1224.5708910000003,1224.5708910000003,1224.5708910000003,1224.5708910000003,1224.5708910000003,,,,,,,1215.860968600001,1215.8614117999996,3,1.7003057000001718,0.07964390000051935,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,4,0,4,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,None,,2.5642520999990666,0.09526050000022224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,4,0,4,0,1224.5708910000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Schnorchel,Maske,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.5614183000007,1224.5708910000003,1226.6267847000008,1226.6050962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.6086351000004,1226.6267847000008,1226.6267847000008,1226.6267847000008,1226.6267847000008,1226.6267847000008,1229.6157293000006,,"['p', 'c', 'o', 'e']",1229.624400900001,1232.6273681000011,0,,,,,,,,,,,,,1229.6380004000011,1229.6380004000011,1229.6380004000011,1229.6380004000011,1229.6380004000011,1232.6376272000007,1232.6376272000007,1232.6376272000007,1232.6376272000007,1232.6376272000007,,,,,,,1224.560924100001,1224.5613697,3,2.5642520999990666,0.09526050000022224,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,5,0,5,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,4,,1.8773512999996456,0.0677880000002915,1.2607817000007344,0.09716879999905359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,5,0,5,0,1232.6376272000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Saft,Tomate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.6283076000009,1232.6376272000007,1235.1385547,1235.1161908000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.119670000001,1235.1385547,1235.1385547,1235.1385547,1235.1385547,1235.1385547,1238.1271131000003,,"['a', 'm', 'e', 'h']",1238.137025000001,1241.139237100001,1,,,,,,,,,,,,,1238.1490363000003,1238.1490363000003,1238.1490363000003,1238.1490363000003,1238.1490363000003,1241.1490316000009,1241.1490316000009,1241.1490316000009,1241.1490316000009,1241.1490316000009,,,,,,,1232.6277278999996,1232.6282591999998,3,1.8773512999996456,0.0677880000002915,4,1.2607817000007344,0.09716879999905359,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,6,0,6,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,6,0,6,0,1241.1490316000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Postkarte,Nachricht,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.1401864000009,1241.1490316000009,1243.283478100001,1243.2609230999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.263984100001,1243.283478100001,1243.283478100001,1243.283478100001,1243.283478100001,1243.283478100001,1246.2713059999996,,"['a', 't', 's', 'e']",1246.2814633999997,1246.2815313,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.1396216000003,1241.140132900001,None,,,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,7,0,7,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,4,,2.2353597000001173,0.09918400000060501,2.9154044999995676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,7,0,7,0,1246.2944209999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Beutel,Sack,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.2823020999995,1246.2944209999996,1249.8500285,1249.827604000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.830538700001,1249.8500285,1249.8500285,1249.8500285,1249.8500285,1249.8500285,1252.8380246999996,,"['s', 'm', 'k', 'z']",1252.8456068999994,1255.8501752000002,1,,,,,,,,,,,,,1252.8606303000006,1252.8606303000006,1252.8606303000006,1252.8606303000006,1252.8606303000006,1255.8604053999998,1255.8604053999998,1255.8604053999998,1255.8604053999998,1255.8604053999998,,,,,,,1246.2818135000007,1246.2822587,3,2.2353597000001173,0.09918400000060501,4,2.9154044999995676,None,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,8,0,8,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,2,None,,1.829114699999991,0.06813860000147542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,8,0,8,0,1255.8604053999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Fakt,Wissen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.8512228000009,1255.8604053999998,1257.9947153000003,1257.9730652000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.975795700001,1257.9947153000003,1257.9947153000003,1257.9947153000003,1257.9947153000003,1257.9947153000003,1260.982818200001,,"['n', 'z', 's', 'i']",1260.9916455000011,1260.9917508000008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.8507318000002,1255.851166200001,2,1.829114699999991,0.06813860000147542,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,9,0,9,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,5,,1.9435599999997066,0.10205759999917063,2.0169449000004533,0.06645840000055614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,9,0,9,0,1261.0050677999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Knie,Knöchel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.9927469000004,1261.0050677999998,1264.4378509000007,1264.4278335000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.4301643000008,1264.4378509000007,1264.4378509000007,1264.4378509000007,1264.4378509000007,1264.4378509000007,1267.4277391999995,,"['e', 'r', 'o', 'l']",1267.4347934000007,1270.438777100001,1,,,,,,,,,,,,,1267.450330300001,1267.450330300001,1267.450330300001,1267.450330300001,1267.450330300001,1270.4495658000005,1270.4495658000005,1270.4495658000005,1270.4495658000005,1270.4495658000005,,,,,,,1260.9921959000012,1260.9926975999997,3,1.9435599999997066,0.10205759999917063,5,2.0169449000004533,0.06645840000055614,1267.450330300001,1267.450330300001,1267.450330300001,1267.450330300001,1267.450330300001,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,10,0,10,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,2,None,,2.381830500000433,0.07947319999948377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,10,0,10,0,1270.4495658000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Kino,Popcorn,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.4396468000004,1270.4495658000005,1273.727633900001,1273.705919000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.7085068000006,1273.727633900001,1273.727633900001,1273.727633900001,1273.727633900001,1273.727633900001,1276.716304300001,,"['f', 'g', 'e', 'n']",1276.7257411,1276.7258326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.439184400001,1270.4395984000012,2,2.381830500000433,0.07947319999948377,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,11,0,11,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,3,3,,2.0370545000005222,0.0843072999996366,1.2810212000003958,0.09671049999997194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,11,0,11,0,1276.7382955000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Zunge,Sprache,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.726823,1276.7382955000003,1279.4614745999997,1279.439104600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.4421981999994,1279.4614745999997,1279.4614745999997,1279.4614745999997,1279.4614745999997,1279.4614745999997,1282.4495510999996,,"['p', 'e', 'l', 'o']",1282.4575560000003,1285.4615177999995,1,,,,,,,,,,,,,1282.4721588000002,1282.4721588000002,1282.4721588000002,1282.4721588000002,1282.4721588000002,1285.4719042999996,1285.4719042999996,1285.4719042999996,1285.4719042999996,1285.4719042999996,,,,,,,1276.7262959999998,1276.7267681000003,3,2.0370545000005222,0.0843072999996366,3,1.2810212000003958,0.09671049999997194,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,12,0,12,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,2,None,,1.806082699999024,0.07009860000107437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,12,0,12,0,1285.4719042999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,Klee,Glück,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.462437000001,1285.4719042999996,1288.084227800001,1288.0619763000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.0643348000003,1288.084227800001,1288.084227800001,1288.084227800001,1288.084227800001,1288.084227800001,1291.0720582000004,,"['s', 'k', 'l', 'v']",1291.0809209000008,1291.0810111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.4619364,1285.4623892000009,2,1.806082699999024,0.07009860000107437,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
,,13,0,13,,,,,,space,9.208986300000106,None,p,4.392108799998823,None,,,2,None,,1.9639920000008715,0.09862729999986186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,13,0,13,0,1291.0940349000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Kante,Klinge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.0820159000004,1291.0940349000002,1293.2166962000001,1293.195590800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.1983683000008,1293.2166962000001,1293.2166962000001,1293.2166962000001,1293.2166962000001,1293.2166962000001,1296.2052830000002,,"['a', 'e', 'u', 'd']",1296.2134601999996,1296.2135270999997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.0814412999998,1291.0819277,2,1.9639920000008715,0.09862729999986186,None,,,,,,,,,,,,,,BP001,2004,female,left,0,2025-05-21_10h22.57.347,part1_part2,2024.2.4,45.12680180030119,2025-05-21 10h36.16.031068 +0200,
