this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,play_video.stopped,end_video.keys,end_video.rt,end_video.duration,end.started,end_text.started,key_resp_2.started,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.003648300000349991,0.0118387000002258,0.0118387000002258,6.504597400000421,space,6.476939599999241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
,,,,,,,,,,,,,,,,,,,,,6.504717300000266,6.516434499999377,6.516434499999377,6.516434499999377,12.99757150000005,2,6.468904499999553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
2,3,0,0,0,3,1.6168154000006325,None,0,0,0,1,13.038544600000023,,,,,,,,,,,,,,,,,13.030240199999753,13.038544600000023,13.038544600000023,13.038544600000023,14.664234599998963,3,1.6168154000006325,None,,,,,,,,,,,,,,,,,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
4,5,1,1,0,5,0.9944852999997238,None,0,1,1,3,14.679324099999576,,,,,,,,,,,,,,,,,14.667955599999914,14.679324099999576,14.679324099999576,14.679324099999576,15.680640599999606,5,0.9944852999997238,None,,,,,,,,,,,,,,,,,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
3,4,2,2,0,4,0.8974204999994981,None,0,2,2,2,15.693975299998783,,,,,,,,,,,,,,,,,15.683955999998943,15.693975299998783,15.693975299998783,15.693975299998783,16.595647699999972,4,0.8974204999994981,None,,,,,,,,,,,,,,,,,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
1,2,3,3,0,2,0.7447150000007241,None,0,3,3,0,16.612565399998857,,,,,,,,,,,,,,,,,16.599260400000276,16.612565399998857,16.612565399998857,16.612565399998857,17.364147899999807,2,0.7447150000007241,None,,,,,,,,,,,,,,,,,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364397600000302,17.379093399998965,17.379093399998965,32.07982609999999,4,14.691883999999845,None,,,,,,,,,,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.338418499999534,32.34397869999884,32.34397869999884,37.11811739999939,37.3611277,620.4960226999992,space,588.1429877999999,None,,,,4954,2025-07-09_18h11.00.691,part0,2024.2.4,60.00704482678428,2025-07-09 18h11.14.533005 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.6262361999998,620.6377037000002,620.6377037000002,,,,,,,
