thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
76,0,76,,,,,,space,2.883649599999444,None,None,3,0.8311401000000842,0.21649129999968864,None,0,0,0,0,,,,,1,0,1,0,,,,,76,0,76,0,1132.042136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanne,2.3909,1132.0269876999992,1132.027631,1132.0277366999999,1132.042136,1134.4418149999992,1134.4261405999996,1134.4296376999991,1134.4418149999992,1134.4418149999992,1134.4418149999992,1134.4418149999992,1136.4419822,1136.4419822,1136.4419822,1136.4419822,1136.4262116999998,3,0.8311401000000842,0.21649129999968864,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
77,0,77,,,,,,space,2.883649599999444,None,None,3,0.9509352000004583,0.2297734000003402,None,0,0,0,0,,,,,1,0,1,0,,,,,77,0,77,0,1136.4419822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,5.8104,1136.4267148,1136.4272180999997,1136.4273223,1136.4419822,1142.2586056999999,1142.2423108999992,1142.2463681,1142.2586056999999,1142.2586056999999,1142.2586056999999,1142.2586056999999,1144.2579668999997,1144.2579668999997,1144.2579668999997,1144.2579668999997,1144.2424831999997,3,0.9509352000004583,0.2297734000003402,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
78,0,78,,,,,,space,2.883649599999444,None,None,3,1.4124084000004586,0.2519925999995394,None,0,0,0,0,,,,,1,0,1,0,,,,,78,0,78,0,1144.2579668999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,2.6005,1144.2430413999991,1144.2435657999995,1144.2437186999996,1144.2579668999997,1146.8578908999998,1146.8425941999994,1146.8465761999996,1146.8578908999998,1146.8578908999998,1146.8578908999998,1146.8578908999998,1148.8579665999996,1148.8579665999996,1148.8579665999996,1148.8579665999996,1148.8426039999995,3,1.4124084000004586,0.2519925999995394,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
79,0,79,,,,,,space,2.883649599999444,None,None,3,0.6934567999996943,0.22598540000035428,None,0,0,0,0,,,,,1,0,1,0,,,,,79,0,79,0,1148.8579665999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.0905,1148.8430405,1148.8435807999995,1148.8436709999996,1148.8579665999996,1150.9576990999994,1150.9419896999998,1150.9454269999997,1150.9576990999994,1150.9576990999994,1150.9576990999994,1150.9576990999994,1152.9693515999998,1152.9693515999998,1152.9693515999998,1152.9693515999998,1152.9419775999995,3,0.6934567999996943,0.22598540000035428,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
0,0,0,,,,,3.1542,space,22.424924200000532,None,None,3,1.3155738999994355,0.2613940999999613,None,0,0,0,0,,,,,2,0,2,0,0,79,79,52,0,0,0,0,1224.7200396999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.2198900999992,1177.2201458,1177.2263491999993,1177.2309225,1177.2309225,1199.6730933,space,22.424924200000532,None,1199.6732473999991,1199.6883791,1199.6883791,1212.6889056999999,None,1212.6965529,1212.7210161999992,1212.704290566666,1213.9089962999997,1222.7038810666666,1223.7089084,1224.7042047999994,Schutz,3.1542,1224.7056401999998,1224.7064002999996,1224.7065158999994,1224.7200396999997,1227.8864595999994,1227.8707757999991,1227.8744955999991,1227.8864595999994,1227.8864595999994,1227.8864595999994,1227.8864595999994,1229.8863942999997,1229.8863942999997,1229.8863942999997,1229.8863942999997,1229.8711126999997,3,1.3155738999994355,0.2613940999999613,None,1164.9571082999992,1164.9571653999992,None,1164.9615740999998,1164.9730962999993,1168.9732945999995,1168.9732945999995,1168.9732945999995,1177.1745888999994,3,8.19315800000004,None,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
1,0,1,,,,,,space,22.424924200000532,None,None,2,1.4805519000001368,0.23923949999971228,None,0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,1229.8863942999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.3937,1229.8716224,1229.8721851999999,1229.8722906999992,1229.8863942999997,1232.285997,1232.2707745999996,1232.2742019999996,1232.285997,1232.285997,1232.285997,1232.285997,1234.2862532,1234.2862532,1234.2862532,1234.2862532,1234.2712044999998,2,1.4805519000001368,0.23923949999971228,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
2,0,2,,,,,,space,22.424924200000532,None,None,3,1.4484268000005613,0.3200493999993341,None,0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,1234.2862532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erde,3.1523,1234.271734,1234.272583,1234.2726998999997,1234.2862532,1237.4525519,1237.4369739999993,1237.4403043999991,1237.4525519,1237.4525519,1237.4525519,1237.4525519,1239.4526993999998,1239.4526993999998,1239.4526993999998,1239.4526993999998,1239.4369643999999,3,1.4484268000005613,0.3200493999993341,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
3,0,3,,,,,,space,22.424924200000532,None,None,3,1.3256862999996883,0.2223585000001549,None,0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,1239.4526993999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geheimnis,2.7309,1239.4374714999994,1239.4381189999995,1239.4382231999998,1239.4526993999998,1242.1861526999992,1242.1702446999998,1242.1744837999995,1242.1861526999992,1242.1861526999992,1242.1861526999992,1242.1861526999992,1244.1861354999992,1244.1861354999992,1244.1861354999992,1244.1861354999992,1244.1701002999998,3,1.3256862999996883,0.2223585000001549,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
4,0,4,,,,,,space,22.424924200000532,None,None,2,0.676371300000028,0.2014563000002454,None,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1244.1861354999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,2.2773,1244.170604,1244.1711176,1244.1712210999995,1244.1861354999992,1246.4686804999992,1246.4531423999997,1246.4588105999992,1246.4686804999992,1246.4686804999992,1246.4686804999992,1246.4686804999992,1248.4687921999994,1248.4687921999994,1248.4687921999994,1248.4687921999994,1248.4533652,2,0.676371300000028,0.2014563000002454,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
5,0,5,,,,,,space,22.424924200000532,None,None,3,1.1086476999998922,0.21208240000032674,None,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1248.4687921999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,2.3884,1248.4538654999997,1248.4543913999996,1248.4544975999997,1248.4687921999994,1250.8685671999992,1250.8529561999994,1250.8570716999993,1250.8685671999992,1250.8685671999992,1250.8685671999992,1250.8685671999992,1252.8689593999998,1252.8689593999998,1252.8689593999998,1252.8689593999998,1252.8529599999993,3,1.1086476999998922,0.21208240000032674,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
6,0,6,,,,,,space,22.424924200000532,None,None,2,0.8067708999997194,0.2208104999999705,None,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1252.8689593999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,5.1274,1252.8534565,1252.8540206999996,1252.8541265999993,1252.8689593999998,1258.0014745999997,1257.9858500999999,1257.9892838999995,1258.0014745999997,1258.0014745999997,1258.0014745999997,1258.0014745999997,1260.0015801,1260.0015801,1260.0015801,1260.0015801,1259.9858053999997,2,0.8067708999997194,0.2208104999999705,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
7,0,7,,,,,,space,22.424924200000532,None,None,3,1.1988064000006489,0.21800949999942532,None,0,0,0,0,,,,,2,0,2,0,,,,,7,0,7,0,1260.0015801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lernen,2.294,1259.9862988999994,1259.9869418999997,1259.9870455999999,1260.0015801,1262.3012137999995,1262.2856632999992,1262.2895750999996,1262.3012137999995,1262.3012137999995,1262.3012137999995,1262.3012137999995,1264.3013824999998,1264.3013824999998,1264.3013824999998,1264.3013824999998,1264.2854404999998,3,1.1988064000006489,0.21800949999942532,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
8,0,8,,,,,,space,22.424924200000532,None,None,2,0.89705529999992,0.23198669999965205,None,0,0,0,0,,,,,2,0,2,0,,,,,8,0,8,0,1264.3013824999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm,3.4121,1264.2858758999992,1264.2863504999996,1264.2864439999994,1264.3013824999998,1267.7177597999998,1267.7021422999997,1267.7050524999995,1267.7177597999998,1267.7177597999998,1267.7177597999998,1267.7177597999998,1269.7176378999993,1269.7176378999993,1269.7176378999993,1269.7176378999993,1269.7020189999994,2,0.89705529999992,0.23198669999965205,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
9,0,9,,,,,,space,22.424924200000532,None,None,3,0.970209199999772,0.20879039999999804,None,0,0,0,0,,,,,2,0,2,0,,,,,9,0,9,0,1269.7176378999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprache,4.0401,1269.7025131999999,1269.7032626999999,1269.7033692999994,1269.7176378999993,1273.7672266999998,1273.7513483999992,1273.7547249999998,1273.7672266999998,1273.7672266999998,1273.7672266999998,1273.7672266999998,1275.7674379,1275.7674379,1275.7674379,1275.7674379,1275.7517682999996,3,0.970209199999772,0.20879039999999804,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
10,0,10,,,,,,space,22.424924200000532,None,None,2,0.9917740000000776,0.23866959999941173,None,0,0,0,0,,,,,2,0,2,0,,,,,10,0,10,0,1275.7674379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.0764,1275.7522781999996,1275.7527916,1275.7528962999995,1275.7674379,1277.8503839999994,1277.8351444999998,1277.8386822999992,1277.8503839999994,1277.8503839999994,1277.8503839999994,1277.8503839999994,1279.8504176999995,1279.8504176999995,1279.8504176999995,1279.8504176999995,1279.8350716999994,2,0.9917740000000776,0.23866959999941173,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
11,0,11,,,,,,space,22.424924200000532,None,None,2,0.6547187000005579,0.21781729999929667,None,0,0,0,0,,,,,2,0,2,0,,,,,11,0,11,0,1279.8504176999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Känguru,3.4907,1279.8355887999996,1279.8362647999993,1279.8363726999996,1279.8504176999995,1283.3500867999992,1283.3342227999992,1283.3390452999993,1283.3500867999992,1283.3500867999992,1283.3500867999992,1283.3500867999992,1285.3500286999997,1285.3500286999997,1285.3500286999997,1285.3500286999997,1285.3344414999992,2,0.6547187000005579,0.21781729999929667,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
12,0,12,,,,,,space,22.424924200000532,None,None,3,1.4517679000000498,0.2746731999995973,None,0,0,0,0,,,,,2,0,2,0,,,,,12,0,12,0,1285.3500286999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,2.2824,1285.3349403999991,1285.3356015,1285.3357075999993,1285.3500286999997,1287.6330562999992,1287.6172623999992,1287.6207182999997,1287.6330562999992,1287.6330562999992,1287.6330562999992,1287.6330562999992,1289.6335101999994,1289.6335101999994,1289.6335101999994,1289.6335101999994,1289.6175311999996,3,1.4517679000000498,0.2746731999995973,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
13,0,13,,,,,,space,22.424924200000532,None,None,2,1.269413699999859,0.21440119999988383,None,0,0,0,0,,,,,2,0,2,0,,,,,13,0,13,0,1289.6335101999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.0905,1289.6180343999995,1289.6185442999995,1289.6186496999999,1289.6335101999994,1291.7328707999995,1291.7178748999995,1291.7243847999998,1291.7328707999995,1291.7328707999995,1291.7328707999995,1291.7328707999995,1293.7331763999991,1293.7331763999991,1293.7331763999991,1293.7331763999991,1293.7174707999993,2,1.269413699999859,0.21440119999988383,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
14,0,14,,,,,,space,22.424924200000532,None,None,3,1.1220487999999023,0.2756598000005397,None,0,0,0,0,,,,,2,0,2,0,,,,,14,0,14,0,1293.7331763999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamera,2.5193,1293.7179428999998,1293.7185115999991,1293.71861,1293.7331763999991,1296.2663676999991,1296.2502673999998,1296.2537321,1296.2663676999991,1296.2663676999991,1296.2663676999991,1296.2663676999991,1298.2660090999998,1298.2660090999998,1298.2660090999998,1298.2660090999998,1298.2504032999996,3,1.1220487999999023,0.2756598000005397,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
15,0,15,,,,,,space,22.424924200000532,None,None,2,0.7169346000000587,0.22637630000008357,None,0,0,0,0,,,,,2,0,2,0,,,,,15,0,15,0,1298.2660090999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,3.4098,1298.2509123,1298.2514206999995,1298.2515254,1298.2660090999998,1301.6821894999994,1301.6669587999995,1301.6709287999993,1301.6821894999994,1301.6821894999994,1301.6821894999994,1301.6821894999994,1303.6823959999992,1303.6823959999992,1303.6823959999992,1303.6823959999992,1303.6667001999995,2,0.7169346000000587,0.22637630000008357,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
16,0,16,,,,,,space,22.424924200000532,None,None,3,1.4465676999998323,None,None,0,0,0,0,,,,,2,0,2,0,,,,,16,0,16,0,1303.6823959999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,3.4092,1303.6671170999998,1303.6678758999997,1303.6679654,1303.6823959999992,1307.0983704,1307.0829588999995,1307.0864398999993,1307.0983704,1307.0983704,1307.0983704,1307.0983704,1309.0985853999991,1309.0985853999991,1309.0985853999991,1309.0985853999991,1309.0832047999993,3,1.4465676999998323,None,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
17,0,17,,,,,,space,22.424924200000532,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,17,0,17,0,1309.0985853999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schlamm,2.5774,1309.0837088999997,1309.0843465999997,1309.0844525999992,1309.0985853999991,1311.6817881999996,1311.6663163999992,1311.6712401999994,1311.6817881999996,1311.6817881999996,1311.6817881999996,1311.6817881999996,1313.6818752,1313.6818752,1313.6818752,1313.6818752,1313.6659199999995,None,,,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
18,0,18,,,,,,space,22.424924200000532,None,None,3,1.0832389000006515,0.3003300999998828,None,0,0,0,0,,,,,2,0,2,0,,,,,18,0,18,0,1313.6818752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,4.4979,1313.6663651999997,1313.6668635999995,1313.6669642999996,1313.6818752,1318.1812532999993,1318.1658386999998,1318.1695634999996,1318.1812532999993,1318.1812532999993,1318.1812532999993,1318.1812532999993,1320.1811736,1320.1811736,1320.1811736,1320.1811736,1320.1656844,3,1.0832389000006515,0.3003300999998828,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
19,0,19,,,,,,space,22.424924200000532,None,None,3,0.9193798999995124,0.21860220000053232,None,0,0,0,0,,,,,2,0,2,0,,,,,19,0,19,0,1320.1811736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.0968,1320.1661239999994,1320.1668174999995,1320.1669137999997,1320.1811736,1322.2812310999998,1322.2658769999998,1322.2694177999992,1322.2812310999998,1322.2812310999998,1322.2812310999998,1322.2812310999998,1324.2812687999995,1324.2812687999995,1324.2812687999995,1324.2812687999995,1324.2654459999994,3,0.9193798999995124,0.21860220000053232,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
20,0,20,,,,,,space,22.424924200000532,None,None,2,0.6839299000002939,0.19848540000020876,None,0,0,0,0,,,,,2,0,2,0,,,,,20,0,20,0,1324.2812687999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,4.4504,1324.2659207999995,1324.2665005,1324.2666002999995,1324.2812687999995,1328.7315568999993,1328.7153933,1328.7195245999992,1328.7315568999993,1328.7315568999993,1328.7315568999993,1328.7315568999993,1330.730807,1330.730807,1330.730807,1330.730807,1330.7151129999993,2,0.6839299000002939,0.19848540000020876,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
21,0,21,,,,,,space,22.424924200000532,None,None,2,1.1548014999998486,0.22539880000022094,None,0,0,0,0,,,,,2,0,2,0,,,,,21,0,21,0,1330.730807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,5.8104,1330.7155864999995,1330.7161526999998,1330.7162646999996,1330.730807,1336.5470931999998,1336.5312538999997,1336.5349084999998,1336.5470931999998,1336.5470931999998,1336.5470931999998,1336.5470931999998,1338.5473081999999,1338.5473081999999,1338.5473081999999,1338.5473081999999,1338.5315867,2,1.1548014999998486,0.22539880000022094,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
22,0,22,,,,,,space,22.424924200000532,None,None,3,1.3612659999998868,0.2788468999997349,None,0,0,0,0,,,,,2,0,2,0,,,,,22,0,22,0,1338.5473081999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gras,2.3763,1338.5320852999994,1338.5326559999994,1338.5327598999993,1338.5473081999999,1340.9301603999993,1340.9143869,1340.9176982999998,1340.9301603999993,1340.9301603999993,1340.9301603999993,1340.9301603999993,1342.9300266,1342.9300266,1342.9300266,1342.9300266,1342.9147015999997,3,1.3612659999998868,0.2788468999997349,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
23,0,23,,,,,,space,22.424924200000532,None,None,3,0.6722808999993504,0.25042430000030436,None,0,0,0,0,,,,,2,0,2,0,,,,,23,0,23,0,1342.9300266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.4341,1342.9151991999997,1342.9157051999991,1342.9158095999992,1342.9300266,1345.3632243999991,1345.3475612999991,1345.3517905999997,1345.3632243999991,1345.3632243999991,1345.3632243999991,1345.3632243999991,1347.3632757999994,1347.3632757999994,1347.3632757999994,1347.3632757999994,1347.3474625,3,0.6722808999993504,0.25042430000030436,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
24,0,24,,,,,,space,22.424924200000532,None,None,2,1.8379802999997992,None,None,0,0,0,0,,,,,2,0,2,0,,,,,24,0,24,0,1347.3632757999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gespräch,2.7761,1347.3479620999997,1347.3484724,1347.3485791999992,1347.3632757999994,1350.1460275999998,1350.1308942999995,1350.1351648,1350.1460275999998,1350.1460275999998,1350.1460275999998,1350.1460275999998,1352.1461752999994,1352.1461752999994,1352.1461752999994,1352.1461752999994,1352.1308961999994,2,1.8379802999997992,None,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
25,0,25,,,,,,space,22.424924200000532,None,None,2,1.1828754999996818,0.22312920000058512,None,0,0,0,0,,,,,2,0,2,0,,,,,25,0,25,0,1352.1461752999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,2.3881,1352.1313897,1352.1320689999993,1352.1321732999995,1352.1461752999994,1354.5462175999992,1354.5302312999993,1354.5338468999998,1354.5462175999992,1354.5462175999992,1354.5462175999992,1354.5462175999992,1356.5460549,1356.5460549,1356.5460549,1356.5460549,1356.5308872999994,2,1.1828754999996818,0.22312920000058512,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
26,0,26,,,,,,space,22.424924200000532,None,None,2,0.6726767000000109,0.19648959999994986,None,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1356.5460549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journalistin,2.2275,1356.5314025999996,1356.5319115999991,1356.5320198999998,1356.5460549,1358.7788672999995,1358.7635782999996,1358.767871,1358.7788672999995,1358.7788672999995,1358.7788672999995,1358.7788672999995,1360.7791617999992,1360.7791617999992,1360.7791617999992,1360.7791617999992,1360.7636362999992,2,0.6726767000000109,0.19648959999994986,None,,,,,,,,,,,,,,,,,,,,,,1029,1,2025-09-22_12h58.39.487,sm,2024.2.4,59.97130972535801,2025-09-22 12h58.49.613032 +0200,
