thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,,,,,,space,4.452440499999284,None,None,3,None,0.9264861999999994,0.18109459999959654,0,0,0,0,,,,,0,0,0,0,,,,,6,0,6,0,388.13631760000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,4.4662,388.1212559000005,388.1217787000005,388.1218867000007,388.13631760000044,392.6025875000005,392.5866924000002,392.5899635000005,392.6025875000005,392.6025875000005,392.6025875000005,392.6025875000005,394.6024946000007,394.6024946000007,394.6024946000007,394.6024946000007,394.5870152000007,3,None,0.9264861999999994,0.18109459999959654,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
7,0,7,,,,,,space,4.452440499999284,None,None,3,None,1.045450499999788,0.17450000000008004,0,0,0,0,,,,,0,0,0,0,,,,,7,0,7,0,394.6024946000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,3.4571,394.58752989999994,394.5880407000004,394.5881474000007,394.6024946000007,398.0686375000005,398.05322760000035,398.05640680000033,398.0686375000005,398.0686375000005,398.0686375000005,398.0686375000005,400.06900360000054,400.06900360000054,400.06900360000054,400.06900360000054,400.0533006000005,3,None,1.045450499999788,0.17450000000008004,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
8,0,8,,,,,,space,4.452440499999284,None,None,2,None,0.959942299999966,0.1403370999996696,0,0,0,0,,,,,0,0,0,0,,,,,8,0,8,0,400.06900360000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pflege,2.0159,400.0538049000006,400.0543133000001,400.0544211000006,400.06900360000054,402.08485420000034,402.0698276000003,402.0766874000001,402.08485420000034,402.08485420000034,402.08485420000034,402.08485420000034,404.08540059999996,404.08540059999996,404.08540059999996,404.08540059999996,404.06968719999986,2,None,0.959942299999966,0.1403370999996696,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
9,0,9,,,,,,space,4.452440499999284,None,None,2,None,0.7258080000001428,0.20807039999999688,0,0,0,0,,,,,0,0,0,0,,,,,9,0,9,0,404.08540059999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,3.5236,404.0702445000006,404.07081000000017,404.0709188999999,404.08540059999996,407.6181544000001,407.6027118000002,407.60830590000023,407.6181544000001,407.6181544000001,407.6181544000001,407.6181544000001,409.6182058000004,409.6182058000004,409.6182058000004,409.6182058000004,409.6028225,2,None,0.7258080000001428,0.20807039999999688,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
10,0,10,,,,,,space,4.452440499999284,None,None,2,None,0.7656889999998384,0.14650059999985388,0,0,0,0,,,,,0,0,0,0,,,,,10,0,10,0,409.6182058000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.6695,409.60334690000036,409.60398630000054,409.60409230000005,409.6182058000004,412.30118459999994,412.2859311000002,412.2898565000005,412.30118459999994,412.30118459999994,412.30118459999994,412.30118459999994,414.3014129000003,414.3014129000003,414.3014129000003,414.3014129000003,414.2863146999998,2,None,0.7656889999998384,0.14650059999985388,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
11,0,11,,,,,,space,4.452440499999284,None,None,3,None,0.8495379000005414,0.18246829999952752,0,0,0,0,,,,,0,0,0,0,,,,,11,0,11,0,414.3014129000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,4.1216,414.28686150000067,414.2877358000005,414.2878717000003,414.3014129000003,418.4345120000007,418.4189614000006,418.42328820000057,418.4345120000007,418.4345120000007,418.4345120000007,418.4345120000007,420.4344135000001,420.4344135000001,420.4344135000001,420.4344135000001,420.4187533000004,3,None,0.8495379000005414,0.18246829999952752,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
12,0,12,,,,,,space,4.452440499999284,None,None,2,None,0.813043000000107,0.16867369999999937,0,0,0,0,,,,,0,0,0,0,,,,,12,0,12,0,420.4344135000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,2.0433,420.41927550000037,420.41979660000015,420.4199073,420.4344135000001,422.48401939999985,422.46865160000016,422.4727034000007,422.48401939999985,422.48401939999985,422.48401939999985,422.48401939999985,424.4840647000001,424.4840647000001,424.4840647000001,424.4840647000001,424.46832450000056,2,None,0.813043000000107,0.16867369999999937,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
13,0,13,,,,,,space,4.452440499999284,None,None,3,None,0.9242510999993101,0.17395639999995183,0,0,0,0,,,,,0,0,0,0,,,,,13,0,13,0,424.4840647000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,4.3412,424.4688365000002,424.46936240000014,424.46946710000066,424.4840647000001,428.8337489000005,428.8183499000006,428.82512680000036,428.8337489000005,428.8337489000005,428.8337489000005,428.8337489000005,430.8336296000007,430.8336296000007,430.8336296000007,430.8336296000007,430.8182089000002,3,None,0.9242510999993101,0.17395639999995183,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
14,0,14,,,,,,space,4.452440499999284,None,None,3,None,1.0191500000000815,0.15956379999988712,0,0,0,0,,,,,0,0,0,0,,,,,14,0,14,0,430.8336296000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferien,2.4266,430.8187316000003,430.81934510000065,430.81945220000034,430.8336296000007,433.2665252000006,433.25104720000036,433.25788869999997,433.2665252000006,433.2665252000006,433.2665252000006,433.2665252000006,435.26685610000004,435.26685610000004,435.26685610000004,435.26685610000004,435.2512649999999,3,None,1.0191500000000815,0.15956379999988712,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
15,0,15,,,,,,space,4.452440499999284,None,None,2,None,0.5904270000000906,0.1549973000001046,0,0,0,0,,,,,0,0,0,0,,,,,15,0,15,0,435.26685610000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,2.9966,435.25178310000047,435.2522895000002,435.2523953,435.26685610000004,438.26678660000016,438.25122869999996,438.2555362000003,438.26678660000016,438.26678660000016,438.26678660000016,438.26678660000016,440.26673240000036,440.26673240000036,440.26673240000036,440.26673240000036,440.2508478,2,None,0.5904270000000906,0.1549973000001046,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
16,0,16,,,,,,space,4.452440499999284,None,None,2,None,0.8539759999994203,0.15159570000014355,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,440.26673240000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,4.5009,440.2513654000004,440.2518751000007,440.25198,440.26673240000036,444.78335870000046,444.7670966000005,444.77096320000055,444.78335870000046,444.78335870000046,444.78335870000046,444.78335870000046,446.7827425000005,446.7827425000005,446.7827425000005,446.7827425000005,446.7672511999999,2,None,0.8539759999994203,0.15159570000014355,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
17,0,17,,,,,,space,4.452440499999284,None,None,2,None,1.0339578000002803,0.16653219999989233,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,446.7827425000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moor,3.0836,446.7677665000001,446.76846840000053,446.76864660000047,446.7827425000005,449.8658264000005,449.85007980000046,449.8532799000004,449.8658264000005,449.8658264000005,449.8658264000005,449.8658264000005,451.86607379999987,451.86607379999987,451.86607379999987,451.86607379999987,451.8502621000007,2,None,1.0339578000002803,0.16653219999989233,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
18,0,18,,,,,,space,4.452440499999284,None,None,3,None,0.6899287000005643,0.1764919999995982,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,451.86607379999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tisch,2.6047,451.8507771000004,451.8515084999999,451.8516171000001,451.86607379999987,454.48282480000034,454.4663145000004,454.46967940000013,454.48282480000034,454.48282480000034,454.48282480000034,454.48282480000034,456.48241020000023,456.48241020000023,456.48241020000023,456.48241020000023,456.46682020000026,3,None,0.6899287000005643,0.1764919999995982,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
19,0,19,,,,,,space,4.452440499999284,None,None,2,None,1.2758043999992879,0.18189070000062202,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,456.48241020000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,3.7738,456.46733440000025,456.4680664000007,456.46817569999985,456.48241020000023,460.2652975000001,460.25015150000036,460.25463880000007,460.2652975000001,460.2652975000001,460.2652975000001,460.2652975000001,462.2654177000004,462.2654177000004,462.2654177000004,462.2654177000004,462.2494703000002,2,None,1.2758043999992879,0.18189070000062202,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
20,0,20,,,,,,space,4.452440499999284,None,None,3,None,1.0191882000008263,0.17786939999950846,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,462.2654177000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,3.4371,462.24996550000014,462.2504744000007,462.25058460000037,462.2654177000004,465.71490690000064,465.6995747000001,465.7036855000006,465.71490690000064,465.71490690000064,465.71490690000064,465.71490690000064,467.71514490000027,467.71514490000027,467.71514490000027,467.71514490000027,467.6994943999998,3,None,1.0191882000008263,0.17786939999950846,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
21,0,21,,,,,,space,4.452440499999284,None,None,3,None,0.7830886000001556,0.1374949999999444,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,467.71514490000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skizze,3.2407,467.69999929999994,467.70057559999987,467.70068119999996,467.71514490000027,470.9644799000007,470.9490900999999,470.95410640000046,470.9644799000007,470.9644799000007,470.9644799000007,470.9644799000007,472.96482920000017,472.96482920000017,472.96482920000017,472.96482920000017,472.9492788000007,3,None,0.7830886000001556,0.1374949999999444,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
22,0,22,,,,,,space,4.452440499999284,None,None,3,None,1.4624836000002688,0.16936699999951088,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,472.96482920000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,2.0557,472.9497928999999,472.95044320000034,472.9505476000004,472.96482920000017,475.0310773000001,475.0155596000004,475.01973240000007,475.0310773000001,475.0310773000001,475.0310773000001,475.0310773000001,477.03115849999995,477.03115849999995,477.03115849999995,477.03115849999995,477.01559780000025,3,None,1.4624836000002688,0.16936699999951088,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
23,0,23,,,,,,space,4.452440499999284,None,None,3,None,0.8987804999997024,0.20141010000043025,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,477.03115849999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.4971,477.0161071000002,477.0169186000003,477.0170240000007,477.03115849999995,479.53078970000024,479.5154014,479.51879499999995,479.53078970000024,479.53078970000024,479.53078970000024,479.53078970000024,481.5307182000006,481.5307182000006,481.5307182000006,481.5307182000006,481.51518980000037,3,None,0.8987804999997024,0.20141010000043025,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
24,0,24,,,,,,space,4.452440499999284,None,None,3,None,0.8606116999999358,0.18409840000003896,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,481.5307182000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,3.3433,481.5157018,481.516345,481.51645390000067,481.5307182000006,484.88041729999986,484.8648170000006,484.8683079000002,484.88041729999986,484.88041729999986,484.88041729999986,484.88041729999986,486.8805620000003,486.8805620000003,486.8805620000003,486.8805620000003,486.8648066000005,3,None,0.8606116999999358,0.18409840000003896,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
25,0,25,,,,,,space,4.452440499999284,None,None,2,None,1.190093600000182,0.17090809999990597,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,486.8805620000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,2.3909,486.8653248999999,486.8659056000006,486.86601729999984,486.8805620000003,489.2800575000001,489.2645247999999,489.2679207000001,489.2800575000001,489.2800575000001,489.2800575000001,489.2800575000001,491.28060970000024,491.28060970000024,491.28060970000024,491.28060970000024,491.2645766000005,2,None,1.190093600000182,0.17090809999990597,,,,,,,,,,,,,,,,,,,,,,3098,1,2025-10-31_09h55.28.706,sm,2024.2.4,59.960234372539105,2025-10-31 09h56.23.971073 +0100,
