cue,target,thisN,thisTrialN,thisRepN,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,guess_condition,iti,delay,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,end_cued_recall.keys,recall_reached.keys,recall_selection.keys,end_feedback.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_words_loop.thisRepN,learning_words_loop.thisTrialN,learning_words_loop.thisN,learning_words_loop.thisIndex,learning_block.thisRepN,learning_block.thisTrialN,learning_block.thisN,learning_block.thisIndex,learning_conditions_loop.thisRepN,learning_conditions_loop.thisTrialN,learning_conditions_loop.thisN,learning_conditions_loop.thisIndex,iti_learning_loop.thisRepN,iti_learning_loop.thisTrialN,iti_learning_loop.thisN,iti_learning_loop.thisIndex,delay_loading_loop.thisRepN,delay_loading_loop.thisTrialN,delay_loading_loop.thisN,delay_loading_loop.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,recall_practice.thisRepN,recall_practice.thisTrialN,recall_practice.thisN,recall_practice.thisIndex,recall_words_loop.thisRepN,recall_words_loop.thisTrialN,recall_words_loop.thisN,recall_words_loop.thisIndex,recall_block.thisRepN,recall_block.thisTrialN,recall_block.thisN,recall_block.thisIndex,iti_recall_loop.thisRepN,iti_recall_loop.thisTrialN,iti_recall_loop.thisN,iti_recall_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_experiment_key.started,welcome.stopped,start_experiment_key.keys,start_experiment_key.rt,start_experiment_key.duration,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5_text.started,instruction5_key.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_practice_blank.started,iti_learning_practice.stopped,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,guess_delay.started,guess_delay.stopped,trial_type,Cue,Target,RunNr,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,dash_stim_guessing_resp.stopped,cue_stim_guessing_resp.stopped,guess_stim_resp.stopped,guess_question.stopped,guess_reached.stopped,no_response_feedback.started,no_response_feedback.stopped,guess_delay_cross.started,guess_delay_cross.stopped,dash_stim_learning.stopped,cue_stim_learning.stopped,target_stim.stopped,end_encoding.stopped,iti_practice_blank.stopped,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,load_word_pairs.started,load_word_pairs.stopped,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,load_guess_conditions.started,load_guess_conditions.stopped,load_iti.started,load_iti.stopped,load_delay.started,load_delay.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,learning_block.scanner_ready_press.keys,learning_block.scanner_ready_press.rt,learning_block.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,learning_block.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,setup_learning_trial.started,setup_learning_trial.stopped,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,iti_task.started,iti_cross.started,iti_cross.stopped,iti_task.stopped,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,begin_end_run_cross.stopped,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,learning_block.task_break_resp.keys,learning_block.task_break_resp.rt,learning_block.task_break_resp.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,recall_instructions1_text.started,recall_instructions1_key.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,recall_instructions2_text.started,recall_instructions2_key.started,instructions_recall2.stopped,recall_instructions2_key.keys,recall_instructions2_key.rt,recall_instructions2_key.duration,iti_recall_practice.started,iti_recall_practice_cross.started,iti_recall_practice_cross.stopped,iti_recall_practice.stopped,cued_recall.started,dash_stim_recall.started,qmark_target.started,end_cued_recall.started,cue_stim_recall.started,dash_stim_recall.stopped,qmark_target.stopped,end_cued_recall.stopped,cue_stim_recall.stopped,cued_recall.stopped,recall_practice.end_cued_recall.keys,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,recall_response.stopped,recall_practice.recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,correct_choice,recall_practice.recall_selection.keys,recall_feedback.started,dash_stim_feedback.started,cue_stim_feedback.started,target_stim_feedback.started,end_feedback.started,recall_feedback1.started,recall_feedback2.started,dash_stim_feedback.stopped,cue_stim_feedback.stopped,target_stim_feedback.stopped,end_feedback.stopped,recall_feedback1.stopped,recall_feedback2.stopped,recall_feedback.stopped,recall_practice.end_feedback.keys,recall_practice.recall_reached.rt,recall_practice.recall_reached.duration,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,dash_stim_recall_select.stopped,cue_stim_recall_select.stopped,recall_stim_select.stopped,recall_question_select.stopped,recall_selection.stopped,recall_block.scanner_ready_press.keys,recall_block.scanner_ready_press.rt,recall_block.scanner_ready_press.duration,recall_block.skip_trigger.keys,setup_recall_trial.started,setup_recall_trial.stopped,test_trials.end_cued_recall.keys,test_trials.recall_reached.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,test_trials.recall_selection.keys,test_trials.recall_selection.rt,test_trials.recall_selection.duration,recall_block.task_break_resp.keys,recall_block.task_break_resp.rt,recall_block.task_break_resp.duration,end_part2.started,end_part2_key.started,end_part2_text.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,PID,Birthyear,Gender,Handedness,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,33,0,33,None,None,,,,,,space,16.197546899999907,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,447.6063813999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5945213,447.5946190999998,,,,447.5946927,447.59473519999983,Read,Schulter,Schmerz,1,447.6001102,447.6063813999999,447.6063813999999,447.6063813999999,447.6063813999999,450.5895475000002,,,,,,,,,,,,,,,,450.6051868999998,450.6051868999998,450.6051868999998,450.6051868999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5903115000001,447.59081819999983,None,None,450.5896332000002,450.6051868999998,453.10922200000005,453.0893466000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,34,0,34,None,None,,,,,,space,16.197546899999907,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,453.10922200000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0940728999999,453.09417810000014,,,,453.0942592000001,453.0943060999998,Read,Humor,Komödie,1,453.1018138999998,453.10922200000005,453.10922200000005,453.10922200000005,453.10922200000005,456.1048802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0897847000001,453.09019679999983,None,None,456.10499149999987,456.12126050000006,458.7216892000001,458.7061607999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,35,0,35,2,None,1.7880780999998933,0.2912658999998712,,,,space,16.197546899999907,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,458.7216892000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.7103304000002,461.70607800000016,,,,461.7061483000002,464.47163039999987,Guess,Vers,Kapitel,1,464.4781917999999,464.4882042999998,464.4882042999998,464.4882042999998,464.4882042999998,467.47245470000007,,458.7216892000001,458.7216892000001,458.7216892000001,458.7216892000001,458.7216892000001,461.7221015,461.7221015,461.7221015,461.7221015,461.7221015,,,461.7221015,464.4882042999998,467.4877983000001,467.4877983000001,467.4877983000001,467.4877983000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.7065745,458.70703679999997,2,None,467.4725583999998,467.4877983000001,471.38686240000015,471.3705509000001,1.7880780999998933,0.2912658999998712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,36,0,36,2,None,1.3313637000001108,0.27929349999976694,,,,space,16.197546899999907,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,471.38686240000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.3729337,474.3716273,,,,474.3717551,477.27156019999984,Guess,Winter,Weiß,1,477.28144729999985,477.2880599,477.2880599,477.2880599,477.2880599,480.2713079,,471.38686240000015,471.38686240000015,471.38686240000015,471.38686240000015,471.38686240000015,474.3880389000001,474.3880389000001,474.3880389000001,474.3880389000001,474.3880389000001,,,474.3880389000001,477.2880599,480.28671970000005,480.28671970000005,480.28671970000005,480.28671970000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.3707820999998,471.3710153000002,2,None,480.2714025,480.28671970000005,482.5205952000001,482.5043384999999,1.3313637000001108,0.27929349999976694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,37,0,37,None,None,,,,,,space,16.197546899999907,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,482.5205952000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.5093665999998,482.50945809999985,,,,482.5095247999998,482.50956510000015,Read,Nudeln,Pizza,1,482.5146970999999,482.5205952000001,482.5205952000001,482.5205952000001,482.5205952000001,485.50439210000013,,,,,,,,,,,,,,,,485.5200238000002,485.5200238000002,485.5200238000002,485.5200238000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.5047177000001,482.50515069999983,None,None,485.50449389999994,485.5200238000002,489.9866323000001,489.9702972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,38,0,38,2,None,1.7308382999999594,0.30210929999975633,,,,space,16.197546899999907,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,489.9866323000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.9733934000001,492.97029109999994,,,,492.9704276000002,495.8205659,Guess,Schnorchel,Blase,1,495.82505709999987,495.8355363999999,495.8355363999999,495.8355363999999,495.8355363999999,498.8195931,,489.9866323000001,489.9866323000001,489.9866323000001,489.9866323000001,489.9866323000001,492.9865092,492.9865092,492.9865092,492.9865092,492.9865092,,,492.9865092,495.8355363999999,498.8356058999998,498.8356058999998,498.8356058999998,498.8356058999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.97072909999997,489.9712857999998,2,None,498.81964789999984,498.8356058999998,502.1018272000001,502.08579659999987,1.7308382999999594,0.30210929999975633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,39,0,39,2,None,1.3532682999998542,0.3091979999999239,,,,space,16.197546899999907,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,502.1018272000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.08903150000015,505.085822,,,,505.0858896999998,507.61903699999993,Guess,Handy,Nummer,1,507.6229751000001,507.6350321,507.6350321,507.6350321,507.6350321,510.6193844999998,,502.1018272000001,502.1018272000001,502.1018272000001,502.1018272000001,502.1018272000001,505.10166260000005,505.10166260000005,505.10166260000005,505.10166260000005,505.10166260000005,,,505.10166260000005,507.6350321,510.6353383999999,510.6353383999999,510.6353383999999,510.6353383999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.08602800000017,502.08639059999996,2,None,510.6194773000002,510.6353383999999,514.0840057,514.0690258,1.3532682999998542,0.3091979999999239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,0,0,0,2,None,1.6722247999996398,0.27035060000025624,Guess,5.6937,2.218,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,0,39,39,7,0,39,39,27,0,19,19,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,563.7986443999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.789479,566.7834290000001,,,,566.7835664999998,569.0154687999998,Guess,Vergangenheit,Zeit,2,569.0183068000001,569.0321321000001,569.0321321000001,569.0321321000001,569.0321321000001,572.0157539000002,,563.7986443999998,563.7986443999998,563.7986443999998,563.7986443999998,563.7986443999998,566.7985853999999,566.7985853999999,566.7985853999999,566.7985853999999,566.7985853999999,,,566.7985853999999,569.0321321000001,572.0313904,572.0313904,572.0313904,572.0313904,,,,,,,,,,,,,529.7011441999998,529.7014482999998,529.7220413999999,529.7223306000001,529.7340687000001,529.7342976999998,529.7356245000001,529.7392685999998,529.7392685999998,538.4504839000001,space,8.7051163000001,None,538.4506068999999,538.4675265000001,538.4675265000001,551.7831636000001,None,551.7859060999999,551.7999332999998,551.7990256666665,553.0060506,561.7824378666667,562.7874167999998,563.7833826000001,563.7844445999999,563.7850217999999,2,None,572.0158612999999,572.0313904,577.7311482,577.7154439999999,1.6722247999996398,0.27035060000025624,563.7986443999998,526.0678054999998,526.0836398000001,526.0836398000001,529.6688012999998,2,3.572475299999951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,1,0,1,None,None,,,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,577.7311482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7191843999999,577.7192719,,,,577.7193376999999,577.7193775000001,Read,Mappe,Ordner,2,577.7248485999999,577.7311482,577.7311482,577.7311482,577.7311482,580.7163979000002,,,,,,,,,,,,,,,,580.7309601000002,580.7309601000002,580.7309601000002,580.7309601000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7158215999998,577.7162463,None,None,580.7164873000002,580.7309601000002,582.8660902000001,582.8481937000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,2,0,2,None,None,,,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,582.8660902000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.8525613000002,582.8526658999999,,,,582.8527472999999,582.8527938000002,Read,Decke,Kissen,2,582.8596836000002,582.8660902000001,582.8660902000001,582.8660902000001,582.8660902000001,585.8648011999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.8486254,582.8489598000001,None,None,585.8649067000001,585.8810865,588.3642795999999,588.3481440999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,3,0,3,2,None,1.1823403999997026,0.26828530000011597,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,588.3642795999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.3513217999998,591.3487218999999,,,,591.3488646999999,596.0973312000001,Guess,Schlüssel,Ring,2,596.0999929,596.1126770999999,596.1126770999999,596.1126770999999,596.1126770999999,599.0969463000001,,588.3642795999999,588.3642795999999,588.3642795999999,588.3642795999999,588.3642795999999,591.3646437000002,591.3646437000002,591.3646437000002,591.3646437000002,591.3646437000002,,,591.3646437000002,596.1126770999999,599.1131777999999,599.1131777999999,599.1131777999999,599.1131777999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.3484211,588.3487921999999,2,None,599.0970241,599.1131777999999,601.2340813999999,601.2149095999998,1.1823403999997026,0.26828530000011597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,4,0,4,None,None,,,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,601.2340813999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.2204241999998,601.2205316999998,,,,601.220613,601.2206603999998,Read,Postkarte,Nachricht,2,601.2277433999998,601.2340813999999,601.2340813999999,601.2340813999999,601.2340813999999,604.2306196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.2153573999999,601.215823,None,None,604.2307225999998,604.2468184999998,606.3802805999999,606.3643791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,5,0,5,2,None,1.3328247999997984,0.2940848000002916,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,606.3802805999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.3696943999998,609.3635094000001,,,,609.3636326999999,611.8963023000001,Guess,Wüste,Sturm,2,611.8991503000002,611.9119642,611.9119642,611.9119642,611.9119642,614.8969824999999,,606.3802805999999,606.3802805999999,606.3802805999999,606.3802805999999,606.3802805999999,609.3796616999998,609.3796616999998,609.3796616999998,609.3796616999998,609.3796616999998,,,609.3796616999998,611.9119642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.3648134999999,606.3652901,2,None,614.8970638999999,614.9127533999999,618.6133848999998,618.5966174999999,1.3328247999997984,0.2940848000002916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,6,0,6,None,None,,,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,618.6133848999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6018315000001,618.6019415999999,,,,618.6020217,618.6020686000002,Read,Professor,Student,2,618.6087524999998,618.6133848999998,618.6133848999998,618.6133848999998,618.6133848999998,621.6121001000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.5971548000002,618.5975951999999,None,None,621.6121524,621.6288721999999,623.6789485999998,623.662577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,7,0,7,2,None,1.416464200000064,0.3042358999996395,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,623.6789485999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.6670313999998,626.6635593999999,,,,626.6637151,629.3810235000001,Guess,Safari,Elephant,2,629.3881261000001,629.3951175000002,629.3951175000002,629.3951175000002,629.3951175000002,632.3798522000002,,623.6789485999998,623.6789485999998,623.6789485999998,623.6789485999998,623.6789485999998,626.6786935999999,626.6786935999999,626.6786935999999,626.6786935999999,626.6786935999999,,,626.6786935999999,629.3951175000002,632.3954932000001,632.3954932000001,632.3954932000001,632.3954932000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.6628031999999,623.6632844999999,2,None,632.3799583999999,632.3954932000001,635.8285249999999,635.8117232999998,1.416464200000064,0.3042358999996395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
,,8,0,8,2,None,1.3387047999999595,0.284240100000261,,,,space,8.7051163000001,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,635.8285249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8155966999998,638.8123736000002,,,,638.8124959000002,642.5615827000001,Guess,Rauch,Nebel,2,642.5644419999999,642.5775801,642.5775801,642.5775801,642.5775801,645.5618679999998,,635.8285249999999,635.8285249999999,635.8285249999999,635.8285249999999,635.8285249999999,638.8281883,638.8281883,638.8281883,638.8281883,638.8281883,,,638.8281883,642.5775801,645.5774308,645.5774308,645.5774308,645.5774308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8120878999998,635.8123968999998,2,None,645.5619698999999,645.5774308,650.3772835999998,650.3621284000001,1.3387047999999595,0.284240100000261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2002,w,right,1,2025-05-12_13h19.59.945,part1_part2,2024.2.4,59.97566187644062,2025-05-12 13h20.26.762996 +0200,
