thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,,,,,,space,4.132589200002258,None,None,3,1.1432172999993782,0.31010370000149123,None,0,0,0,0,,,,,0,0,0,0,,,,,6,0,6,0,267.90862059999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,3.5988,267.8947812999977,267.89564729999984,267.8957674999983,267.90862059999927,271.50795079999807,271.49239079999825,271.4954222000015,271.50795079999807,271.50795079999807,271.50795079999807,271.50795079999807,273.50795469999866,273.50795469999866,273.50795469999866,273.50795469999866,273.49246790000325,3,1.1432172999993782,0.31010370000149123,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
7,0,7,,,,,,space,4.132589200002258,None,None,3,0.8309710000030464,0.29562260000238894,None,0,0,0,0,,,,,0,0,0,0,,,,,7,0,7,0,273.50795469999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,2.4089,273.4929766999994,273.4936224999983,273.49373030000424,273.50795469999866,275.9245200000005,275.91169710000395,275.9154129000017,275.9245200000005,275.9245200000005,275.9245200000005,275.9245200000005,277.9245852000022,277.9245852000022,277.9245852000022,277.9245852000022,277.90888760000234,3,0.8309710000030464,0.29562260000238894,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
8,0,8,,,,,,space,4.132589200002258,None,None,3,1.1273122999991756,0.24991850000515115,None,0,0,0,0,,,,,0,0,0,0,,,,,8,0,8,0,277.9245852000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,2.4748,277.9094055000023,277.90992279999773,277.9100297000041,277.9245852000022,280.4076098000005,280.39234679999936,280.39734780000435,280.4076098000005,280.4076098000005,280.4076098000005,280.4076098000005,282.40798650000215,282.40798650000215,282.40798650000215,282.40798650000215,282.3923775000003,3,1.1273122999991756,0.24991850000515115,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
9,0,9,,,,,,space,4.132589200002258,None,None,3,0.9066959999981918,0.24532779999572085,None,0,0,0,0,,,,,0,0,0,0,,,,,9,0,9,0,282.40798650000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,3.1297,282.39305559999775,282.3937281000035,282.3938842999996,282.40798650000215,285.54020899999887,285.52464760000294,285.5275177000003,285.54020899999887,285.54020899999887,285.54020899999887,285.54020899999887,287.5404004000011,287.5404004000011,287.5404004000011,287.5404004000011,287.5251600999982,3,0.9066959999981918,0.24532779999572085,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
10,0,10,,,,,,space,4.132589200002258,None,None,2,1.4257274999981746,0.20247620000009192,None,0,0,0,0,,,,,0,0,0,0,,,,,10,0,10,0,287.5404004000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,3.426,287.52567680000357,287.52619380000397,287.5263039999991,287.5404004000011,290.97352050000336,290.95762829999876,290.96051530000113,290.97352050000336,290.97352050000336,290.97352050000336,290.97352050000336,292.9736374999993,292.9736374999993,292.9736374999993,292.9736374999993,292.9581924000013,2,1.4257274999981746,0.20247620000009192,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
11,0,11,,,,,,space,4.132589200002258,None,None,3,0.8608400999946753,0.25932590000593336,None,0,0,0,0,,,,,0,0,0,0,,,,,11,0,11,0,292.9736374999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,3.9327,292.9587066000022,292.959285500001,292.95939160000125,292.9736374999993,296.9066493999999,296.89107859999785,296.895053799999,296.9066493999999,296.9066493999999,296.9066493999999,296.9066493999999,298.9068318999998,298.9068318999998,298.9068318999998,298.9068318999998,298.89153200000146,3,0.8608400999946753,0.25932590000593336,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
12,0,12,,,,,,space,4.132589200002258,None,None,2,1.4137019999980112,0.21736869999585906,None,0,0,0,0,,,,,0,0,0,0,,,,,12,0,12,0,298.9068318999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,3.1315,298.8919581000009,298.89240099999734,298.8924879999977,298.9068318999998,302.03953410000395,302.0237316999992,302.02648000000045,302.03953410000395,302.03953410000395,302.03953410000395,302.03953410000395,304.03961290000007,304.03961290000007,304.03961290000007,304.03961290000007,304.02408650000143,2,1.4137019999980112,0.21736869999585906,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
13,0,13,,,,,,space,4.132589200002258,None,None,2,1.2813963000007789,0.24303489999874728,None,0,0,0,0,,,,,0,0,0,0,,,,,13,0,13,0,304.03961290000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,2.8322,304.02460820000124,304.02516379999724,304.0252722000005,304.03961290000007,306.8727482000031,306.8571377000044,306.8608002000037,306.8727482000031,306.8727482000031,306.8727482000031,306.8727482000031,308.8729628000001,308.8729628000001,308.8729628000001,308.8729628000001,308.8570964000028,2,1.2813963000007789,0.24303489999874728,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
14,0,14,,,,,,space,4.132589200002258,None,None,3,1.0597160999968764,0.2853991000010865,None,0,0,0,0,,,,,0,0,0,0,,,,,14,0,14,0,308.8729628000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.2523,308.8576061999993,308.858135399998,308.8582421000028,308.8729628000001,311.1391225000043,311.1238869000008,311.12763339999947,311.1391225000043,311.1391225000043,311.1391225000043,311.1391225000043,313.13934660000086,313.13934660000086,313.13934660000086,313.13934660000086,313.12364620000153,3,1.0597160999968764,0.2853991000010865,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
15,0,15,,,,,,space,4.132589200002258,None,None,3,0.7899269000045024,0.30018790000031004,None,0,0,0,0,,,,,0,0,0,0,,,,,15,0,15,0,313.13934660000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brief,3.6011,313.1241585000025,313.1246710999985,313.12477650000073,313.13934660000086,316.7553377000004,316.74030949999724,316.7449056999976,316.7553377000004,316.7553377000004,316.7553377000004,316.7553377000004,318.755367800004,318.755367800004,318.755367800004,318.755367800004,318.7399007999993,3,0.7899269000045024,0.30018790000031004,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
16,0,16,,,,,,space,4.132589200002258,None,None,3,1.2628552999958629,0.2602638000025763,None,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,318.755367800004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,2.0007,318.7404146999979,318.7411495999986,318.741257200003,318.755367800004,320.75541879999946,320.7398261999988,320.74381159999757,320.75541879999946,320.75541879999946,320.75541879999946,320.75541879999946,322.75542739999946,322.75542739999946,322.75542739999946,322.75542739999946,322.73966720000317,3,1.2628552999958629,0.2602638000025763,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
17,0,17,,,,,,space,4.132589200002258,None,None,2,1.3020309999992605,0.3330755999995745,None,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,322.75542739999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,2.156,322.7401585999978,322.74065020000126,322.7407521999994,322.75542739999946,324.92202080000425,324.9060694,324.9098882000035,324.92202080000425,324.92202080000425,324.92202080000425,324.92202080000425,326.9216043999986,326.9216043999986,326.9216043999986,326.9216043999986,326.90600500000437,2,1.3020309999992605,0.3330755999995745,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
18,0,18,,,,,,space,4.132589200002258,None,None,3,0.7246744000003673,0.3227783000038471,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,326.9216043999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,2.0202,326.9065148000009,326.9072567000039,326.9073675000036,326.9216043999986,328.95469369999773,328.93910940000205,328.9420148999998,328.95469369999773,328.95469369999773,328.95469369999773,328.95469369999773,330.9547915000003,330.9547915000003,330.9547915000003,330.9547915000003,330.939194700004,3,0.7246744000003673,0.3227783000038471,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
19,0,19,,,,,,space,4.132589200002258,None,None,3,0.8726783000020077,0.263177300003008,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,330.9547915000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.2596,330.93964360000246,330.9402537999995,330.9403519999978,330.9547915000003,333.22138650000124,333.20585859999846,333.20941049999965,333.22138650000124,333.22138650000124,333.22138650000124,333.22138650000124,335.221226200003,335.221226200003,335.221226200003,335.221226200003,335.2061517999973,3,0.8726783000020077,0.263177300003008,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
20,0,20,,,,,,space,4.132589200002258,None,None,3,1.0196350999976858,0.2373449000006076,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,335.221226200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,3.3611,335.2066722000018,335.207267400001,335.20737299999746,335.221226200003,338.58775170000445,338.5720435999974,338.57599140000093,338.58775170000445,338.58775170000445,338.58775170000445,338.58775170000445,340.5878823000021,340.5878823000021,340.5878823000021,340.5878823000021,340.5719695000007,3,1.0196350999976858,0.2373449000006076,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
21,0,21,,,,,,space,4.132589200002258,None,None,3,1.4994920999961323,0.2961991000047419,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,340.5878823000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,5.4638,340.5724904000017,340.5730040999988,340.57311080000363,340.5878823000021,346.0535490999973,346.0380090000035,346.0443568999981,346.0535490999973,346.0535490999973,346.0535490999973,346.0535490999973,348.0558882000041,348.0558882000041,348.0558882000041,348.0558882000041,348.0383284999989,3,1.4994920999961323,0.2961991000047419,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
22,0,22,,,,,,space,4.132589200002258,None,None,3,1.8394944000028772,None,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,348.0558882000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,2.9791,348.03883510000014,348.039488800001,348.0395963999981,348.0558882000041,351.036852199999,351.0212025000001,351.0249116999985,351.036852199999,351.036852199999,351.036852199999,351.036852199999,353.0368434999982,353.0368434999982,353.0368434999982,353.0368434999982,353.02136579999933,3,1.8394944000028772,None,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
23,0,23,,,,,,space,4.132589200002258,None,None,3,1.1999349999969127,0.2386659999974654,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,353.0368434999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,2.9493,353.02188390000083,353.0224381000007,353.02254769999854,353.0368434999982,355.9865815000012,355.97091280000313,355.974596,355.9865815000012,355.9865815000012,355.9865815000012,355.9865815000012,357.98668929999985,357.98668929999985,357.98668929999985,357.98668929999985,357.97106129999884,3,1.1999349999969127,0.2386659999974654,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
24,0,24,,,,,,space,4.132589200002258,None,None,3,0.9240309000015259,0.32875399999466026,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,357.98668929999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.5898,357.9715731000033,357.9720870000019,357.97219400000176,357.98668929999985,360.5864689000009,360.5710066000029,360.57453220000025,360.5864689000009,360.5864689000009,360.5864689000009,360.5864689000009,362.58640269999887,362.58640269999887,362.58640269999887,362.58640269999887,362.57059400000435,3,0.9240309000015259,0.32875399999466026,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
25,0,25,,,,,,space,4.132589200002258,None,None,3,0.7623271999982535,0.2809370000031777,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,362.58640269999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasse,2.0986,362.5710504000017,362.5715322000033,362.5716253999999,362.58640269999887,364.6860807999983,364.6702383000011,364.67366030000267,364.6860807999983,364.6860807999983,364.6860807999983,364.6860807999983,366.6865194999991,366.6865194999991,366.6865194999991,366.6865194999991,366.6706140000024,3,0.7623271999982535,0.2809370000031777,None,,,,,,,,,,,,,,,,,,,,,,1167,1,2025-07-02_19h13.56.366,sm,2024.2.4,59.96631092567576,2025-07-02 19h14.11.716432 +0200,
