cue,target,thisN,thisTrialN,thisRepN,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,guess_condition,iti,delay,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,end_cued_recall.keys,recall_reached.keys,recall_selection.keys,end_feedback.keys,recall_reached.rt,recall_reached.duration,recall_selection.rt,recall_selection.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_words_loop.thisRepN,learning_words_loop.thisTrialN,learning_words_loop.thisN,learning_words_loop.thisIndex,learning_block.thisRepN,learning_block.thisTrialN,learning_block.thisN,learning_block.thisIndex,learning_conditions_loop.thisRepN,learning_conditions_loop.thisTrialN,learning_conditions_loop.thisN,learning_conditions_loop.thisIndex,iti_learning_loop.thisRepN,iti_learning_loop.thisTrialN,iti_learning_loop.thisN,iti_learning_loop.thisIndex,delay_loading_loop.thisRepN,delay_loading_loop.thisTrialN,delay_loading_loop.thisN,delay_loading_loop.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,recall_practice.thisRepN,recall_practice.thisTrialN,recall_practice.thisN,recall_practice.thisIndex,recall_words_loop.thisRepN,recall_words_loop.thisTrialN,recall_words_loop.thisN,recall_words_loop.thisIndex,recall_block.thisRepN,recall_block.thisTrialN,recall_block.thisN,recall_block.thisIndex,iti_recall_loop.thisRepN,iti_recall_loop.thisTrialN,iti_recall_loop.thisN,iti_recall_loop.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_experiment_key.started,welcome.stopped,start_experiment_key.keys,start_experiment_key.rt,start_experiment_key.duration,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5_text.started,instruction5_key.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_practice_blank.started,iti_learning_practice.stopped,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,guess_delay.started,guess_delay.stopped,trial_type,Cue,Target,RunNr,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,dash_stim_guessing_resp.stopped,cue_stim_guessing_resp.stopped,guess_stim_resp.stopped,guess_question.stopped,guess_reached.stopped,no_response_feedback.started,no_response_feedback.stopped,guess_delay_cross.started,guess_delay_cross.stopped,dash_stim_learning.stopped,cue_stim_learning.stopped,target_stim.stopped,end_encoding.stopped,iti_practice_blank.stopped,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,load_word_pairs.started,load_word_pairs.stopped,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,load_guess_conditions.started,load_guess_conditions.stopped,load_iti.started,load_iti.stopped,load_delay.started,load_delay.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,learning_block.scanner_ready_press.keys,learning_block.scanner_ready_press.rt,learning_block.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,learning_block.skip_trigger.keys,blank.started,begin_end_run_cross.started,begin_end_run_cross.stopped,blank.stopped,setup_learning_trial.started,setup_learning_trial.stopped,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,iti_task.started,iti_cross.started,iti_cross.stopped,iti_task.stopped,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,learning_block.task_break_resp.keys,learning_block.task_break_resp.rt,learning_block.task_break_resp.duration,end_part1.started,end_part1_key.started,end_part1_text.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,recall_instructions1_text.started,recall_instructions1_key.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,recall_instructions2_text.started,recall_instructions2_key.started,instructions_recall2.stopped,recall_instructions2_key.keys,recall_instructions2_key.rt,recall_instructions2_key.duration,iti_recall_practice.started,iti_recall_practice_cross.started,iti_recall_practice.stopped,cued_recall.started,dash_stim_recall.started,qmark_target.started,end_cued_recall.started,cue_stim_recall.started,cued_recall.stopped,recall_practice.end_cued_recall.keys,recall_response.started,dash_stim_recall_resp.started,cue_stim_recall_resp.started,recall_stim_resp.started,recall_question.started,recall_reached.started,recall_response.stopped,recall_practice.recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,correct_choice,recall_practice.recall_selection.keys,recall_feedback.started,dash_stim_feedback.started,cue_stim_feedback.started,target_stim_feedback.started,end_feedback.started,recall_feedback1.started,recall_feedback2.started,recall_feedback.stopped,recall_practice.end_feedback.keys,dash_stim_feedback.stopped,cue_stim_feedback.stopped,target_stim_feedback.stopped,end_feedback.stopped,recall_feedback1.stopped,recall_feedback2.stopped,iti_recall_practice_cross.stopped,dash_stim_recall.stopped,qmark_target.stopped,end_cued_recall.stopped,cue_stim_recall.stopped,dash_stim_recall_resp.stopped,cue_stim_recall_resp.stopped,recall_stim_resp.stopped,recall_question.stopped,recall_reached.stopped,recall_block.scanner_ready_press.keys,recall_block.scanner_ready_press.rt,recall_block.scanner_ready_press.duration,recall_block.skip_trigger.keys,setup_recall_trial.started,setup_recall_trial.stopped,test_trials.end_cued_recall.keys,test_trials.recall_reached.keys,test_trials.recall_selection.keys,test_trials.recall_reached.rt,test_trials.recall_reached.duration,dash_stim_recall_select.started,cue_stim_recall_select.started,recall_stim_select.started,recall_question_select.started,recall_selection.started,dash_stim_recall_select.stopped,cue_stim_recall_select.stopped,recall_stim_select.stopped,recall_question_select.stopped,recall_selection.stopped,test_trials.recall_selection.rt,test_trials.recall_selection.duration,recall_block.task_break_resp.keys,recall_block.task_break_resp.rt,recall_block.task_break_resp.duration,end_part2.started,end_part2_key.started,end_part2_text.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,PID,Age,Gender,Handedness,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,35,0,35,2,None,1.4462530999999217,0.2523470000000998,,,,space,4.835636899999827,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,465.33307690000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.32185909999976,468.31732309999984,,,,468.31748519999996,471.3667868,Guess,Küche,Tisch,1,471.37370369999985,471.3824560999999,471.3824560999999,471.3824560999999,471.3824560999999,474.36721539999985,,465.33307690000015,465.33307690000015,465.33307690000015,465.33307690000015,465.33307690000015,468.3328537,468.3328537,468.3328537,468.3328537,468.3328537,,,468.3328537,471.3824560999999,474.3825715999999,474.3825715999999,474.3825715999999,474.3825715999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.3178455999998,465.3185497000002,2,None,474.3673329999999,474.3825715999999,477.7187784,477.69996960000003,1.4462530999999217,0.2523470000000998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,36,0,36,None,None,,,,,,space,4.835636899999827,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,477.7187784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7045301999999,477.70464960000004,,,,477.7047344,477.70478389999994,Read,Tee,Blätter,1,477.7107782999999,477.7187784,477.7187784,477.7187784,477.7187784,480.71554379999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7004469000001,477.70104979999974,None,None,480.7156533,480.73232140000005,482.96525959999985,482.9497746999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,37,0,37,2,None,1.4173962999998366,0.24373460000015257,,,,space,4.835636899999827,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,482.96525959999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.95504659999983,485.9497653000001,,,,485.94992590000015,488.8326722999998,Guess,Keller,Flut,1,488.8393401999999,488.84807130000013,488.84807130000013,488.84807130000013,488.84807130000013,491.83276180000007,,482.96525959999985,482.96525959999985,482.96525959999985,482.96525959999985,482.96525959999985,485.96541619999994,485.96541619999994,485.96541619999994,485.96541619999994,485.96541619999994,,,485.96541619999994,488.84807130000013,491.8482081999998,491.8482081999998,491.8482081999998,491.8482081999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.9502365000001,482.95083910000017,2,None,491.83287970000015,491.8482081999998,497.5474802000001,497.5319244,1.4173962999998366,0.24373460000015257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,38,0,38,2,None,1.611970200000087,0.26869510000005903,,,,space,4.835636899999827,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,497.5474802000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5368480999998,500.5320144,,,,500.5321772,504.0816186999998,Guess,Schnorchel,Flossen,1,504.08854700000006,504.096859,504.096859,504.096859,504.096859,507.0822458,,497.5474802000001,497.5474802000001,497.5474802000001,497.5474802000001,497.5474802000001,500.54761589999976,500.54761589999976,500.54761589999976,500.54761589999976,500.54761589999976,,,500.54761589999976,504.096859,507.0974168,507.0974168,507.0974168,507.0974168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5323415999999,497.5329519999998,2,None,507.08236039999997,507.0974168,509.5984913,509.5815151999998,1.611970200000087,0.26869510000005903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,39,0,39,None,None,,,,,,space,4.835636899999827,None,None,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,509.5984913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.5859168999998,509.5860184999999,,,,509.58609090000004,509.58613119999995,Read,Service,Station,1,509.5925555000001,509.5984913,509.5984913,509.5984913,509.5984913,512.5971496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.5819389999999,509.58241969999995,None,None,512.5972650000001,512.6135348,514.7964716999998,514.7809844000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,0,0,0,2,None,1.5838410000001204,0.23025739999957295,Guess,3.0553,2.218,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,0,39,39,33,0,39,39,32,0,19,19,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,572.5270655000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.5171988,575.5111168000001,,,,575.5112791999998,577.7447527000002,Guess,Rauch,Nebel,2,577.7519418999998,577.7594805000001,577.7594805000001,577.7594805000001,577.7594805000001,580.7441007999998,,572.5270655000002,572.5270655000002,572.5270655000002,572.5270655000002,572.5270655000002,575.5269025,575.5269025,575.5269025,575.5269025,575.5269025,,,575.5269025,577.7594805000001,580.7597908999999,580.7597908999999,580.7597908999999,580.7597908999999,,,,,,,,,,,,,533.4676539999998,533.4679699999999,533.4897374999998,533.4900024000001,533.5013161999998,533.5016239999998,533.5031682000001,533.5076258000001,533.5076258000001,546.9467550000002,space,13.430360000000292,None,546.9469231,546.9615133999998,546.9615133999998,560.5122764999999,None,560.5124226999999,560.5278645000001,572.5270655000002,572.5112505,572.5123863000001,572.5130732999999,2,None,580.7442193999998,580.7597908999999,583.8283435000001,583.8105386999998,1.5838410000001204,0.23025739999957295,526.7803336999998,526.7961023999999,526.7961023999999,533.4314545999998,2,6.624943799999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,1,0,1,None,None,,,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,583.8283435000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8154425,583.815566,,,,583.8156535,583.8157030999998,Read,Brise,Strand,2,583.8213053000002,583.8283435000001,583.8283435000001,583.8283435000001,583.8283435000001,586.8263236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8110174999999,583.8115544,None,None,586.8264415000001,586.8427558000001,589.0272542999999,589.0104187999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,2,0,2,2,None,1.278621899999962,0.21877029999996012,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,589.0272542999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0152798000001,592.0269823000001,,,,592.0271283,594.0766532999999,Guess,Kaktus,Blüte,2,594.0838978999998,594.0919218000001,594.0919218000001,594.0919218000001,594.0919218000001,597.0766526999998,,589.0272542999999,589.0272542999999,589.0272542999999,589.0272542999999,589.0272542999999,592.0422888,592.0422888,592.0422888,592.0422888,592.0422888,,,592.0422888,594.0919218000001,597.0921332999999,597.0921332999999,597.0921332999999,597.0921332999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0108840999999,589.0114015000001,2,None,597.0767715,597.0921332999999,601.5919310000002,601.5761209999998,1.278621899999962,0.21877029999996012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,3,0,3,2,None,1.8339615999998387,0.24128969999992478,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,601.5919310000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.5813200999999,604.5762275999998,,,,604.5763875,607.2929987999999,Guess,Schauspielerin,Frau,2,607.2995537999998,607.3077658999998,607.3077658999998,607.3077658999998,607.3077658999998,610.2923094,,601.5919310000002,601.5919310000002,601.5919310000002,601.5919310000002,601.5919310000002,604.5917760999998,604.5917760999998,604.5917760999998,604.5917760999998,604.5917760999998,,,604.5917760999998,607.3077658999998,610.3080154000002,610.3080154000002,610.3080154000002,610.3080154000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.5765634000002,601.5771071000001,2,None,610.2924282000001,610.3080154000002,613.8577469999998,613.8425449999997,1.8339615999998387,0.24128969999992478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,4,0,4,2,None,1.4584990000003017,0.278902300000027,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,613.8577469999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.8470169,616.8421706000001,,,,616.8423294000002,621.3081801999999,Guess,Zug,Flugzeug,2,621.3137313,621.3235868999998,621.3235868999998,621.3235868999998,621.3235868999998,624.3085514000002,,613.8577469999998,613.8577469999998,613.8577469999998,613.8577469999998,613.8577469999998,616.8577288999998,616.8577288999998,616.8577288999998,616.8577288999998,616.8577288999998,,,616.8577288999998,621.3235868999998,624.3245103000002,624.3245103000002,624.3245103000002,624.3245103000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.843024,613.8435437,2,None,624.3086744,624.3245103000002,627.3569997000002,627.3416110999999,1.4584990000003017,0.278902300000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,5,0,5,2,None,1.363234299999931,0.23133469999993395,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,627.3569997000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3462013999999,630.3415210000001,,,,630.3416851,633.3911221000001,Guess,Raum,Platz,2,633.3979790000001,633.4060391999999,633.4060391999999,633.4060391999999,633.4060391999999,636.3909370999997,,627.3569997000002,627.3569997000002,627.3569997000002,627.3569997000002,627.3569997000002,630.3569934999998,630.3569934999998,630.3569934999998,630.3569934999998,630.3569934999998,,,630.3569934999998,633.4060391999999,636.4066936000002,636.4066936000002,636.4066936000002,636.4066936000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3420834000001,627.3425970999999,2,None,636.3910523000002,636.4066936000002,638.5395526999998,638.5245364,1.363234299999931,0.23133469999993395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,6,0,6,2,None,1.2937873000000764,0.25829810000004727,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,638.5395526999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.5292511999999,641.5239863999998,,,,641.5241512999999,644.0571434999999,Guess,Klub,Gesellschaft,2,644.0646023000002,644.0729657999998,644.0729657999998,644.0729657999998,644.0729657999998,647.0572703999999,,638.5395526999998,638.5395526999998,638.5395526999998,638.5395526999998,638.5395526999998,641.5396211999998,641.5396211999998,641.5396211999998,641.5396211999998,641.5396211999998,,,641.5396211999998,644.0729657999998,647.07268,647.07268,647.07268,647.07268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.5250135999997,638.5255488,2,None,647.0573910999999,647.07268,649.6226853000001,649.6071691999998,1.2937873000000764,0.25829810000004727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,7,0,7,2,None,1.7883424999999988,0.2971090999999433,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,649.6226853000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.612198,652.6067921000001,,,,652.6069537000001,655.4565147000001,Guess,Kante,Klinge,2,655.46352,655.4719484999998,655.4719484999998,655.4719484999998,655.4719484999998,658.4563938999997,,649.6226853000001,649.6226853000001,649.6226853000001,649.6226853000001,649.6226853000001,652.6221186999999,652.6221186999999,652.6221186999999,652.6221186999999,652.6221186999999,,,652.6221186999999,655.4719484999998,658.4716962999998,658.4716962999998,658.4716962999998,658.4716962999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.6076572,649.6082479999998,2,None,658.4565144999999,658.4716962999998,660.9755830000001,660.9563202000002,1.7883424999999988,0.2971090999999433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,8,0,8,None,None,,,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,660.9755830000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.9624596000001,660.9625598,,,,660.9626328000002,660.9626718000002,Read,Klebstoff,Papier,2,660.9687336999998,660.9755830000001,660.9755830000001,660.9755830000001,660.9755830000001,663.9718375999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.9567957000002,660.9573109999999,None,None,663.9719455000002,663.9882036000001,667.8905853999997,667.8725625999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,9,0,9,None,None,,,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,667.8905853999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.8775798999998,667.8776949999999,,,,667.8777797,667.8778273999999,Read,Kiefer,Kabine,2,667.8834576000002,667.8905853999997,667.8905853999997,667.8905853999997,667.8905853999997,670.8881857999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.8730248999998,667.8735485,None,None,670.8883039,670.9045576000001,674.6041186,674.5889212999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
,,10,0,10,2,None,1.4294052000000192,0.27965649999987363,,,,space,13.430360000000292,None,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,674.6041186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.5937694000002,677.5886623999997,,,,677.5888148000001,681.0385161000002,Guess,Shampoo,Seife,2,681.0458955000001,681.0706950000001,681.0706950000001,681.0706950000001,681.0706950000001,684.0544928000002,,674.6041186,674.6041186,674.6041186,674.6041186,674.6041186,677.6042107000001,677.6042107000001,677.6042107000001,677.6042107000001,677.6042107000001,,,677.6042107000001,681.0706950000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.5893858000002,674.5898989999998,2,None,684.0546956000001,684.0706259000001,687.6202630999999,687.6047517,1.4294052000000192,0.27965649999987363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_3415,20,female,right,1,2025-05-07_18h18.40.789,part1_part2,2024.2.4,59.971093932729225,2025-05-07 18h19.02.723516 +0200,
