this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,movie.stopped,play_video.stopped,end_video.keys,end_video.rt,end_video.duration,end.started,end_text.started,key_resp_2.started,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.0036172000000078697,0.009584899999026675,0.009584899999026675,558.0720513999986,space,557.9275055999988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
,,,,,,,,,,,,,,,,,,,,,558.0721999999987,558.0806893999998,558.0806893999998,558.0806893999998,566.6271241999984,2,8.542110700000194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
2,3,0,0,0,3,1.2942590000002383,None,0,0,0,1,566.6490021999998,,,,,,,,,,,,,,,,,566.6402127000001,566.6490021999998,566.6490021999998,566.6490021999998,567.9459174999993,3,1.2942590000002383,None,,,,,,,,,,,,,,,,,,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
3,4,1,1,0,4,0.9826509000013175,None,0,1,1,2,567.960865699999,,,,,,,,,,,,,,,,,567.9492890000001,567.960865699999,567.960865699999,567.960865699999,568.9455271999996,4,0.9826509000013175,None,,,,,,,,,,,,,,,,,,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
4,5,2,2,0,5,0.8663409999990108,None,0,2,2,3,568.960848499999,,,,,,,,,,,,,,,,,568.9486961999992,568.960848499999,568.960848499999,568.960848499999,569.8460383999991,5,0.8663409999990108,None,,,,,,,,,,,,,,,,,,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
1,2,3,3,0,2,0.7279663999997865,None,0,3,3,0,569.8612729999986,,,,,,,,,,,,,,,,,569.8496673999998,569.8612729999986,569.8612729999986,569.8612729999986,570.5957951,2,0.7279663999997865,None,,,,,,,,,,,,,,,,,,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.5960140999996,570.6109046000001,570.6109046000001,578.7448381999984,4,8.11655890000111,None,,,,,,,,,,,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.9601222000001,578.9652588999998,578.9652588999998,583.7770452999994,583.9757787999988,1183.9103442999985,1185.6425994,space,606.6667517999995,None,,,,2020,2025-05-14_17h56.07.624,part0,2024.2.4,60.034171450251336,2025-05-14 17h56.19.910699 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.7498351999984,1185.7545379999992,1185.7545379999992,,,,,,,
