this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,movie.stopped,play_video.stopped,end_video.keys,end_video.rt,end_video.duration,end.started,end_text.started,key_resp_2.started,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.00311390000024403,0.011215399999855435,0.011215399999855435,35.182327700000315,space,35.1554359999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
,,,,,,,,,,,,,,,,,,,,,35.18244940000113,35.191730700000335,35.191730700000335,35.191730700000335,54.875680700000885,2,19.675659300000916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
1,2,0,0,0,2,0.944586800000252,None,0,0,0,0,54.918408600000475,,,,,,,,,,,,,,,,,54.910893000000215,54.918408600000475,54.918408600000475,54.918408600000475,55.87728590000006,2,0.944586800000252,None,,,,,,,,,,,,,,,,,,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
3,4,1,1,0,4,1.2470209000002797,None,0,1,1,2,55.89053410000088,,,,,,,,,,,,,,,,,55.88093640000079,55.89053410000088,55.89053410000088,55.89053410000088,57.142105700000684,4,1.2470209000002797,None,,,,,,,,,,,,,,,,,,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
4,5,2,2,0,5,1.6695250000011583,None,0,2,2,3,57.1588799000001,,,,,,,,,,,,,,,,,57.14502250000078,57.1588799000001,57.1588799000001,57.1588799000001,58.84186960000079,5,1.6695250000011583,None,,,,,,,,,,,,,,,,,,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
2,3,3,3,0,3,0.7271994000002451,None,0,3,3,1,58.858637700001054,,,,,,,,,,,,,,,,,58.84564130000035,58.858637700001054,58.858637700001054,58.858637700001054,59.59209650000048,3,0.7271994000002451,None,,,,,,,,,,,,,,,,,,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5923485000003,59.60870050000085,59.60870050000085,72.50967570000103,3,12.896300399999745,None,,,,,,,,,,,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75013070000023,72.7543880000012,72.7543880000012,77.53243029999976,77.75730530000146,677.6588118,705.7402471999994,space,632.9721513999993,None,,,,6896,2025-10-23_19h32.39.789,part0,2024.2.4,59.9562079857378,2025-10-23 19h32.49.522024 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.8467402999995,705.858613299999,705.858613299999,,,,,,,
