cue,target,thisN,thisTrialN,thisRepN,guess_reached.keys,end_encoding.keys,guess_reached.rt,guess_reached.duration,guess_condition,iti,delay,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,skip_trigger.rt,skip_trigger.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_words_loop.thisRepN,learning_words_loop.thisTrialN,learning_words_loop.thisN,learning_words_loop.thisIndex,learning_block.thisRepN,learning_block.thisTrialN,learning_block.thisN,learning_block.thisIndex,learning_conditions_loop.thisRepN,learning_conditions_loop.thisTrialN,learning_conditions_loop.thisN,learning_conditions_loop.thisIndex,iti_learning_loop.thisRepN,iti_learning_loop.thisTrialN,iti_learning_loop.thisN,iti_learning_loop.thisIndex,delay_loading_loop.thisRepN,delay_loading_loop.thisTrialN,delay_loading_loop.thisN,delay_loading_loop.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,start_experiment_key.started,welcome.stopped,start_experiment_key.keys,start_experiment_key.rt,start_experiment_key.duration,instructions1.started,instructions1_text.started,instruction1_key.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2_text.started,instruction2_key.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3_text.started,instruction3_key.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4_text.started,instruction4_key.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5_text.started,instruction5_key.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_practice_blank.started,iti_practice_blank.stopped,iti_learning_practice.stopped,guess_response.started,guess_response.stopped,practice_trials.guess_reached.keys,feedback_guess.started,feedback_guess.stopped,guess_delay.started,guess_delay.stopped,trial_type,Cue,Target,RunNr,encode.started,dash_stim_learning.started,cue_stim_learning.started,target_stim.started,end_encoding.started,dash_stim_learning.stopped,cue_stim_learning.stopped,target_stim.stopped,end_encoding.stopped,encode.stopped,practice_trials.end_encoding.keys,dash_stim_guessing_resp.started,cue_stim_guessing_resp.started,guess_stim_resp.started,guess_question.started,guess_reached.started,dash_stim_guessing_resp.stopped,cue_stim_guessing_resp.stopped,guess_stim_resp.stopped,guess_question.stopped,guess_reached.stopped,practice_trials.guess_reached.rt,practice_trials.guess_reached.duration,no_response_feedback.started,no_response_feedback.stopped,guess_delay_cross.started,guess_delay_cross.stopped,load_word_pairs.started,load_word_pairs.stopped,start_task.started,start_task_text.started,start_key.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,load_guess_conditions.started,load_guess_conditions.stopped,load_iti.started,load_iti.stopped,load_delay.started,load_delay.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,learning_block.scanner_ready_press.keys,learning_block.scanner_ready_press.rt,learning_block.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,learning_block.skip_trigger.keys,learning_block.skip_trigger.rt,learning_block.skip_trigger.duration,blank.started,begin_end_run_cross.started,begin_end_run_cross.stopped,blank.stopped,setup_learning_trial.started,setup_learning_trial.stopped,learning_trials.guess_reached.keys,learning_trials.end_encoding.keys,iti_task.started,iti_cross.started,iti_cross.stopped,iti_task.stopped,learning_trials.guess_reached.rt,learning_trials.guess_reached.duration,PID,Age,Gender,Handedness,MRI,date,expName,psychopyVersion,frameRate,expStart,
Kante,Messer,79,79,0,,,,,,,,,,,,,,,,,,0,79,79,59,,,,,,,,,,,,,,,,,,,,,99.53324289992452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53100560000166,99.53108360012993,99.53109919978306,99.53324289992452,99.53324289992452,101.84445510013029,2,2.3009207998402417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,0,0,0,None,None,,,Read,3.3274,2.1475,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,0,39,39,36,0,39,39,7,0,19,19,6,0,0,0,0,116.54297980014235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.53179300017655,116.531850699801,,,,116.53189639979973,116.53192189987749,Read,Kante,Messer,1,116.53527110023424,116.54297980014235,116.54297980014235,116.54297980014235,116.54297980014235,119.5433486001566,119.5433486001566,119.5433486001566,119.5433486001566,119.5274828998372,,,,,,,,,,,,,,,,,,,,,,,,,,,101.85950340004638,101.85960010020062,101.86841170024127,101.86848339997232,101.87272150022909,101.87279389984906,101.873407300096,101.87579659977928,101.87579659977928,103.46151009993628,space,1.5743714002892375,None,103.46161760017276,103.47630929993466,103.47630929993466,104.52753120008856,p,1.038248899858445,None,104.5276488000527,104.543133799918,116.54297980014235,116.52707890002057,116.52784270001575,116.52833870006725,None,None,119.5275673000142,119.5433486001566,122.8764895000495,122.86084660002962,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,1,0,1,2,None,2.2220339002087712,0.15198939992114902,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1,0,1,0,122.8764895000495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.86481739999726,125.86061209999025,,,,125.86071209982038,128.5764843998477,Guess,Bad,Handtuch,1,128.5785654000938,128.59300540015101,128.59300540015101,128.59300540015101,128.59300540015101,,,,,131.57665750011802,,122.8764895000495,122.8764895000495,122.8764895000495,122.8764895000495,122.8764895000495,125.87635059980676,125.87635059980676,125.87635059980676,125.87635059980676,125.87635059980676,,,,,125.87635059980676,128.59300540015101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.86117330007255,122.86174419987947,2,None,131.5767311998643,131.59320389991626,134.09321429999545,134.07707979995757,2.2220339002087712,0.15198939992114902,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,2,0,2,None,None,,,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2,0,2,0,134.09321429999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.08207459980622,137.0772774000652,,,,137.07739439979196,141.42737009981647,Guess,Publikum,Applaus,1,141.43413410009816,141.44310689996928,141.44310689996928,141.44310689996928,141.44310689996928,144.4432438001968,144.4432438001968,144.4432438001968,144.4432438001968,144.4272415000014,,134.09321429999545,134.09321429999545,134.09321429999545,134.09321429999545,134.09321429999545,137.093210299965,137.093210299965,137.093210299965,137.093210299965,137.093210299965,,,,,137.093210299965,141.44310689996928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.07741509983316,134.07788129989058,None,None,144.42732289992273,144.4432438001968,149.3263047002256,149.3106271000579,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,3,0,3,2,None,1.9404473998583853,0.14350940007716417,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,3,0,3,0,149.3263047002256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.31854879995808,152.31061469996348,,,,152.3107384000905,156.06087790010497,Guess,Garage,Haus,1,156.0668589998968,156.07666799984872,156.07666799984872,156.07666799984872,156.07666799984872,159.0767037998885,159.0767037998885,159.0767037998885,159.0767037998885,159.06109370011836,,149.3263047002256,149.3263047002256,149.3263047002256,149.3263047002256,149.3263047002256,152.32636839989573,152.32636839989573,152.32636839989573,152.32636839989573,152.32636839989573,,,,,152.32636839989573,156.07666799984872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.31108069978654,149.3116895002313,2,None,159.06119969999418,159.0767037998885,162.04326409986243,162.02731180004776,1.9404473998583853,0.14350940007716417,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,4,0,4,2,None,2.29513720003888,0.24817379983142018,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,4,0,4,0,162.04326409986243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.03254050016403,165.02733850013465,,,,165.02743369992822,167.7942614001222,Guess,Eingeweide,Organ,1,167.80199720012024,167.8100220998749,167.8100220998749,167.8100220998749,167.8100220998749,170.81011370010674,170.81011370010674,170.81011370010674,170.81011370010674,170.7941502002068,,162.04326409986243,162.04326409986243,162.04326409986243,162.04326409986243,162.04326409986243,165.04344520019367,165.04344520019367,165.04344520019367,165.04344520019367,165.04344520019367,,,,,165.04344520019367,167.8100220998749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.02762770000845,162.0279898000881,2,None,170.79424179997295,170.81011370010674,173.35977800004184,173.34436280000955,2.29513720003888,0.24817379983142018,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,5,0,5,None,None,,,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,5,0,5,0,173.35977800004184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.3511302000843,173.35118300002068,,,,173.35122579988092,173.35125110018998,Read,Leistung,Ehre,1,173.35409680008888,173.35977800004184,173.35977800004184,173.35977800004184,173.35977800004184,176.36015750002116,176.36015750002116,176.36015750002116,176.36015750002116,176.3444016999565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.34471999993548,173.34533469984308,None,None,176.34449629997835,176.36015750002116,180.0599108999595,180.04419959988445,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,6,0,6,None,None,,,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,6,0,6,0,180.0599108999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.04945020005107,180.04950080020353,,,,180.0495433001779,180.04956769989803,Read,Akrobatin,Seil,1,180.05364000005648,180.0599108999595,180.0599108999595,180.0599108999595,180.0599108999595,183.06012240005657,183.06012240005657,183.06012240005657,183.06012240005657,183.04419599985704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0445297001861,180.04489659983665,None,None,183.04428179981187,183.06012240005657,186.09310840023682,186.07763900002465,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,7,0,7,None,None,,,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,7,0,7,0,186.09310840023682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.08193260012195,186.0819961000234,,,,186.08204000024125,186.0820627999492,Read,Königreich,Schloss,1,186.08529159985483,186.09310840023682,186.09310840023682,186.09310840023682,186.09310840023682,189.09339539986104,189.09339539986104,189.09339539986104,189.09339539986104,189.0772774000652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.07793480018154,186.07834490016103,None,None,189.0773605001159,189.09339539986104,194.79332720022649,194.7775258999318,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,8,0,8,2,None,2.352844700217247,0.22403870010748506,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,8,0,8,0,194.79332720022649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.78202270017937,197.77734219981357,,,,197.77748980000615,200.31073109991848,Guess,Sitzgurt,Gesetz,1,200.31805340014398,200.32636070018634,200.32636070018634,200.32636070018634,200.32636070018634,203.32647259999067,203.32647259999067,203.32647259999067,203.32647259999067,203.31075609987602,,194.79332720022649,194.79332720022649,194.79332720022649,194.79332720022649,194.79332720022649,197.79331109998748,197.79331109998748,197.79331109998748,197.79331109998748,197.79331109998748,,,,,197.79331109998748,200.32636070018634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.77783589996397,194.77824460016564,2,None,203.31085600005463,203.32647259999067,205.80982870003209,205.79420399991795,2.352844700217247,0.22403870010748506,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,9,0,9,None,None,,,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,9,0,9,0,205.80982870003209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.79878430021927,205.7988530001603,,,,205.798907100223,205.79893709998578,Read,Service,Kunde,1,205.80270770005882,205.80982870003209,205.80982870003209,205.80982870003209,205.80982870003209,208.8099131998606,208.8099131998606,208.8099131998606,208.8099131998606,208.7934897998348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.79454000014812,205.79506359994411,None,None,208.79357580002397,208.8099131998606,211.12630360014737,211.11020039999858,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,10,0,10,None,None,,,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,10,0,10,0,211.12630360014737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.11142189987004,211.11144409980625,,,,211.11146100005135,211.111469599884,Read,Wein,Abendessen,1,211.1128767998889,211.12630360014737,211.12630360014737,211.12630360014737,211.12630360014737,214.12650759983808,214.12650759983808,214.12650759983808,214.12650759983808,214.11044359998778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1102995001711,211.11048070015386,None,None,214.11049429979175,214.12650759983808,218.926541400142,218.91108610015363,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
,,11,0,11,None,None,,,,,,space,1.5743714002892375,None,p,1.038248899858445,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,11,0,11,0,218.926541400142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.91539500001818,218.91545460000634,,,,218.915500999894,218.91552729997784,Read,Zahnpasta,Minze,1,218.91928029991686,218.926541400142,218.926541400142,218.926541400142,218.926541400142,221.9265689998865,221.9265689998865,221.9265689998865,221.9265689998865,221.9105310998857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.91146790003404,218.91184299997985,None,None,221.91057159984484,221.9265689998865,226.42635550023988,226.41080790013075,,,PPP,ff,ff,ff,0,2025-05-07_15h44.21.982,part1_part2,2024.2.4,60.071857902162016,2025-05-07 15h44.45.431050 +0200,
