thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00373800000124902,0.009053200001289952,0.009053200001289952,155.6133862000006,space,155.5989310999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.61351380000087,155.6283695000002,155.6283695000002,215.5764820000004,space,59.93207790000088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.57659700000113,215.59360410000045,215.59360410000045,226.31087110000044,2,10.71256110000104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.31098870000096,226.32584680000036,226.32584680000036,236.17705620000015,2,9.834159400001226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
0,0,0,Garten,Zwerg,Blumen,Gemüse,3.5834,space,4.552015299999766,None,None,3,1.5426294000008056,0.2684950000002573,None,0,0,0,0,0,79,79,33,0,0,0,0,0,79,79,68,0,0,0,0,299.5052187000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.1779779999997,236.17858870000055,236.2435882000009,236.243852900001,236.2483613000004,236.24863040000128,236.27793070000007,236.2781167000012,236.28474930000084,236.2890008000013,236.2890008000013,240.86029710000003,space,4.552015299999766,None,240.8604524000002,240.87520630000108,240.87520630000108,287.488774200001,None,287.49797690000014,287.50560589999986,287.50402706666705,288.71495719999984,297.4885275666677,298.4951402000006,299.5052187000001,299.4893333,Sand,3.5834,299.49082610000005,299.4914273000013,299.4949555000003,299.5052187000001,303.08821999999964,303.0725452000006,303.0763697000002,303.08821999999964,303.08821999999964,303.08821999999964,303.08821999999964,305.08807870000055,305.08807870000055,305.08807870000055,305.08807870000055,305.0724609000008,3,1.5426294000008056,0.2684950000002573,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
1,0,1,,,,,,space,4.552015299999766,None,None,3,1.0525168999993184,0.21044280000023718,None,0,0,0,0,,,,,0,0,0,0,,,,,1,0,1,0,305.08807870000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,2.2914,305.0729831999997,305.0736377000012,305.0737413000006,305.08807870000055,307.38787310000043,307.37222330000077,307.3756222000011,307.38787310000043,307.38787310000043,307.38787310000043,307.38787310000043,309.38785559999997,309.38785559999997,309.38785559999997,309.38785559999997,309.3723542000007,3,1.0525168999993184,0.21044280000023718,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
2,0,2,,,,,,space,4.552015299999766,None,None,3,1.0526112000006833,0.2145340999995824,None,0,0,0,0,,,,,0,0,0,0,,,,,2,0,2,0,309.38785559999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,3.0768,309.37287220000144,309.37338699999964,309.37349280000126,309.38785559999997,312.47096240000064,312.4552719000003,312.4603261000011,312.47096240000064,312.47096240000064,312.47096240000064,312.47096240000064,314.4708378000014,314.4708378000014,314.4708378000014,314.4708378000014,314.45522990000063,3,1.0526112000006833,0.2145340999995824,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
3,0,3,,,,,,space,4.552015299999766,None,None,3,0.7970133000017086,0.2646513999989111,None,0,0,0,0,,,,,0,0,0,0,,,,,3,0,3,0,314.4708378000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,2.2676,314.4557467000013,314.45626190000075,314.45636639999975,314.4708378000014,316.7374823000009,316.72178220000023,316.72630070000014,316.7374823000009,316.7374823000009,316.7374823000009,316.7374823000009,318.73728550000124,318.73728550000124,318.73728550000124,318.73728550000124,318.7217314999998,3,0.7970133000017086,0.2646513999989111,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
4,0,4,,,,,,space,4.552015299999766,None,None,3,0.9137148999998317,0.19000380000034056,None,0,0,0,0,,,,,0,0,0,0,,,,,4,0,4,0,318.73728550000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weihnachten,2.6164,318.7222429000012,318.7228960000011,318.72300200000063,318.73728550000124,321.3536021,321.33808670000144,321.3424900000009,321.3536021,321.3536021,321.3536021,321.3536021,323.35372389999975,323.35372389999975,323.35372389999975,323.35372389999975,323.3380737000007,3,0.9137148999998317,0.19000380000034056,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
5,0,5,,,,,,space,4.552015299999766,None,None,2,0.7802036000011867,0.19611949999853096,None,0,0,0,0,,,,,0,0,0,0,,,,,5,0,5,0,323.35372389999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,3.8625,323.33859680000023,323.33912469999996,323.33923030000005,323.35372389999975,327.21980559999975,327.2041403000003,327.20923930000026,327.21980559999975,327.21980559999975,327.21980559999975,327.21980559999975,329.2201065999998,329.2201065999998,329.2201065999998,329.2201065999998,329.2045197000007,2,0.7802036000011867,0.19611949999853096,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
6,0,6,,,,,,space,4.552015299999766,None,None,3,0.7387997999994695,0.2733934000007139,None,0,0,0,0,,,,,0,0,0,0,,,,,6,0,6,0,329.2201065999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.018,329.2050245999999,329.20552680000037,329.2056327999999,329.2201065999998,331.2531092999998,331.2376519999998,331.2414716000003,331.2531092999998,331.2531092999998,331.2531092999998,331.2531092999998,333.25317630000063,333.25317630000063,333.25317630000063,333.25317630000063,333.2374682000009,3,0.7387997999994695,0.2733934000007139,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
7,0,7,,,,,,space,4.552015299999766,None,None,3,0.7116345000013098,0.21339769999940472,None,0,0,0,0,,,,,0,0,0,0,,,,,7,0,7,0,333.25317630000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,2.995,333.23803150000094,333.23855130000084,333.2386555000012,333.25317630000063,336.2525714000003,336.2373079000008,336.2433164000013,336.2525714000003,336.2525714000003,336.2525714000003,336.2525714000003,338.25275320000037,338.25275320000037,338.25275320000037,338.25275320000037,338.2372766999997,3,0.7116345000013098,0.21339769999940472,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
8,0,8,,,,,,space,4.552015299999766,None,None,3,0.7184522999996261,0.17251910000049975,None,0,0,0,0,,,,,0,0,0,0,,,,,8,0,8,0,338.25275320000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum,5.0207,338.2377902999997,338.2383153999999,338.2384202000012,338.25275320000037,343.286511100001,343.26996959999997,343.27366150000125,343.286511100001,343.286511100001,343.286511100001,343.286511100001,345.28583609999987,345.28583609999987,345.28583609999987,345.28583609999987,345.27030170000035,3,0.7184522999996261,0.17251910000049975,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
9,0,9,,,,,,space,4.552015299999766,None,None,3,0.6791830999991362,0.2699243999995815,None,0,0,0,0,,,,,0,0,0,0,,,,,9,0,9,0,345.28583609999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kino,2.4461,345.2708123000011,345.27155700000003,345.2716614000001,345.28583609999987,347.7352542999997,347.7197491000006,347.7251840000008,347.7352542999997,347.7352542999997,347.7352542999997,347.7352542999997,349.73558570000023,349.73558570000023,349.73558570000023,349.73558570000023,349.720187500001,3,0.6791830999991362,0.2699243999995815,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
10,0,10,,,,,,space,4.552015299999766,None,None,3,1.1336845999994694,0.19239509999897564,None,0,0,0,0,,,,,0,0,0,0,,,,,10,0,10,0,349.73558570000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,2.0864,349.7206917000003,349.7213346000008,349.7214409999997,349.73558570000023,351.83524770000076,351.8198276000003,351.8239102000007,351.83524770000076,351.83524770000076,351.83524770000076,351.83524770000076,353.8354992000004,353.8354992000004,353.8354992000004,353.8354992000004,353.81963180000093,3,1.1336845999994694,0.19239509999897564,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
11,0,11,,,,,,space,4.552015299999766,None,None,3,0.9592898999999306,0.23374949999924866,None,0,0,0,0,,,,,0,0,0,0,,,,,11,0,11,0,353.8354992000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.0472,353.82017030000134,353.82067840000127,353.82078700000056,353.8354992000004,355.8850983000011,355.86931879999975,355.8729987000006,355.8850983000011,355.8850983000011,355.8850983000011,355.8850983000011,357.8849784000013,357.8849784000013,357.8849784000013,357.8849784000013,357.8697482000007,3,0.9592898999999306,0.23374949999924866,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
12,0,12,,,,,,space,4.552015299999766,None,None,3,1.3117517000009684,0.21279619999950228,None,0,0,0,0,,,,,0,0,0,0,,,,,12,0,12,0,357.8849784000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poesie,2.0636,357.8702572000002,357.8708416999998,357.8709472999999,357.8849784000013,359.9513834999998,359.9359067000005,359.94200770000134,359.9513834999998,359.9513834999998,359.9513834999998,359.9513834999998,361.95151950000036,361.95151950000036,361.95151950000036,361.95151950000036,361.93595060000007,3,1.3117517000009684,0.21279619999950228,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
13,0,13,,,,,,space,4.552015299999766,None,None,3,1.4452469999996538,0.2061479000003601,None,0,0,0,0,,,,,0,0,0,0,,,,,13,0,13,0,361.95151950000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,3.0237,361.9364592000002,361.93710400000055,361.93720870000107,361.95151950000036,364.9844119999998,364.96904390000054,364.9727300000013,364.9844119999998,364.9844119999998,364.9844119999998,364.9844119999998,366.9843180000007,366.9843180000007,366.9843180000007,366.9843180000007,366.96911790000013,3,1.4452469999996538,0.2061479000003601,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
14,0,14,,,,,,space,4.552015299999766,None,None,2,0.7027187999992748,0.13024480000058247,None,0,0,0,0,,,,,0,0,0,0,,,,,14,0,14,0,366.9843180000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,3.2699,366.96963030000006,366.9701554000003,366.9702632000008,366.9843180000007,370.26739910000106,370.2517048999998,370.2564386000013,370.26739910000106,370.26739910000106,370.26739910000106,370.26739910000106,372.2675350999998,372.2675350999998,372.2675350999998,372.2675350999998,372.2520891000004,2,0.7027187999992748,0.13024480000058247,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
15,0,15,,,,,,space,4.552015299999766,None,None,3,0.8096107999990636,0.24527170000146725,None,0,0,0,0,,,,,0,0,0,0,,,,,15,0,15,0,372.2675350999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,2.437,372.2525979000002,372.25324490000094,372.2533491000013,372.2675350999998,374.71728430000076,374.7015596000001,374.7057824000003,374.71728430000076,374.71728430000076,374.71728430000076,374.71728430000076,376.71743179999976,376.71743179999976,376.71743179999976,376.71743179999976,376.7016223999999,3,0.8096107999990636,0.24527170000146725,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
16,0,16,,,,,,space,4.552015299999766,None,None,2,0.7733958000007988,0.21500279999963823,None,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,376.71743179999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwester,2.0526,376.70213610000064,376.70265350000045,376.70276280000144,376.71743179999976,378.78328330000113,378.76818679999997,378.7715253000006,378.78328330000113,378.78328330000113,378.78328330000113,378.78328330000113,380.7838296000009,380.7838296000009,380.7838296000009,380.7838296000009,380.7680943000014,2,0.7733958000007988,0.21500279999963823,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
17,0,17,,,,,,space,4.552015299999766,None,None,3,0.6452141000008851,0.15764339999986987,None,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,380.7838296000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,3.1482,380.7686117000012,380.7691270000014,380.7692310000002,380.7838296000009,383.93339130000095,383.9175042000006,383.9209642000005,383.93339130000095,383.93339130000095,383.93339130000095,383.93339130000095,385.93331560000115,385.93331560000115,385.93331560000115,385.93331560000115,385.91798390000076,3,0.6452141000008851,0.15764339999986987,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
18,0,18,,,,,,space,4.552015299999766,None,None,2,1.4582688999998936,0.12755570000081207,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,385.93331560000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,2.152,385.9184944000008,385.9190182000002,385.91912310000043,385.93331560000115,388.0998055,388.0841304000005,388.0877434000013,388.0998055,388.0998055,388.0998055,388.0998055,390.1002927999998,390.1002927999998,390.1002927999998,390.1002927999998,390.08420769999975,2,1.4582688999998936,0.12755570000081207,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
19,0,19,,,,,,space,4.552015299999766,None,None,2,0.7515914999985398,0.1081136000011611,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,390.1002927999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,3.4735,390.08471889999964,390.08537530000103,390.0854814000013,390.1002927999998,393.5828476000006,393.56722360000094,393.5715274000013,393.5828476000006,393.5828476000006,393.5828476000006,393.5828476000006,395.58279890000085,395.58279890000085,395.58279890000085,395.58279890000085,395.5675772000013,2,0.7515914999985398,0.1081136000011611,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
20,0,20,,,,,,space,4.552015299999766,None,None,3,0.6776267000004736,0.1542076999994606,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,395.58279890000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,2.1263,395.56808600000113,395.5687596000007,395.5688680000003,395.58279890000085,397.71573910000006,397.70078339999964,397.70607480000035,397.71573910000006,397.71573910000006,397.71573910000006,397.71573910000006,399.7159345,399.7159345,399.7159345,399.7159345,399.7003409000008,3,0.6776267000004736,0.1542076999994606,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
21,0,21,,,,,,space,4.552015299999766,None,None,3,0.6932158999989042,0.16158630000063567,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,399.7159345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,2.904,399.7008437000004,399.7014940000008,399.70159779999994,399.7159345,402.6322899000006,402.6166811000003,402.6231865999998,402.6322899000006,402.6322899000006,402.6322899000006,402.6322899000006,404.63241089999974,404.63241089999974,404.63241089999974,404.63241089999974,404.6165970000002,3,0.6932158999989042,0.16158630000063567,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
22,0,22,,,,,,space,4.552015299999766,None,None,3,0.5985178999999334,0.17184219999944617,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,404.63241089999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,4.1532,404.6170824000001,404.6175748000005,404.61767789999976,404.63241089999974,408.7987391000006,408.78279620000103,408.78636280000137,408.7987391000006,408.7987391000006,408.7987391000006,408.7987391000006,410.79901659999996,410.79901659999996,410.79901659999996,410.79901659999996,410.7831298000001,3,0.5985178999999334,0.17184219999944617,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
23,0,23,,,,,,space,4.552015299999766,None,None,3,0.6409879999991972,0.18555390000074112,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,410.79901659999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeitung,2.4415,410.7836378000011,410.7841841999998,410.7842880999997,410.79901659999996,413.2485273000002,413.2325756000009,413.23602670000037,413.2485273000002,413.2485273000002,413.2485273000002,413.2485273000002,415.2482725000009,415.2482725000009,415.2482725000009,415.2482725000009,415.23302409999997,3,0.6409879999991972,0.18555390000074112,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
24,0,24,,,,,,space,4.552015299999766,None,None,3,0.6121923999999126,0.18087269999887212,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,415.2482725000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,3.2439,415.2335359000008,415.2340510000013,415.2341550000001,415.2482725000009,418.4980377000011,418.4823051000003,418.485826600001,418.4980377000011,418.4980377000011,418.4980377000011,418.4980377000011,420.4980475000011,420.4980475000011,420.4980475000011,420.4980475000011,420.48262930000055,3,0.6121923999999126,0.18087269999887212,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
25,0,25,,,,,,space,4.552015299999766,None,None,3,0.5949540000001434,0.1815623999991658,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,420.4980475000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,3.448,420.4831415999997,420.4838165000001,420.4839222999999,420.4980475000011,423.9475918999997,423.9321250000012,423.93594380000104,423.9475918999997,423.9475918999997,423.9475918999997,423.9475918999997,425.947907400001,425.947907400001,425.947907400001,425.947907400001,425.93227579999984,3,0.5949540000001434,0.1815623999991658,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
26,0,26,,,,,,space,4.552015299999766,None,None,3,0.8303323000000091,0.22611899999901652,None,0,0,0,0,,,,,0,0,0,0,,,,,26,0,26,0,425.947907400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,4.1314,425.93278790000113,425.9333192000013,425.9334260000014,425.947907400001,430.08090190000075,430.06504400000085,430.0696287999999,430.08090190000075,430.08090190000075,430.08090190000075,430.08090190000075,432.0806977000011,432.0806977000011,432.0806977000011,432.0806977000011,432.06548850000036,3,0.8303323000000091,0.22611899999901652,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
27,0,27,,,,,,space,4.552015299999766,None,None,2,0.5597945999998046,0.15208519999941927,None,0,0,0,0,,,,,0,0,0,0,,,,,27,0,27,0,432.0806977000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gesicht,3.6403,432.0660069000005,432.06654210000124,432.06665150000117,432.0806977000011,435.73032820000117,435.71504520000053,435.71916450000026,435.73032820000117,435.73032820000117,435.73032820000117,435.73032820000117,437.7304973999999,437.7304973999999,437.7304973999999,437.7304973999999,437.71517010000025,2,0.5597945999998046,0.15208519999941927,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
28,0,28,,,,,,space,4.552015299999766,None,None,2,0.6712659000004351,0.17722760000106064,None,0,0,0,0,,,,,0,0,0,0,,,,,28,0,28,0,437.7304973999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,2.3212,437.7156818000003,437.7163599000014,437.71646730000066,437.7304973999999,440.0638168000005,440.0477853000011,440.0510871000006,440.0638168000005,440.0638168000005,440.0638168000005,440.0638168000005,442.0635801999997,442.0635801999997,442.0635801999997,442.0635801999997,442.04802670000026,2,0.6712659000004351,0.17722760000106064,None,,,,,,,,,,,,,,,,,,,,,7228,1,2025-10-31_12h07.02.383,sm,2024.2.4,59.91116372651712,2025-10-31 12h07.14.319014 +0100,
