this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.0032608000001346227,0.007711799999924551,0.007711799999924551,57.28703450000012,space,57.26045239999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h20.19.017,part0,2024.2.4,59.99430054153797,2025-10-17 11h20.35.549413 +0200,
,,,,,,,,,,,,,,,,,,,,,57.287131500000214,57.3029047,57.3029047,57.3029047,63.10336120000011,2,5.7834045999998125,None,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h20.19.017,part0,2024.2.4,59.99430054153797,2025-10-17 11h20.35.549413 +0200,
1,2,0,0,0,2,0.5550509999998212,None,0,0,0,0,63.13680909999994,,,,,,,,,,,,,,,,,63.129294200000004,63.13680909999994,63.13680909999994,63.13680909999994,63.70212440000023,2,0.5550509999998212,None,,,,,,,,,,,,,6113,2025-10-17_11h20.19.017,part0,2024.2.4,59.99430054153797,2025-10-17 11h20.35.549413 +0200,
3,4,1,1,0,4,0.5467430000003333,None,0,1,1,2,63.718792699999995,,,,,,,,,,,,,,,,,63.705661899999996,63.718792699999995,63.718792699999995,63.718792699999995,64.27064280000013,4,0.5467430000003333,None,,,,,,,,,,,,,6113,2025-10-17_11h20.19.017,part0,2024.2.4,59.99430054153797,2025-10-17 11h20.35.549413 +0200,
4,5,2,2,0,5,0.5563171999997394,None,0,2,2,3,64.28528529999994,,,,,,,,,,,,,,,,,64.27412820000018,64.28528529999994,64.28528529999994,64.28528529999994,64.8519123000001,5,0.5563171999997394,None,,,,,,,,,,,,,6113,2025-10-17_11h20.19.017,part0,2024.2.4,59.99430054153797,2025-10-17 11h20.35.549413 +0200,
2,3,3,3,0,3,0.3152991000001748,None,0,3,3,1,64.86838910000006,,,,,,,,,,,,,,,,,64.85525050000024,64.86838910000006,64.86838910000006,64.86838910000006,65.18720359999998,3,0.3152991000001748,None,,,,,,,,,,,,,6113,2025-10-17_11h20.19.017,part0,2024.2.4,59.99430054153797,2025-10-17 11h20.35.549413 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.18745530000024,65.20181390000016,65.20181390000016,72.06803690000015,5,6.8515284999998585,None,,,,,,6113,2025-10-17_11h20.19.017,part0,2024.2.4,59.99430054153797,2025-10-17 11h20.35.549413 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.32612740000013,72.32996520000006,72.32996520000006,77.10181289999991,77.33447930000011,,,,,,,
