this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,movie.stopped,play_video.stopped,end_video.keys,end_video.rt,end_video.duration,end.started,end_text.started,key_resp_2.started,end.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.0037333000000217,0.013711199999761448,0.013711199999761448,66.97739139999976,space,66.9574335000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
,,,,,,,,,,,,,,,,,,,,,66.97750529999985,66.9921774999998,66.9921774999998,66.9921774999998,68.86069159999988,2,1.8538133000001835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
3,4,0,0,0,4,0.7980814000002283,None,0,0,0,2,68.89907249999987,,,,,,,,,,,,,,,,,68.89114919999975,68.89907249999987,68.89907249999987,68.89907249999987,69.7121232999998,4,0.7980814000002283,None,,,,,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
4,5,1,1,0,5,0.47527409999975134,None,0,1,1,3,69.72532589999992,,,,,,,,,,,,,,,,,69.71586149999985,69.72532589999992,69.72532589999992,69.72532589999992,70.21220489999996,5,0.47527409999975134,None,,,,,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
1,2,2,2,0,2,0.43001589999994394,None,0,2,2,0,70.22537299999976,,,,,,,,,,,,,,,,,70.21587099999988,70.22537299999976,70.22537299999976,70.22537299999976,70.66193559999965,2,0.43001589999994394,None,,,,,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
2,3,3,3,0,3,0.2515263000000232,None,0,3,3,1,70.6752833999999,,,,,,,,,,,,,,,,,70.66566899999998,70.6752833999999,70.6752833999999,70.6752833999999,70.94531509999979,3,0.2515263000000232,None,,,,,,,,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.94556889999967,70.96016879999979,70.96016879999979,74.79547709999997,4,3.8190888999997696,None,,,,,,,,,,,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.01831899999979,75.02231419999998,75.02231419999998,79.83294979999982,80.02648269999963,679.9601353999997,714.2750065,space,639.2436017999999,None,,,,,,,,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.3873750999996,714.3990765999997,714.3990765999997,720.0061037999999,space,5.595401700000366,None,6113,2025-10-17_11h33.00.729,part0,2024.2.4,59.93971263698704,2025-10-17 11h33.11.812664 +0200,
