thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003385600000001432,0.01752390000001469,0.01752390000001469,144.11769619999995,space,144.0878276000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.11782349999976,144.12674809999953,144.12674809999953,238.62368139999944,space,94.49216509999951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.62380099999973,238.63821329999973,238.63821329999973,245.85425459999988,2,7.204603700000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.85442639999928,245.8693599999997,245.8693599999997,259.1206311999995,2,13.24101889999929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
0,0,0,Kino,Popcorn,Theater,Film,2.7501,space,3.907717899999625,None,None,2,1.6203409999998257,0.16952980000041862,None,0,0,0,0,0,79,79,36,0,0,0,0,0,79,79,8,0,0,0,0,320.90006300000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.1215440999995,259.1222466999998,259.1945103999997,259.1947685999994,259.1992104000001,259.1994915999994,259.2287749999996,259.22896929999933,259.2356878999999,259.2396175999993,259.2396175999993,263.15508169999976,space,3.907717899999625,None,263.15523889999986,263.17008199999964,263.17008199999964,308.8688782999998,None,308.8778795999997,308.8869171999995,308.8841994666666,310.0904925999994,318.88370166666596,319.89068359999965,320.88396399999965,Spion,2.7501,320.8855034999997,320.8861981,320.8897401999993,320.90006300000005,323.6499549,323.63440059999994,323.63857740000003,323.6499549,323.6499549,323.6499549,323.6499549,325.6501781999996,325.6501781999996,325.6501781999996,325.6501781999996,325.6343612999999,2,1.6203409999998257,0.16952980000041862,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
1,0,1,,,,,,space,3.907717899999625,None,None,3,0.9862567999998646,0.2310031999995772,None,0,0,0,0,,,,,0,0,0,0,,,,,1,0,1,0,325.6501781999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,2.048,325.63489130000016,325.6354139999994,325.6355199999998,325.6501781999996,327.6996081999996,327.68394480000006,327.6872278999999,327.6996081999996,327.6996081999996,327.6996081999996,327.6996081999996,329.69956999999977,329.69956999999977,329.69956999999977,329.69956999999977,329.6840238999994,3,0.9862567999998646,0.2310031999995772,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
2,0,2,,,,,,space,3.907717899999625,None,None,3,1.0156072999998287,0.2502268999996886,None,0,0,0,0,,,,,0,0,0,0,,,,,2,0,2,0,329.69956999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.3585,329.68454159999965,329.6850445,329.6851507000001,329.69956999999977,332.06586569999945,332.0504426999996,332.05436499999996,332.06586569999945,332.06586569999945,332.06586569999945,332.06586569999945,334.0660541999996,334.0660541999996,334.0660541999996,334.0660541999996,334.05050070000016,3,1.0156072999998287,0.2502268999996886,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
3,0,3,,,,,,space,3.907717899999625,None,None,3,1.352740399999675,0.21983499999987544,None,0,0,0,0,,,,,0,0,0,0,,,,,3,0,3,0,334.0660541999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,3.8802,334.05101729999933,334.0515435999996,334.05164969999987,334.0660541999996,337.94902850000017,337.9337158999997,337.9378265999994,337.94902850000017,337.94902850000017,337.94902850000017,337.94902850000017,339.9490672000002,339.9490672000002,339.9490672000002,339.9490672000002,339.93354199999976,3,1.352740399999675,0.21983499999987544,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
4,0,4,,,,,,space,3.907717899999625,None,None,2,0.9452959000000192,0.19007050000072923,None,0,0,0,0,,,,,0,0,0,0,,,,,4,0,4,0,339.9490672000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,4.471,339.9340558999993,339.93461750000006,339.9347209999996,339.9490672000002,344.4318045,344.4163957999999,344.4222479,344.4318045,344.4318045,344.4318045,344.4318045,346.4321665999996,346.4321665999996,346.4321665999996,346.4321665999996,346.41662929999984,2,0.9452959000000192,0.19007050000072923,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
5,0,5,,,,,,space,3.907717899999625,None,None,3,1.1867733999997654,0.22431649999998626,None,0,0,0,0,,,,,0,0,0,0,,,,,5,0,5,0,346.4321665999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apfel,3.1693,346.4171397,346.4176508999999,346.4177565,346.4321665999996,349.6149667999998,349.5996801000001,349.60312259999955,349.6149667999998,349.6149667999998,349.6149667999998,349.6149667999998,351.6149574000001,351.6149574000001,351.6149574000001,351.6149574000001,351.5996568999999,3,1.1867733999997654,0.22431649999998626,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
6,0,6,,,,,,space,3.907717899999625,None,None,3,0.777652599999783,0.19845600000007835,None,0,0,0,0,,,,,0,0,0,0,,,,,6,0,6,0,351.6149574000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,2.1491,351.6001140999997,351.6005931999998,351.6006856999993,351.6149574000001,353.76497389999986,353.7495220999999,353.753232,353.76497389999986,353.76497389999986,353.76497389999986,353.76497389999986,355.7649115999993,355.7649115999993,355.7649115999993,355.7649115999993,355.7492936999997,3,0.777652599999783,0.19845600000007835,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
7,0,7,,,,,,space,3.907717899999625,None,None,3,0.8927617999997892,0.23631199999999808,None,0,0,0,0,,,,,0,0,0,0,,,,,7,0,7,0,355.7649115999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,2.4476,355.7498866999995,355.7503931000001,355.7505050999998,355.7649115999993,358.21531549999963,358.1992359999995,358.2026522999995,358.21531549999963,358.21531549999963,358.21531549999963,358.21531549999963,360.2148465999999,360.2148465999999,360.2148465999999,360.2148465999999,360.1990476000001,3,0.8927617999997892,0.23631199999999808,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
8,0,8,,,,,,space,3.907717899999625,None,None,3,0.8334190999994462,0.2513284000006024,None,0,0,0,0,,,,,0,0,0,0,,,,,8,0,8,0,360.2148465999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,2.04,360.1995518999993,360.2000717000001,360.2001793999998,360.2148465999999,362.2644418,362.2489267000001,362.2540347999993,362.2644418,362.2644418,362.2644418,362.2644418,364.2644365999995,364.2644365999995,364.2644365999995,364.2644365999995,364.2488432,3,0.8334190999994462,0.2513284000006024,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
9,0,9,,,,,,space,3.907717899999625,None,None,3,0.7656256999998732,0.2134663000006185,None,0,0,0,0,,,,,0,0,0,0,,,,,9,0,9,0,364.2644365999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,2.3392,364.24935449999975,364.2500007999997,364.2501070999997,364.2644365999995,366.61392389999946,366.59855289999996,366.6045290000002,366.61392389999946,366.61392389999946,366.61392389999946,366.61392389999946,368.6143241999998,368.6143241999998,368.6143241999998,368.6143241999998,368.5985407999997,3,0.7656256999998732,0.2134663000006185,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
10,0,10,,,,,,space,3.907717899999625,None,None,3,0.9155441000002611,0.23915110000052664,None,0,0,0,0,,,,,0,0,0,0,,,,,10,0,10,0,368.6143241999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostern,2.0178,368.5990613999993,368.5996325999995,368.59973979999995,368.6143241999998,370.6472033,370.6318468999998,370.63687409999966,370.6472033,370.6472033,370.6472033,370.6472033,372.6473839999999,372.6473839999999,372.6473839999999,372.6473839999999,372.63163709999935,3,0.9155441000002611,0.23915110000052664,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
11,0,11,,,,,,space,3.907717899999625,None,None,3,0.982069099999535,0.16655570000057196,None,0,0,0,0,,,,,0,0,0,0,,,,,11,0,11,0,372.6473839999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sturm,3.2087,372.63211499999943,372.63260979999995,372.6327099,372.6473839999999,375.8635280999997,375.8478835999995,375.85145439999997,375.8635280999997,375.8635280999997,375.8635280999997,375.8635280999997,377.8637619000001,377.8637619000001,377.8637619000001,377.8637619000001,377.84823379999943,3,0.982069099999535,0.16655570000057196,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
12,0,12,,,,,,space,3.907717899999625,None,None,3,0.942866000000322,0.17223009999997885,None,0,0,0,0,,,,,0,0,0,0,,,,,12,0,12,0,377.8637619000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschirr,2.1055,377.8487501999998,377.84926879999966,377.84937509999963,377.8637619000001,379.9801338999996,379.96453479999946,379.9686382,379.9801338999996,379.9801338999996,379.9801338999996,379.9801338999996,381.98009249999996,381.98009249999996,381.98009249999996,381.98009249999996,381.9646501999996,3,0.942866000000322,0.17223009999997885,None,,,,,,,,,,,,,,,,,,,,,,5968,1,2025-06-23_14h07.14.193,sm,2024.2.4,59.97897137267483,2025-06-23 14h07.22.738442 +0200,
