thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,fm_key.keys,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
76,0,76,,,,,,space,2.646128200000021,None,None,2,None,0.8216566999999486,0.22925579999991896,0,0,0,0,,,,,0,0,0,0,,,,,76,0,76,0,,551.8230982000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,2.1949,551.8082180000001,551.8087009000001,551.8087947000004,551.8230982000005,554.0230526000005,554.0070653000002,554.0104181000006,554.0230526000005,554.0230526000005,554.0230526000005,554.0230526000005,556.0228423000008,556.0228423000008,556.0228423000008,556.0228423000008,556.0072617000005,2,None,0.8216566999999486,0.22925579999991896,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
77,0,77,,,,,,space,2.646128200000021,None,None,2,None,0.8659167999994679,0.21601939999982278,0,0,0,0,,,,,0,0,0,0,,,,,77,0,77,0,,556.0228423000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,4.5524,556.0077719999999,556.0083863,556.0084987,556.0228423000008,560.5889202000008,560.5733219000003,560.5770268000006,560.5889202000008,560.5889202000008,560.5889202000008,560.5889202000008,562.5893844000002,562.5893844000002,562.5893844000002,562.5893844000002,562.5736010999999,2,None,0.8659167999994679,0.21601939999982278,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
78,0,78,,,,,,space,2.646128200000021,None,None,3,None,0.8038283999994746,0.29494790000080684,0,0,0,0,,,,,0,0,0,0,,,,,78,0,78,0,,562.5893844000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krone,3.189,562.574114,562.5746367000002,562.5747430000001,562.5893844000002,565.7888337000004,565.7737185000005,565.7778517000006,565.7888337000004,565.7888337000004,565.7888337000004,565.7888337000004,567.7889885000004,567.7889885000004,567.7889885000004,567.7889885000004,567.7733464000003,3,None,0.8038283999994746,0.29494790000080684,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
79,0,79,,,,,,space,2.646128200000021,None,None,2,None,0.6216034999997646,0.18348860000060085,0,0,0,0,,,,,0,0,0,0,,,,,79,0,79,0,,567.7889885000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.4137,567.773862,567.7743837000007,567.7744900000007,567.7889885000004,570.2059145000003,570.1897384000004,570.1944183000005,570.2059145000003,570.2059145000003,570.2059145000003,570.2059145000003,572.2163995999999,572.2163995999999,572.2163995999999,572.2163995999999,572.1897492000007,2,None,0.6216034999997646,0.18348860000060085,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
0,0,0,,,,,2.9109,space,2.141327100000126,None,None,2,None,1.3429857999999513,0.203719899999669,0,0,0,0,,,,,1,0,1,0,0,79,79,6,0,0,0,0,,617.0197805000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.6538368000001,589.6541001000005,589.6604900000002,589.6650749999999,589.6650749999999,591.8212358999999,space,2.141327100000126,None,591.8213874000003,591.8376990000006,591.8376990000006,604.9882101000003,None,604.9955203,605.0202078000002,605.0035602666669,606.2060045000007,615.0031210666668,616.0062063000005,617.0032019,Feld,2.9109,617.0045541,617.0052957000007,617.0054014000007,617.0197805000007,619.9355338000005,619.9201520000006,619.9233692000007,619.9355338000005,619.9355338000005,619.9355338000005,619.9355338000005,621.9357608,621.9357608,621.9357608,621.9357608,621.9201714000001,2,None,1.3429857999999513,0.203719899999669,584.2049574000002,584.2050310000004,None,584.2051838000007,584.2212372000004,584.2212372000004,589.6063281000006,2,5.368810900000426,None,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
1,0,1,,,,,,space,2.141327100000126,None,None,3,None,0.6646013999998104,0.26021639999999024,0,0,0,0,,,,,1,0,1,0,,,,,1,0,1,0,,621.9357608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nachricht,2.3843,621.9206719000003,621.9213274000003,621.9214336000005,621.9357608,624.3189476000007,624.3035392000002,624.3078893000002,624.3189476000007,624.3189476000007,624.3189476000007,624.3189476000007,626.3189634999999,626.3189634999999,626.3189634999999,626.3189634999999,626.3032012000003,3,None,0.6646013999998104,0.26021639999999024,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
2,0,2,,,,,,space,2.141327100000126,None,None,2,None,1.145406799999364,0.18291500000032102,0,0,0,0,,,,,1,0,1,0,,,,,2,0,2,0,,626.3189634999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,4.0852,626.3037132,626.3043352000004,626.3044460000001,626.3189634999999,630.4183381000003,630.4028456000005,630.4071013000002,630.4183381000003,630.4183381000003,630.4183381000003,630.4183381000003,632.4187353000007,632.4187353000007,632.4187353000007,632.4187353000007,632.4028941000006,2,None,1.145406799999364,0.18291500000032102,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
3,0,3,,,,,,space,2.141327100000126,None,None,2,None,0.7842995999999403,0.24437610000040877,0,0,0,0,,,,,1,0,1,0,,,,,3,0,3,0,,632.4187353000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flut,2.83,632.4034033000007,632.4039239000003,632.4040281000007,632.4187353000007,635.2516003999999,635.2360044000006,635.2394892000002,635.2516003999999,635.2516003999999,635.2516003999999,635.2516003999999,637.2516159000006,637.2516159000006,637.2516159000006,637.2516159000006,637.2361970000002,2,None,0.7842995999999403,0.24437610000040877,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
4,0,4,,,,,,space,2.141327100000126,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,4,0,4,0,,637.2516159000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,5.3655,637.2366984,637.2373857000002,637.2374920000002,637.2516159000006,642.6178688,642.6020504000007,642.6054831000001,642.6178688,642.6178688,642.6178688,642.6178688,644.6178640000007,644.6178640000007,644.6178640000007,644.6178640000007,644.6027320000003,None,None,,,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
5,0,5,,,,,,space,2.141327100000126,None,None,2,None,0.737857900000563,0.2024530999997296,0,0,0,0,,,,,1,0,1,0,,,,,5,0,5,0,,644.6178640000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baum,3.9589,644.6032098000005,644.6037696000003,644.6038763000006,644.6178640000007,648.5842083000007,648.5687012000008,648.5718610000004,648.5842083000007,648.5842083000007,648.5842083000007,648.5842083000007,650.5845659000006,650.5845659000006,650.5845659000006,650.5845659000006,650.5689038,2,None,0.737857900000563,0.2024530999997296,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
6,0,6,,,,,,space,2.141327100000126,None,None,2,None,0.6597139000004972,0.207036099999641,0,0,0,0,,,,,1,0,1,0,,,,,6,0,6,0,,650.5845659000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,3.1264,650.5694216000002,650.5699618000008,650.5700696000004,650.5845659000006,653.7171739000005,653.7020771000007,653.7056723000005,653.7171739000005,653.7171739000005,653.7171739000005,653.7171739000005,655.7172491000001,655.7172491000001,655.7172491000001,655.7172491000001,655.7017599999999,2,None,0.6597139000004972,0.207036099999641,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
7,0,7,,,,,,space,2.141327100000126,None,None,2,None,1.1149768999994194,0.24197280000043975,0,0,0,0,,,,,1,0,1,0,,,,,7,0,7,0,,655.7172491000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,2.5169,655.7022735,655.7027858000001,655.7028937000005,655.7172491000001,658.2333745000005,658.2181226000002,658.2217454000001,658.2333745000005,658.2333745000005,658.2333745000005,658.2333745000005,660.2337461000006,660.2337461000006,660.2337461000006,660.2337461000006,660.2179836000005,2,None,1.1149768999994194,0.24197280000043975,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
8,0,8,,,,,,space,2.141327100000126,None,None,3,None,0.9222167000007175,0.3128066999997827,0,0,0,0,,,,,1,0,1,0,,,,,8,0,8,0,,660.2337461000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferien,2.1186,660.2184942000004,660.2190172999999,660.2191361000005,660.2337461000006,662.3666246000003,662.3509946000004,662.3544558000003,662.3666246000003,662.3666246000003,662.3666246000003,662.3666246000003,664.3666415000007,664.3666415000007,664.3666415000007,664.3666415000007,664.3509829000004,3,None,0.9222167000007175,0.3128066999997827,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
9,0,9,,,,,,space,2.141327100000126,None,None,2,None,0.6985783000000083,0.2080320999994001,0,0,0,0,,,,,1,0,1,0,,,,,9,0,9,0,,664.3666415000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gras,2.2129,664.3515095000002,664.3520255000003,664.3521479000001,664.3666415000007,666.5830771999999,666.5675382,666.5713695000004,666.5830771999999,666.5830771999999,666.5830771999999,666.5830771999999,668.5836139000003,668.5836139000003,668.5836139000003,668.5836139000003,668.5677751000003,2,None,0.6985783000000083,0.2080320999994001,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
10,0,10,,,,,,space,2.141327100000126,None,None,3,None,0.8552652999997008,0.3479386999997587,0,0,0,0,,,,,1,0,1,0,,,,,10,0,10,0,,668.5836139000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,3.6005,668.5682856000003,668.5688091000002,668.5689140000004,668.5836139000003,672.1995782000004,672.1840342000005,672.1880433000006,672.1995782000004,672.1995782000004,672.1995782000004,672.1995782000004,674.1996141,674.1996141,674.1996141,674.1996141,674.1836374000004,3,None,0.8552652999997008,0.3479386999997587,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
11,0,11,,,,,,space,2.141327100000126,None,None,2,None,0.8563026000001628,0.2247228999995059,0,0,0,0,,,,,1,0,1,0,,,,,11,0,11,0,,674.1996141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,2.8901,674.1840919000006,674.1845748000005,674.1846704,674.1996141,677.0993508000001,677.0838700000004,677.0880754,677.0993508000001,677.0993508000001,677.0993508000001,677.0993508000001,679.0993065000002,679.0993065000002,679.0993065000002,679.0993065000002,679.0837787999999,2,None,0.8563026000001628,0.2247228999995059,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
12,0,12,,,,,,space,2.141327100000126,None,None,3,None,0.934784099999888,0.2564096999994945,0,0,0,0,,,,,1,0,1,0,,,,,12,0,12,0,,679.0993065000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,2.1831,679.0842890000004,679.0847966000001,679.0849010000002,679.0993065000002,681.2823761,681.2672752000008,681.2713524999999,681.2823761,681.2823761,681.2823761,681.2823761,683.2824479000001,683.2824479000001,683.2824479000001,683.2824479000001,683.2667319000002,3,None,0.934784099999888,0.2564096999994945,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
13,0,13,,,,,,space,2.141327100000126,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,13,0,13,0,,683.2824479000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrika,5.3463,683.2672406000002,683.2678331000006,683.2679407000005,683.2824479000001,688.6320298,688.6164526000002,688.6205480000008,688.6320298,688.6320298,688.6320298,688.6320298,690.6320752000001,690.6320752000001,690.6320752000001,690.6320752000001,690.6164578000007,None,None,,,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
14,0,14,,,,,,space,2.141327100000126,None,None,2,None,0.7157806000004712,0.2180637999999817,0,0,0,0,,,,,1,0,1,0,,,,,14,0,14,0,,690.6320752000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,3.4445,690.6169356999999,690.6175745,690.6176849000003,690.6320752000001,694.0815474000001,694.0660064000003,694.0700394000005,694.0815474000001,694.0815474000001,694.0815474000001,694.0815474000001,696.0815074000002,696.0815074000002,696.0815074000002,696.0815074000002,696.0661460000001,2,None,0.7157806000004712,0.2180637999999817,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
15,0,15,,,,,,space,2.141327100000126,None,None,3,None,0.9820630000003803,0.3010917999999947,0,0,0,0,,,,,1,0,1,0,,,,,15,0,15,0,,696.0815074000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.8863,696.0666848999999,696.0674407000006,696.0675761000002,696.0815074000002,698.9813429000005,698.9657001000005,698.9691312000004,698.9813429000005,698.9813429000005,698.9813429000005,698.9813429000005,700.9813807,700.9813807,700.9813807,700.9813807,700.9657345000005,3,None,0.9820630000003803,0.3010917999999947,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
16,0,16,,,,,,space,2.141327100000126,None,None,2,None,0.8402992999999697,0.22540209999988292,0,0,0,0,,,,,1,0,1,0,,,,,16,0,16,0,,700.9813807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,3.6297,700.9662649000002,700.9667777000004,700.9668849,700.9813807,704.6143827000005,704.5986510000002,704.6029400000007,704.6143827000005,704.6143827000005,704.6143827000005,704.6143827000005,706.6144276000005,706.6144276000005,706.6144276000005,706.6144276000005,706.5987308000003,2,None,0.8402992999999697,0.22540209999988292,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
17,0,17,,,,,,space,2.141327100000126,None,None,3,None,0.7542928000002576,0.2529330999996091,0,0,0,0,,,,,1,0,1,0,,,,,17,0,17,0,,706.6144276000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,3.6564,706.5992359000002,706.5997507000002,706.5998554000007,706.6144276000005,710.2807003000007,710.2652547000007,710.2688825000005,710.2807003000007,710.2807003000007,710.2807003000007,710.2807003000007,712.2808648,712.2808648,712.2808648,712.2808648,712.2651898000004,3,None,0.7542928000002576,0.2529330999996091,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
18,0,18,,,,,,space,2.141327100000126,None,None,3,None,0.8812297000004037,0.3330729999997857,0,0,0,0,,,,,1,0,1,0,,,,,18,0,18,0,,712.2808648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.6446,712.2657009000004,712.2662236000006,712.2663313000003,712.2808648,714.9302806000005,714.9148603000003,714.9186823,714.9302806000005,714.9302806000005,714.9302806000005,714.9302806000005,716.9308388,716.9308388,716.9308388,716.9308388,716.9151877000004,3,None,0.8812297000004037,0.3330729999997857,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
19,0,19,,,,,,space,2.141327100000126,None,None,3,None,0.8855983000003107,0.287586100000226,0,0,0,0,,,,,1,0,1,0,,,,,19,0,19,0,,716.9308388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sicherheit,2.4521,716.9156607000004,716.9162908000008,716.9163910000007,716.9308388,719.3969022000001,719.3811446,719.3851485000005,719.3969022000001,719.3969022000001,719.3969022000001,719.3969022000001,721.3970582000002,721.3970582000002,721.3970582000002,721.3970582000002,721.3813858000003,3,None,0.8855983000003107,0.287586100000226,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
20,0,20,,,,,,space,2.141327100000126,None,None,3,None,0.8224849999996877,0.35005160000036994,0,0,0,0,,,,,1,0,1,0,,,,,20,0,20,0,,721.3970582000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maske,2.0934,721.3818687000003,721.3826058000004,721.3827088000007,721.3970582000002,723.4966176000007,723.4809734999999,723.4845915000005,723.4966176000007,723.4966176000007,723.4966176000007,723.4966176000007,725.4965515000004,725.4965515000004,725.4965515000004,725.4965515000004,725.4809681000006,3,None,0.8224849999996877,0.35005160000036994,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
21,0,21,,,,,,space,2.141327100000126,None,None,2,None,0.7863743999996586,0.21420710000074905,0,0,0,0,,,,,1,0,1,0,,,,,21,0,21,0,,725.4965515000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gruppe,2.4916,725.4814765000001,725.4821360000005,725.4822441000006,725.4965515000004,727.9969752000006,727.9806593000003,727.9838728000004,727.9969752000006,727.9969752000006,727.9969752000006,727.9969752000006,729.9966181,729.9966181,729.9966181,729.9966181,729.981143,2,None,0.7863743999996586,0.21420710000074905,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
22,0,22,,,,,,space,2.141327100000126,None,None,3,None,0.7589059000001726,0.2922108000002481,0,0,0,0,,,,,1,0,1,0,,,,,22,0,22,0,,729.9966181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,2.021,729.9816537000006,729.9823514,729.9824591000006,729.9966181,732.0296578000007,732.0144546000001,732.0186487999999,732.0296578000007,732.0296578000007,732.0296578000007,732.0296578000007,734.0295489,734.0295489,734.0295489,734.0295489,734.0137620000005,3,None,0.7589059000001726,0.2922108000002481,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
23,0,23,,,,,,space,2.141327100000126,None,None,2,None,0.7019006000000445,0.2223639000003459,0,0,0,0,,,,,1,0,1,0,,,,,23,0,23,0,,734.0295489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,3.2825,734.0143545000001,734.0150072000006,734.0151161000003,734.0295489,737.3125213000003,737.2969984000001,737.3017735000003,737.3125213000003,737.3125213000003,737.3125213000003,737.3125213000003,739.3126393000002,739.3126393000002,739.3126393000002,739.3126393000002,739.2968256000004,2,None,0.7019006000000445,0.2223639000003459,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
24,0,24,,,,,,space,2.141327100000126,None,None,3,None,0.6394715999995242,0.2891120000003866,0,0,0,0,,,,,1,0,1,0,,,,,24,0,24,0,,739.3126393000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,3.8592,739.2973397000005,739.2979327000003,739.2980392,739.3126393000002,743.1794819000006,743.1630410000007,743.1665991,743.1794819000006,743.1794819000006,743.1794819000006,743.1794819000006,745.1787720000002,745.1787720000002,745.1787720000002,745.1787720000002,745.1632657,3,None,0.6394715999995242,0.2891120000003866,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
25,0,25,,,,,,space,2.141327100000126,None,None,3,None,0.9590509999998176,0.3347192000001087,0,0,0,0,,,,,1,0,1,0,,,,,25,0,25,0,,745.1787720000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,4.5524,745.1637870000004,745.1644485000006,745.1645618000002,745.1787720000002,749.7461389,749.7297917000005,749.7339677,749.7461389,749.7461389,749.7461389,749.7461389,751.7451632000002,751.7451632000002,751.7451632000002,751.7451632000002,751.7298543000006,3,None,0.9590509999998176,0.3347192000001087,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
26,0,26,,,,,,space,2.141327100000126,None,None,3,None,0.7319876000001386,0.264689399999952,0,0,0,0,,,,,1,0,1,0,,,,,26,0,26,0,,751.7451632000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,3.0547,751.7303630000006,751.7308908000005,751.7309976000006,751.7451632000002,754.8114757000003,754.7957860000006,754.7986725999999,754.8114757000003,754.8114757000003,754.8114757000003,754.8114757000003,756.8113258000003,756.8113258000003,756.8113258000003,756.8113258000003,756.7958727000005,3,None,0.7319876000001386,0.264689399999952,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
27,0,27,,,,,,space,2.141327100000126,None,None,3,None,0.8632690000004004,0.28703979999954754,0,0,0,0,,,,,1,0,1,0,,,,,27,0,27,0,,756.8113258000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,5.1698,756.7963803000002,756.7970654000001,756.7971788000004,756.8113258000003,761.9944819000002,761.9788947000006,761.9826433000007,761.9944819000002,761.9944819000002,761.9944819000002,761.9944819000002,763.9947095000007,763.9947095000007,763.9947095000007,763.9947095000007,763.9787831000003,3,None,0.8632690000004004,0.28703979999954754,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
28,0,28,,,,,,space,2.141327100000126,None,None,3,None,0.7219827000008081,0.26629479999974137,0,0,0,0,,,,,1,0,1,0,,,,,28,0,28,0,,763.9947095000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,2.7584,763.9792955000003,763.9798064000006,763.9799140000005,763.9947095000007,766.7606891000005,766.7449184000006,766.7484471000007,766.7606891000005,766.7606891000005,766.7606891000005,766.7606891000005,768.7608448000001,768.7608448000001,768.7608448000001,768.7608448000001,768.7453607000007,3,None,0.7219827000008081,0.26629479999974137,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
29,0,29,,,,,,space,2.141327100000126,None,None,3,None,0.6647044999999707,0.3601760999999897,0,0,0,0,,,,,1,0,1,0,,,,,29,0,29,0,,768.7608448000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weihnachten,2.8516,768.7458779000008,768.7463919000002,768.7464989,768.7608448000001,771.6273738,771.6116025000001,771.6160307,771.6273738,771.6273738,771.6273738,771.6273738,773.6273650000003,773.6273650000003,773.6273650000003,773.6273650000003,773.6115825000006,3,None,0.6647044999999707,0.3601760999999897,,,,,,,,,,,,,,,,3084,1,2025-05-30_14h00.35.729,sm,2024.2.4,59.93252796016145,2025-05-30 14h00.59.324602 +0200,
