thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,,,,,,space,4.886030899999241,None,None,3,1.1201067000001785,0.1931380000005447,None,0,0,0,0,,,,,0,0,0,0,,,,,6,0,6,0,363.47211179999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bett,2.1585,363.4569739999988,363.45746809999946,363.45757029999913,363.47211179999977,365.6384734000003,365.6226974000001,365.6261152999996,365.6384734000003,365.6384734000003,365.6384734000003,365.6384734000003,367.6384754999999,367.6384754999999,367.6384754999999,367.6384754999999,367.6230016999998,3,1.1201067000001785,0.1931380000005447,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
7,0,7,,,,,,space,4.886030899999241,None,None,2,0.9020100999987335,0.19653870000001916,None,0,0,0,0,,,,,0,0,0,0,,,,,7,0,7,0,367.6384754999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,2.0774,367.6235029999989,367.6243044999992,367.62441599999875,367.6384754999999,369.72158239999953,369.7059599999993,369.70958149999933,369.72158239999953,369.72158239999953,369.72158239999953,369.72158239999953,371.72195420000025,371.72195420000025,371.72195420000025,371.72195420000025,371.7058821999999,2,0.9020100999987335,0.19653870000001916,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
8,0,8,,,,,,space,4.886030899999241,None,None,3,0.8792593000016495,0.2213830999990023,None,0,0,0,0,,,,,0,0,0,0,,,,,8,0,8,0,371.72195420000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,2.1908,371.70639610000035,371.7069121000004,371.7070162,371.72195420000025,373.9208459999991,373.9056273999995,373.9116015999989,373.9208459999991,373.9208459999991,373.9208459999991,373.9208459999991,375.9213192999996,375.9213192999996,375.9213192999996,375.9213192999996,375.9056135999999,3,0.8792593000016495,0.2213830999990023,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
9,0,9,,,,,,space,4.886030899999241,None,None,3,1.016643799999656,0.2533203000002686,None,0,0,0,0,,,,,0,0,0,0,,,,,9,0,9,0,375.9213192999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rot,4.5741,375.90612820000024,375.90672019999874,375.90682539999943,375.9213192999996,380.504202099999,380.48859619999894,380.49212739999894,380.504202099999,380.504202099999,380.504202099999,380.504202099999,382.50410869999905,382.50410869999905,382.50410869999905,382.50410869999905,382.48849209999935,3,1.016643799999656,0.2533203000002686,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
10,0,10,,,,,,space,4.886030899999241,None,None,3,0.9094349000006332,0.257314899999983,None,0,0,0,0,,,,,0,0,0,0,,,,,10,0,10,0,382.50410869999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,3.7348,382.48899530000017,382.48952459999964,382.4896319999989,382.50410869999905,386.2538027999999,386.2381740000001,386.24235579999913,386.2538027999999,386.2538027999999,386.2538027999999,386.2538027999999,388.2539201999989,388.2539201999989,388.2539201999989,388.2539201999989,388.2385529000003,3,0.9094349000006332,0.257314899999983,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
11,0,11,,,,,,space,4.886030899999241,None,None,3,1.3584964000001492,0.27966530000048806,None,0,0,0,0,,,,,0,0,0,0,,,,,11,0,11,0,388.2539201999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.7249,388.2390643999988,388.2395782000003,388.2396864000002,388.2539201999989,390.986870499999,390.97165060000043,390.9752645999997,390.986870499999,390.986870499999,390.986870499999,390.986870499999,392.9869593000003,392.9869593000003,392.9869593000003,392.9869593000003,392.97155360000033,3,1.3584964000001492,0.27966530000048806,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
12,0,12,,,,,,space,4.886030899999241,None,None,3,0.7338662999991357,0.25629290000142646,None,0,0,0,0,,,,,0,0,0,0,,,,,12,0,12,0,392.9869593000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,3.2822,392.97206149999874,392.9726307000001,392.9727375000002,392.9869593000003,396.26994639999975,396.2540638999999,396.257300199999,396.26994639999975,396.26994639999975,396.26994639999975,396.26994639999975,398.27013869999973,398.27013869999973,398.27013869999973,398.27013869999973,398.2545676999998,3,0.7338662999991357,0.25629290000142646,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
13,0,13,,,,,,space,4.886030899999241,None,None,3,0.8783934999992198,0.3017360000012559,None,0,0,0,0,,,,,0,0,0,0,,,,,13,0,13,0,398.27013869999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport,2.2785,398.2550780999991,398.2556093000003,398.25571669999954,398.27013869999973,400.5532540000004,400.5375638000005,400.5417500000003,400.5532540000004,400.5532540000004,400.5532540000004,400.5532540000004,402.5532700999993,402.5532700999993,402.5532700999993,402.5532700999993,402.53735400000005,3,0.8783934999992198,0.3017360000012559,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
14,0,14,,,,,,space,4.886030899999241,None,None,2,0.7572601000010764,0.2325540000001638,None,0,0,0,0,,,,,0,0,0,0,,,,,14,0,14,0,402.5532700999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,2.7908,402.53777719999925,402.53825920000054,402.5383486999999,402.5532700999993,405.3527002999999,405.3371451999992,405.34329419999995,405.3527002999999,405.3527002999999,405.3527002999999,405.3527002999999,407.3527531,407.3527531,407.3527531,407.3527531,407.3373243999995,2,0.7572601000010764,0.2325540000001638,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
15,0,15,,,,,,space,4.886030899999241,None,None,3,0.7378984999995737,0.24408480000056443,None,0,0,0,0,,,,,0,0,0,0,,,,,15,0,15,0,407.3527531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tisch,2.6203,407.3378273999988,407.3385815999991,407.3386881999995,407.3527531,409.98617079999894,409.97011629999906,409.9734736999999,409.98617079999894,409.98617079999894,409.98617079999894,409.98617079999894,411.985811999999,411.985811999999,411.985811999999,411.985811999999,411.97051139999894,3,0.7378984999995737,0.24408480000056443,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
16,0,16,,,,,,space,4.886030899999241,None,None,2,0.8327559000008478,0.26976379999905475,None,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,411.985811999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autorin,2.2283,411.9710329999998,411.97155179999936,411.9716563999991,411.985811999999,414.21944359999907,414.2033967999996,414.2068851999993,414.21944359999907,414.21944359999907,414.21944359999907,414.21944359999907,416.2191342999995,416.2191342999995,416.2191342999995,416.2191342999995,416.20340959999885,2,0.8327559000008478,0.26976379999905475,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
17,0,17,,,,,,space,4.886030899999241,None,None,2,1.0454769000007218,0.23102389999985462,None,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,416.2191342999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augen,2.9146,416.20391589999963,416.2044367999988,416.2045421999992,416.2191342999995,419.1354276000002,419.1197672999988,419.12341209999977,419.1354276000002,419.1354276000002,419.1354276000002,419.1354276000002,421.13549090000015,421.13549090000015,421.13549090000015,421.13549090000015,421.1196437999988,2,1.0454769000007218,0.23102389999985462,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
18,0,18,,,,,,space,4.886030899999241,None,None,3,0.9813307999993413,0.2787441000000399,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,421.13549090000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.016,421.1200926999991,421.120715699999,421.12080889999925,421.13549090000015,423.15190880000046,423.13602790000004,423.1409201999995,423.15190880000046,423.15190880000046,423.15190880000046,423.15190880000046,425.15173909999976,425.15173909999976,425.15173909999976,425.15173909999976,425.1361369999995,3,0.9813307999993413,0.2787441000000399,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
19,0,19,,,,,,space,4.886030899999241,None,None,3,0.8284610999999131,0.2618555999997625,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,425.15173909999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,3.296,425.13664190000054,425.13729090000015,425.1373967999989,425.15173909999976,428.4516160999992,428.43623149999985,428.440514599999,428.4516160999992,428.4516160999992,428.4516160999992,428.4516160999992,430.4514791999991,430.4514791999991,430.4514791999991,430.4514791999991,430.4360089999991,3,0.8284610999999131,0.2618555999997625,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
20,0,20,,,,,,space,4.886030899999241,None,None,3,1.1723657999991701,0.24791619999996328,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,430.4514791999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.0511,430.43652529999963,430.4371028000005,430.4372093999991,430.4514791999991,432.51790489999985,432.5026213000001,432.5066549999992,432.51790489999985,432.51790489999985,432.51790489999985,432.51790489999985,434.51793949999956,434.51793949999956,434.51793949999956,434.51793949999956,434.5023913999994,3,1.1723657999991701,0.24791619999996328,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
21,0,21,,,,,,space,4.886030899999241,None,None,3,1.207840600000054,0.29319240000040736,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,434.51793949999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,5.1314,434.50290349999887,434.50353919999907,434.5036435000002,434.51793949999956,439.6516121000004,439.6354147000002,439.6398214000001,439.6516121000004,439.6516121000004,439.6516121000004,439.6516121000004,441.6508952000004,441.6508952000004,441.6508952000004,441.6508952000004,441.6353770000005,3,1.207840600000054,0.29319240000040736,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
22,0,22,,,,,,space,4.886030899999241,None,None,2,1.09945880000123,0.28130809999856865,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,441.6508952000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.0407,441.63588659999914,441.63640099999975,441.63650620000044,441.6508952000004,443.7004598000003,443.68481319999955,443.68847559999995,443.7004598000003,443.7004598000003,443.7004598000003,443.7004598000003,445.7007689999991,445.7007689999991,445.7007689999991,445.7007689999991,445.68512889999874,2,1.09945880000123,0.28130809999856865,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
23,0,23,,,,,,space,4.886030899999241,None,None,3,1.7612435999999434,None,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,445.7007689999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,5.1553,445.68563619999986,445.68638400000054,445.6864903000005,445.7007689999991,450.8674701,450.8514080999994,450.8555484999997,450.8674701,450.8674701,450.8674701,450.8674701,452.86766119999993,452.86766119999993,452.86766119999993,452.86766119999993,452.8512711000003,3,1.7612435999999434,None,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
24,0,24,,,,,,space,4.886030899999241,None,None,2,0.863675599999624,0.26255979999950796,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,452.86766119999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,2.5863,452.8517763,452.8524677000005,452.8525728000004,452.86766119999993,455.4668576999993,455.4509380999989,455.45475129999977,455.4668576999993,455.4668576999993,455.4668576999993,455.4668576999993,457.4666966999994,457.4666966999994,457.4666966999994,457.4666966999994,457.4510754999992,2,0.863675599999624,0.26255979999950796,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
25,0,25,,,,,,space,4.886030899999241,None,None,3,0.9574212999996234,0.2726312000013422,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,457.4666966999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehe,3.5126,457.45157889999973,457.452287099999,457.4523995999989,457.4666966999994,460.9829181999994,460.9672329999994,460.9703403000003,460.9829181999994,460.9829181999994,460.9829181999994,460.9829181999994,,,,,462.9675107999992,3,0.9574212999996234,0.2726312000013422,None,,,,,,,,,,,,,,,,,,,,,,8823,1,2025-10-08_19h46.05.261,sm,2024.2.4,60.0078010137164,2025-10-08 19h46.18.530411 +0200,
