thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
4,0,4,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1127.6550407000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,2.4845,1127.6400964000004,1127.6406055000007,1127.6407082000005,1127.6550407000013,1130.1547805999999,1130.1394994000002,1130.1440261000007,1130.1547805999999,1130.1547805999999,1130.1547805999999,1130.1547805999999,1132.1391666,None,,,None,1132.1547955000005,1132.1547955000005,1132.1547955000005,1132.1547955000005,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
5,0,5,,,,,,space,1.3850886999989598,None,None,3,1.1017054000003554,0.1963381000005029,None,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1132.1547955000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.1702,1132.1396611,1132.1403142,1132.1404811000011,1132.1547955000005,1134.3374819,1134.3220633,1134.3278185,1134.3374819,1134.3374819,1134.3374819,1134.3374819,1136.3221231000007,3,1.1017054000003554,0.1963381000005029,None,1136.3378263000013,1136.3378263000013,1136.3378263000013,1136.3378263000013,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
6,0,6,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1136.3378263000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leute,5.2303,1136.3226273,1136.3232765000012,1136.3233802000013,1136.3378263000013,1141.570678,1141.5551016999998,1141.5584086,1141.570678,1141.570678,1141.570678,1141.570678,1143.5550332000003,None,,,None,1143.5705725000007,1143.5705725000007,1143.5705725000007,1143.5705725000007,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
7,0,7,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,7,0,7,0,1143.5705725000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autorin,2.3949,1143.5555025000012,1143.5559887,1143.5560920000007,1143.5705725000007,1145.9703817999998,1145.9549511000005,1145.959127600001,1145.9703817999998,1145.9703817999998,1145.9703817999998,1145.9703817999998,1147.9548663000005,None,,,None,1147.970383400001,1147.970383400001,1147.970383400001,1147.970383400001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
8,0,8,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,8,0,8,0,1147.970383400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wurm,2.2306,1147.9553431000004,1147.9558593000002,1147.9559695000007,1147.970383400001,1150.2039855000003,1150.1877591000011,1150.190896,1150.2039855000003,1150.2039855000003,1150.2039855000003,1150.2039855000003,1152.1880572999999,None,,,None,1152.2035659000012,1152.2035659000012,1152.2035659000012,1152.2035659000012,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
9,0,9,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,9,0,9,0,1152.2035659000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feld,3.102,1152.188518500001,1152.1890491000013,1152.1891594000008,1152.2035659000012,1155.3198537000007,1155.304223000001,1155.3076509000002,1155.3198537000007,1155.3198537000007,1155.3198537000007,1155.3198537000007,1157.3043006000007,None,,,None,1157.3199497000005,1157.3199497000005,1157.3199497000005,1157.3199497000005,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
10,0,10,,,,,,space,1.3850886999989598,None,None,3,0.8876817000000301,0.20750330000009853,None,0,0,0,0,,,,,2,0,2,0,,,,,10,0,10,0,1157.3199497000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papier,2.4935,1157.3047652000005,1157.3052485999997,1157.3053496000011,1157.3199497000005,1159.8195738000013,1159.8037390999998,1159.8078452000009,1159.8195738000013,1159.8195738000013,1159.8195738000013,1159.8195738000013,1161.8043921000008,3,0.8876817000000301,0.20750330000009853,None,1161.8196251999998,1161.8196251999998,1161.8196251999998,1161.8196251999998,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
11,0,11,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,11,0,11,0,1161.8196251999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Büro,2.4153,1161.804877300001,1161.805604000001,1161.8057136999996,1161.8196251999998,1164.2360178,1164.2202956,1164.223456900001,1164.2360178,1164.2360178,1164.2360178,1164.2360178,1166.2203905000006,None,,,None,1166.2365061,1166.2365061,1166.2365061,1166.2365061,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
12,0,12,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,12,0,12,0,1166.2365061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,4.1781,1166.2208612000013,1166.2215124000013,1166.2216174000005,1166.2365061,1170.4190964999998,1170.4031603000003,1170.4063901999998,1170.4190964999998,1170.4190964999998,1170.4190964999998,1170.4190964999998,1172.4033964999999,None,,,None,1172.4189781000005,1172.4189781000005,1172.4189781000005,1172.4189781000005,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
13,0,13,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,13,0,13,0,1172.4189781000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,2.1304,1172.4038747000013,1172.4043871000013,1172.404493,1172.4189781000005,1174.5521540000009,1174.5364157000004,1174.5396867,1174.5521540000009,1174.5521540000009,1174.5521540000009,1174.5521540000009,1176.5366267000009,None,,,None,1176.5521417,1176.5521417,1176.5521417,1176.5521417,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
14,0,14,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,14,0,14,0,1176.5521417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blumen,2.5632,1176.5370992999997,1176.5376256,1176.5377298000003,1176.5521417,1179.1183309000007,1179.1028376000013,1179.1065328000004,1179.1183309000007,1179.1183309000007,1179.1183309000007,1179.1183309000007,1181.1028855000004,None,,,None,1181.1185223000011,1181.1185223000011,1181.1185223000011,1181.1185223000011,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
15,0,15,,,,,,space,1.3850886999989598,None,None,3,1.0470452999998088,0.19843720000062604,None,0,0,0,0,,,,,2,0,2,0,,,,,15,0,15,0,1181.1185223000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diamant,2.928,1181.1033660000012,1181.1038738999996,1181.1039781,1181.1185223000011,1184.0515517000003,1184.0359917000005,1184.0401966000009,1184.0515517000003,1184.0515517000003,1184.0515517000003,1184.0515517000003,1186.0361692000006,3,1.0470452999998088,0.19843720000062604,None,1186.0515864999998,1186.0515864999998,1186.0515864999998,1186.0515864999998,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
16,0,16,,,,,,space,1.3850886999989598,None,None,3,0.8701271999998426,0.16959250000036263,None,0,0,0,0,,,,,2,0,2,0,,,,,16,0,16,0,1186.0515864999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bildung,3.8189,1186.0366730000005,1186.0371973000001,1186.0373111999997,1186.0515864999998,1189.8846888999997,1189.8692171000002,1189.8735498000005,1189.8846888999997,1189.8846888999997,1189.8846888999997,1189.8846888999997,1191.8691869000013,3,0.8701271999998426,0.16959250000036263,None,1191.8847280999998,1191.8847280999998,1191.8847280999998,1191.8847280999998,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
17,0,17,,,,,,space,1.3850886999989598,None,None,3,1.1447637000001123,0.26314629999978933,None,0,0,0,0,,,,,2,0,2,0,,,,,17,0,17,0,1191.8847280999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,4.0992,1191.8697403000006,1191.8704589000008,1191.8705745000007,1191.8847280999998,1195.9840846000006,1195.968729100001,1195.9739733000006,1195.9840846000006,1195.9840846000006,1195.9840846000006,1195.9840846000006,1197.9688060000008,3,1.1447637000001123,0.26314629999978933,None,1197.9842667000012,1197.9842667000012,1197.9842667000012,1197.9842667000012,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
18,0,18,,,,,,space,1.3850886999989598,None,None,3,0.9839241000008769,0.18071839999902295,None,0,0,0,0,,,,,2,0,2,0,,,,,18,0,18,0,1197.9842667000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,3.3888,1197.9693100000004,1197.9698638999998,1197.9699736000002,1197.9842667000012,1201.3838520999998,1201.3684962999996,1201.3717687999997,1201.3838520999998,1201.3838520999998,1201.3838520999998,1201.3838520999998,1203.3683238000012,3,0.9839241000008769,0.18071839999902295,None,1203.3839232999999,1203.3839232999999,1203.3839232999999,1203.3839232999999,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
19,0,19,,,,,,space,1.3850886999989598,None,None,3,0.9345013000001927,0.19051650000074005,None,0,0,0,0,,,,,2,0,2,0,,,,,19,0,19,0,1203.3839232999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,3.1408,1203.3688354000005,1203.369361500001,1203.3694663000006,1203.3839232999999,1206.5336067000007,1206.5184635000005,1206.522866700001,1206.5336067000007,1206.5336067000007,1206.5336067000007,1206.5336067000007,1208.5181427999996,3,0.9345013000001927,0.19051650000074005,None,1208.5336610000013,1208.5336610000013,1208.5336610000013,1208.5336610000013,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
20,0,20,,,,,,space,1.3850886999989598,None,None,3,1.4570377000000008,0.27379609999843524,None,0,0,0,0,,,,,2,0,2,0,,,,,20,0,20,0,1208.5336610000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,3.0719,1208.5186243999997,1208.5191513000009,1208.5192501000001,1208.5336610000013,1211.6166942,1211.6010886000004,1211.6049365,1211.6166942,1211.6166942,1211.6166942,1211.6166942,1213.6009869000009,3,1.4570377000000008,0.27379609999843524,None,1213.6166344000012,1213.6166344000012,1213.6166344000012,1213.6166344000012,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
21,0,21,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,21,0,21,0,1213.6166344000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,2.0138,1213.6014873000004,1213.6019892000004,1213.6020943000003,1213.6166344000012,1215.6332516000002,1215.6173842000007,1215.6214259999997,1215.6332516000002,1215.6332516000002,1215.6332516000002,1215.6332516000002,1217.6175107,None,,,None,1217.6330049000007,1217.6330049000007,1217.6330049000007,1217.6330049000007,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
22,0,22,,,,,,space,1.3850886999989598,None,None,3,1.1305671999998594,0.17552519999844662,None,0,0,0,0,,,,,2,0,2,0,,,,,22,0,22,0,1217.6330049000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bett,3.9591,1217.6179840000004,1217.6185041999997,1217.6186178000007,1217.6330049000007,1221.5994090000004,1221.5839637999998,1221.587521200001,1221.5994090000004,1221.5994090000004,1221.5994090000004,1221.5994090000004,1223.5839249,3,1.1305671999998594,0.17552519999844662,None,1223.5993166999997,1223.5993166999997,1223.5993166999997,1223.5993166999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
23,0,23,,,,,,space,1.3850886999989598,None,None,3,1.1806292000001122,0.18725810000069032,None,0,0,0,0,,,,,2,0,2,0,,,,,23,0,23,0,1223.5993166999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendung,3.0938,1223.5844310000011,1223.5849522999997,1223.585059500001,1223.5993166999997,1226.6990303000002,1226.6832262999997,1226.6873738000013,1226.6990303000002,1226.6990303000002,1226.6990303000002,1226.6990303000002,1228.6834471000002,3,1.1806292000001122,0.18725810000069032,None,1228.6992642000005,1228.6992642000005,1228.6992642000005,1228.6992642000005,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
24,0,24,,,,,,space,1.3850886999989598,None,None,3,0.827176499999041,0.1854999000006501,None,0,0,0,0,,,,,2,0,2,0,,,,,24,0,24,0,1228.6992642000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,3.3824,1228.6838712000008,1228.684342300001,1228.684431900001,1228.6992642000005,1232.0829285,1232.0663722000008,1232.0701123,1232.0829285,1232.0829285,1232.0829285,1232.0829285,1234.0664269999997,3,0.827176499999041,0.1854999000006501,None,1234.0819788999997,1234.0819788999997,1234.0819788999997,1234.0819788999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
25,0,25,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,25,0,25,0,1234.0819788999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,2.9443,1234.0669331999998,1234.0674424999997,1234.0675478000012,1234.0819788999997,1237.0316024000003,1237.0161141999997,1237.0198321999997,1237.0316024000003,1237.0316024000003,1237.0316024000003,1237.0316024000003,1239.0163568999997,None,,,None,1239.0322720000004,1239.0322720000004,1239.0322720000004,1239.0322720000004,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
26,0,26,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1239.0322720000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freund,2.5494,1239.016834600001,1239.0173926000007,1239.0175049000009,1239.0322720000004,1241.5815880999999,1241.5660590999996,1241.5704064000001,1241.5815880999999,1241.5815880999999,1241.5815880999999,1241.5815880999999,1243.5660180000013,None,,,None,1243.5815725000011,1243.5815725000011,1243.5815725000011,1243.5815725000011,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
27,0,27,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1243.5815725000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.1785,1243.5664850000012,1243.5671333999999,1243.5672364000002,1243.5815725000011,1245.764416,1245.748966000001,1245.7520595000005,1245.764416,1245.764416,1245.764416,1245.764416,1247.7490724,None,,,None,1247.7646713000013,1247.7646713000013,1247.7646713000013,1247.7646713000013,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
28,0,28,,,,,,space,1.3850886999989598,None,None,3,1.1857865000001766,0.15896560000146565,None,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1247.7646713000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanne,2.1531,1247.7495438000005,1247.7500646000008,1247.7502174,1247.7646713000013,1249.9308375,1249.915382000001,1249.9186637000003,1249.9308375,1249.9308375,1249.9308375,1249.9308375,1251.9155394999998,3,1.1857865000001766,0.15896560000146565,None,1251.9310710999998,1251.9310710999998,1251.9310710999998,1251.9310710999998,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
29,0,29,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1251.9310710999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwester,2.7809,1251.9160419,1251.9165611999997,1251.9166655000008,1251.9310710999998,1254.713885700001,1254.6988961000006,1254.7039067000005,1254.713885700001,1254.713885700001,1254.713885700001,1254.713885700001,1256.6984877000014,None,,,None,1256.7142726000002,1256.7142726000002,1256.7142726000002,1256.7142726000002,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
30,0,30,,,,,,space,1.3850886999989598,None,None,3,1.2321217999997316,0.16653559999940626,None,0,0,0,0,,,,,2,0,2,0,,,,,30,0,30,0,1256.7142726000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,2.636,1256.6989644000005,1256.6995740000002,1256.6996803000002,1256.7142726000002,1259.3639082999998,1259.3480739000006,1259.3514106000002,1259.3639082999998,1259.3639082999998,1259.3639082999998,1259.3639082999998,1261.3483257999997,3,1.2321217999997316,0.16653559999940626,None,1261.363882900001,1261.363882900001,1261.363882900001,1261.363882900001,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
31,0,31,,,,,,space,1.3850886999989598,None,None,3,0.7377868999992643,0.1655546999991202,None,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1261.363882900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.3565,1261.3488451000012,1261.3494348000004,1261.349540700001,1261.363882900001,1263.7302806000007,1263.7146589000004,1263.7180040000003,1263.7302806000007,1263.7302806000007,1263.7302806000007,1263.7302806000007,1265.714864900001,3,0.7377868999992643,0.1655546999991202,None,1265.7301669999997,1265.7301669999997,1265.7301669999997,1265.7301669999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
32,0,32,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1265.7301669999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,3.0829,1265.7153744999996,1265.7158947000007,1265.7160002,1265.7301669999997,1268.8134977999998,1268.7979167000012,1268.8017041000003,1268.8134977999998,1268.8134977999998,1268.8134977999998,1268.8134977999998,1270.797710500001,None,,,None,1270.8134441000002,1270.8134441000002,1270.8134441000002,1270.8134441000002,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
33,0,33,,,,,,space,1.3850886999989598,None,None,3,0.756976399999985,0.23236809999980323,None,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1270.8134441000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bus,2.62,1270.7981698000003,1270.7986773000011,1270.7988038000003,1270.8134441000002,1273.4464853000009,1273.4304114000006,1273.4332099000003,1273.4464853000009,1273.4464853000009,1273.4464853000009,1273.4464853000009,1275.430902,3,0.756976399999985,0.23236809999980323,None,1275.4464227999997,1275.4464227999997,1275.4464227999997,1275.4464227999997,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
34,0,34,,,,,,space,1.3850886999989598,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1275.4464227999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulter,3.402,1275.4314062000012,1275.4320513000002,1275.4321559,1275.4464227999997,1278.8625334000008,1278.8474834999997,1278.8515296000005,1278.8625334000008,1278.8625334000008,1278.8625334000008,1278.8625334000008,1280.8467794000007,None,,,None,1280.8630911,1280.8630911,1280.8630911,1280.8630911,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
35,0,35,,,,,,space,1.3850886999989598,None,None,3,1.0769765999993979,0.18862439999975322,None,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,1280.8630911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,4.7082,1280.8471805000008,1280.847633700001,1280.8477211000009,1280.8630911,1285.5791704000003,1285.563554800001,1285.5671245000012,1285.5791704000003,1285.5791704000003,1285.5791704000003,1285.5791704000003,1287.5634303000006,3,1.0769765999993979,0.18862439999975322,None,1287.5789808999998,1287.5789808999998,1287.5789808999998,1287.5789808999998,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
36,0,36,,,,,,space,1.3850886999989598,None,None,3,1.183859199998551,0.17054970000026515,None,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,1287.5789808999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.1899,1287.5639413000008,1287.5645889000007,1287.5646938999998,1287.5789808999998,1289.7788553999999,1289.7631376000008,1289.7676596000001,1289.7788553999999,1289.7788553999999,1289.7788553999999,1289.7788553999999,1291.7633583000006,3,1.183859199998551,0.17054970000026515,None,1291.7788536000007,1291.7788536000007,1291.7788536000007,1291.7788536000007,,,,,,,,,,,,,,,,,,,,,5900,1,2025-09-18_16h39.54.272,sm,2024.2.4,60.038496684088585,2025-09-18 16h40.37.984109 +0200,
