thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,,,,,,space,2.1568664999995235,None,None,3,0.7971642000011343,0.16657069999928353,None,0,0,0,0,,,,,0,0,0,0,,,,,6,0,6,0,202.58495169999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.0226,202.56986399999914,202.57052499999918,202.5706296999997,202.58495169999878,204.61811809999926,204.60246879999977,204.60595979999925,204.61811809999926,204.61811809999926,204.61811809999926,204.61811809999926,206.61824849999903,206.61824849999903,206.61824849999903,206.61824849999903,206.60264669999924,3,0.7971642000011343,0.16657069999928353,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
7,0,7,,,,,,space,2.1568664999995235,None,None,3,1.2167291000005207,0.1813254999997298,None,0,0,0,0,,,,,0,0,0,0,,,,,7,0,7,0,206.61824849999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,4.0765,206.60316559999956,206.60377959999823,206.60395569999855,206.61824849999903,210.70197199999893,210.68543899999895,210.69128909999927,210.70197199999893,210.70197199999893,210.70197199999893,210.70197199999893,212.70108739999887,212.70108739999887,212.70108739999887,212.70108739999887,212.68566269999974,3,1.2167291000005207,0.1813254999997298,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
8,0,8,,,,,,space,2.1568664999995235,None,None,3,1.65588679999928,0.20275880000008328,None,0,0,0,0,,,,,0,0,0,0,,,,,8,0,8,0,212.70108739999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,2.0162,212.68617549999908,212.68669469999986,212.6868061999994,212.70108739999887,214.71730169999864,214.701767999999,214.7081681999989,214.71730169999864,214.71730169999864,214.71730169999864,214.71730169999864,216.7177120999986,216.7177120999986,216.7177120999986,216.7177120999986,216.7020106,3,1.65588679999928,0.20275880000008328,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
9,0,9,,,,,,space,2.1568664999995235,None,None,2,0.8514168000001519,0.19232080000074347,None,0,0,0,0,,,,,0,0,0,0,,,,,9,0,9,0,216.7177120999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Handwerker,3.1265,216.70249669999976,216.7031320999995,216.70323859999917,216.7177120999986,219.85039469999901,219.83482419999928,219.84090999999898,219.85039469999901,219.85039469999901,219.85039469999901,219.85039469999901,221.8504381999992,221.8504381999992,221.8504381999992,221.8504381999992,221.83484209999915,2,0.8514168000001519,0.19232080000074347,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
10,0,10,,,,,,space,2.1568664999995235,None,None,None,,,None,0,0,0,0,,,,,0,0,0,0,,,,,10,0,10,0,221.8504381999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.2027,221.8353546999988,221.83592569999928,221.83603579999908,221.8504381999992,224.06666339999902,224.05116669999916,224.05895859999873,224.06666339999902,224.06666339999902,224.06666339999902,224.06666339999902,226.06686269999955,226.06686269999955,226.06686269999955,226.06686269999955,226.05127459999858,None,,,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
11,0,11,,,,,,space,2.1568664999995235,None,None,2,0.6950109999997949,0.1252291000000696,None,0,0,0,0,,,,,0,0,0,0,,,,,11,0,11,0,226.06686269999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,5.0454,226.05175809999855,226.05226169999878,226.05236779999905,226.06686269999955,231.1163822999988,231.1009368999985,231.1075798999991,231.1163822999988,231.1163822999988,231.1163822999988,231.1163822999988,233.11674309999944,233.11674309999944,233.11674309999944,233.11674309999944,233.1008796999995,2,0.6950109999997949,0.1252291000000696,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
12,0,12,,,,,,space,2.1568664999995235,None,None,2,0.6180666000000201,0.1255738999989262,None,0,0,0,0,,,,,0,0,0,0,,,,,12,0,12,0,233.11674309999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,2.6754,233.10140059999867,233.10190059999877,233.10200499999883,233.11674309999944,235.7995637999993,235.78386249999858,235.78767499999958,235.7995637999993,235.7995637999993,235.7995637999993,235.7995637999993,237.79943959999946,237.79943959999946,237.79943959999946,237.79943959999946,237.78400299999885,2,0.6180666000000201,0.1255738999989262,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
13,0,13,,,,,,space,2.1568664999995235,None,None,3,0.9652383000011469,0.16534130000036384,None,0,0,0,0,,,,,0,0,0,0,,,,,13,0,13,0,237.79943959999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,5.3152,237.78451779999887,237.7851068,237.78521359999831,237.79943959999946,243.1156289999999,243.10016629999882,243.1047663999998,243.1156289999999,243.1156289999999,243.1156289999999,243.1156289999999,245.1158293999997,245.1158293999997,245.1158293999997,245.1158293999997,245.10032679999858,3,0.9652383000011469,0.16534130000036384,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
14,0,14,,,,,,space,2.1568664999995235,None,None,2,0.897140600000057,0.138284399999975,None,0,0,0,0,,,,,0,0,0,0,,,,,14,0,14,0,245.1158293999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,2.9548,245.10084499999903,245.10136379999858,245.10147329999927,245.1158293999997,248.08201349999945,248.06641229999877,248.07010499999888,248.08201349999945,248.08201349999945,248.08201349999945,248.08201349999945,250.08215649999875,250.08215649999875,250.08215649999875,250.08215649999875,250.06665279999834,2,0.897140600000057,0.138284399999975,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
15,0,15,,,,,,space,2.1568664999995235,None,None,2,1.4127216999986558,0.17346739999993588,None,0,0,0,0,,,,,0,0,0,0,,,,,15,0,15,0,250.08215649999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.0757,250.06716799999958,250.0677345999993,250.06783819999873,250.08215649999875,252.16521869999997,252.14954989999933,252.15287829999943,252.16521869999997,252.16521869999997,252.16521869999997,252.16521869999997,254.1654509,254.1654509,254.1654509,254.1654509,254.1494731999992,2,1.4127216999986558,0.17346739999993588,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
16,0,16,,,,,,space,2.1568664999995235,None,None,3,0.8933933999996952,0.15737389999958395,None,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,254.1654509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,3.6237,254.14998619999824,254.1505036999988,254.15060959999937,254.1654509,257.79825339999843,257.7827176999999,257.78637459999845,257.79825339999843,257.79825339999843,257.79825339999843,257.79825339999843,259.7984217999983,259.7984217999983,259.7984217999983,259.7984217999983,259.7825377999998,3,0.8933933999996952,0.15737389999958395,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
17,0,17,,,,,,space,2.1568664999995235,None,None,2,0.9694300000010116,0.12973299999976007,None,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,259.7984217999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,5.7005,259.7830529999992,259.7836591999985,259.78384279999955,259.7984217999983,265.4977792999998,265.48236649999853,265.4859147999996,265.4977792999998,265.4977792999998,265.4977792999998,265.4977792999998,267.4979893,267.4979893,267.4979893,267.4979893,267.48217159999876,2,0.9694300000010116,0.12973299999976007,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
18,0,18,,,,,,space,2.1568664999995235,None,None,3,0.8412185999986832,0.15259360000163724,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,267.4979893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tube,3.344,267.4826788999999,267.48322709999957,267.4833330999991,267.4979893,270.8476119999996,270.83206079999945,270.8356090999987,270.8476119999996,270.8476119999996,270.8476119999996,270.8476119999996,272.84747509999943,272.84747509999943,272.84747509999943,272.84747509999943,272.83186659999956,3,0.8412185999986832,0.15259360000163724,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
19,0,19,,,,,,space,2.1568664999995235,None,None,3,0.8676887999990868,0.2055850000015198,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,272.84747509999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,3.4343,272.83238639999945,272.8329294999985,272.8330346999992,272.84747509999943,276.2971817999987,276.28197239999827,276.2862260999991,276.2971817999987,276.2971817999987,276.2971817999987,276.2971817999987,278.2972332999998,278.2972332999998,278.2972332999998,278.2972332999998,278.28166109999984,3,0.8676887999990868,0.2055850000015198,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
20,0,20,,,,,,space,2.1568664999995235,None,None,2,1.1649606000009953,0.15245229999891308,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,278.2972332999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radio,3.0984,278.2821736999995,278.2826897999985,278.2827966999994,278.2972332999998,281.397062,281.3812822,281.3860445999999,281.397062,281.397062,281.397062,281.397062,283.39676079999845,283.39676079999845,283.39676079999845,283.39676079999845,283.3812850999984,2,1.1649606000009953,0.15245229999891308,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
21,0,21,,,,,,space,2.1568664999995235,None,None,3,1.1252861000011762,0.15159719999974186,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,283.39676079999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,2.7623,283.3817999999992,283.3824558999986,283.38256459999866,283.39676079999845,286.1632563999992,286.1476712999993,286.1515793999988,286.1632563999992,286.1632563999992,286.1632563999992,286.1632563999992,288.1634798999985,288.1634798999985,288.1634798999985,288.1634798999985,288.1475494999995,3,1.1252861000011762,0.15159719999974186,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
22,0,22,,,,,,space,2.1568664999995235,None,None,3,0.9953118000012182,0.20410379999884753,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,288.1634798999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,2.9053,288.1480653999988,288.14872189999915,288.1488296999996,288.1634798999985,291.0797638999993,291.0640463999989,291.0708885999993,291.0797638999993,291.0797638999993,291.0797638999993,291.0797638999993,293.07971819999875,293.07971819999875,293.07971819999875,293.07971819999875,293.0640063999999,3,0.9953118000012182,0.20410379999884753,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
23,0,23,,,,,,space,2.1568664999995235,None,None,3,0.7613411999991513,0.16356640000049083,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,293.07971819999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,3.7593,293.0645160999993,293.0650261999999,293.06512739999926,293.07971819999875,296.8456217999992,296.8303624,296.83346729999903,296.8456217999992,296.8456217999992,296.8456217999992,296.8456217999992,298.84509479999906,298.84509479999906,298.84509479999906,298.84509479999906,298.82921949999945,3,0.7613411999991513,0.16356640000049083,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
24,0,24,,,,,,space,2.1568664999995235,None,None,2,0.7285479000001942,0.1598729999986972,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,298.84509479999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,2.9372,298.82972339999833,298.8300967999985,298.8301978999989,298.84509479999906,301.795780299999,301.78050359999907,301.7845951999989,301.795780299999,301.795780299999,301.795780299999,301.795780299999,303.79566519999935,303.79566519999935,303.79566519999935,303.79566519999935,303.77999309999905,2,0.7285479000001942,0.1598729999986972,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
25,0,25,,,,,,space,2.1568664999995235,None,None,None,,,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,303.79566519999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,2.8186,303.7805013999987,303.7811479999982,303.781252499999,303.79566519999935,306.62895789999857,306.61303809999845,306.61650589999954,306.62895789999857,306.62895789999857,306.62895789999857,306.62895789999857,308.62861559999874,308.62861559999874,308.62861559999874,308.62861559999874,308.6131271999984,None,,,None,,,,,,,,,,,,,,,,,,,,,,1311,1,2025-10-10_14h41.06.143,sm,2024.2.4,60.0047043690617,2025-10-10 14h41.15.423138 +0200,
