thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004002300000138348,0.008951499999966472,0.008951499999966472,13.54709720000028,space,13.518119200000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.547217000000273,13.556112700000085,13.556112700000085,99.38580860000002,space,85.82672269999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.38593320000018,99.40064820000043,99.40064820000043,104.71702830000049,2,5.312117299999954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.71714640000027,104.73140950000015,104.73140950000015,108.7328019000006,2,3.9924942999996347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
0,0,0,Vulkan,Asche,Lava,Ausbruch,2.334,space,2.108840200000486,None,None,3,1.3641580999992584,0.499698200000239,None,0,0,0,0,0,79,79,63,0,0,0,0,0,79,79,50,0,0,0,0,168.64586969999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.73363289999998,108.73445249999986,108.81061330000011,108.8108984999999,108.8157454000002,108.81605180000042,108.84684000000016,108.84704490000058,108.8529167000006,108.85769049999999,108.85769049999999,110.96836710000025,space,2.108840200000486,None,110.96852089999993,110.9827323999998,110.9827323999998,156.61496710000029,None,156.6240028000002,156.63280900000063,156.63032096666691,157.83536840000033,166.62966366666686,167.63469090000035,168.62953560000005,Ecke,2.334,168.6307854000006,168.63141720000021,168.63442310000028,168.64586969999982,170.97921829999996,170.9636799,170.96759139999995,170.97921829999996,170.97921829999996,170.97921829999996,170.97921829999996,172.98152879999998,172.98152879999998,172.98152879999998,172.98152879999998,172.96386260000054,3,1.3641580999992584,0.499698200000239,None,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
1,0,1,,,,,,space,2.108840200000486,None,None,2,1.027879899999789,0.22200810000049387,None,0,0,0,0,,,,,0,0,0,0,,,,,1,0,1,0,172.98152879999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,3.5584,172.96438260000014,172.96490730000005,172.96501390000049,172.98152879999998,176.54562669999996,176.52998000000025,176.5336425000005,176.54562669999996,176.54562669999996,176.54562669999996,176.54562669999996,178.54555600000003,178.54555600000003,178.54555600000003,178.54555600000003,178.52990649999992,2,1.027879899999789,0.22200810000049387,None,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
2,0,2,,,,,,space,2.108840200000486,None,None,2,0.7027574000003369,0.19860150000022259,None,0,0,0,0,,,,,0,0,0,0,,,,,2,0,2,0,178.54555600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,3.3371,178.53041490000032,178.5309226999998,178.53103120000014,178.54555600000003,181.89492299999984,181.87959690000025,181.88592560000052,181.89492299999984,181.89492299999984,181.89492299999984,181.89492299999984,183.8953562000006,183.8953562000006,183.8953562000006,183.8953562000006,183.8798523000005,2,0.7027574000003369,0.19860150000022259,None,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
3,0,3,,,,,,space,2.108840200000486,None,None,2,1.0624143000004551,0.22626949999994395,None,0,0,0,0,,,,,0,0,0,0,,,,,3,0,3,0,183.8953562000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Party,2.7044,183.8803595999998,183.88102359999993,183.88112920000003,183.8953562000006,186.6116479000002,186.5959044000001,186.60184949999984,186.6116479000002,186.6116479000002,186.6116479000002,186.6116479000002,188.61178569999993,188.61178569999993,188.61178569999993,188.61178569999993,188.59622639999998,2,1.0624143000004551,0.22626949999994395,None,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
4,0,4,,,,,,space,2.108840200000486,None,None,3,0.8223680000000968,0.3072896000003311,None,0,0,0,0,,,,,0,0,0,0,,,,,4,0,4,0,188.61178569999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,2.4567,188.5967381999999,188.5972711000004,188.59737769999992,188.61178569999993,191.07800510000015,191.0624386999998,191.06616510000003,191.07800510000015,191.07800510000015,191.07800510000015,191.07800510000015,193.07798100000036,193.07798100000036,193.07798100000036,193.07798100000036,193.0627596000004,3,0.8223680000000968,0.3072896000003311,None,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
5,0,5,,,,,,space,2.108840200000486,None,None,3,1.5348119000000224,0.2922380999998495,None,0,0,0,0,,,,,0,0,0,0,,,,,5,0,5,0,193.07798100000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dip,3.9651,193.06327800000054,193.06378829999994,193.06389780000063,193.07798100000036,197.04413960000056,197.03066430000035,197.03423079999993,197.04413960000056,197.04413960000056,197.04413960000056,197.04413960000056,199.04438650000066,199.04438650000066,199.04438650000066,199.04438650000066,199.02908860000025,3,1.5348119000000224,0.2922380999998495,None,,,,,,,,,,,,,,,,,,,,,,7382,1,2025-06-21_11h07.10.350,sm,2024.2.4,59.982173297974455,2025-06-21 11h07.31.692315 +0200,
