this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,movie.stopped,play_video.stopped,end_video.keys,end_video.rt,end_video.duration,end.started,end_text.started,key_resp_2.started,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.002618499999925916,0.012481999999863547,0.012481999999863547,194.4757649999999,space,194.44979869999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
,,,,,,,,,,,,,,,,,,,,,194.47590689999993,194.48476119999987,194.48476119999987,194.48476119999987,200.73514999999998,2,6.247991500000126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
4,5,0,0,0,5,2.1548887999999806,None,0,0,0,3,200.76892249999992,,,,,,,,,,,,,,,,,200.75901090000002,200.76892249999992,200.76892249999992,200.76892249999992,202.9365178999999,5,2.1548887999999806,None,,,,,,,,,,,,,,,,,,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
2,3,1,1,0,3,2.8002572999998847,None,0,1,1,1,202.94972340000004,,,,,,,,,,,,,,,,,202.93976539999994,202.94972340000004,202.94972340000004,202.94972340000004,205.75160759999994,3,2.8002572999998847,None,,,,,,,,,,,,,,,,,,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
1,2,2,2,0,2,2.4322339000000284,None,0,2,2,0,205.76806799999986,,,,,,,,,,,,,,,,,205.75485489999983,205.76806799999986,205.76806799999986,205.76806799999986,208.21953829999984,2,2.4322339000000284,None,,,,,,,,,,,,,,,,,,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
3,4,3,3,0,4,1.978092800000013,None,0,3,3,2,208.23461929999985,,,,,,,,,,,,,,,,,208.2236696,208.23461929999985,208.23461929999985,208.23461929999985,210.21962089999988,4,1.978092800000013,None,,,,,,,,,,,,,,,,,,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.2198747,210.23497969999994,210.23497969999994,220.16906589999985,4,9.93010849999996,None,,,,,,,,,,,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.41006979999997,220.4156880999999,220.4156880999999,225.1855023999999,225.4162758,799.0543582999999,800.8021196,space,580.3821159999998,None,,,,Guess_8294,2025-05-10_10h25.12.507,part0,2024.2.4,60.12849459294198,2025-05-10 10h26.06.521948 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.9194348999999,800.9311616,800.9311616,,,,,,,
