thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,,,,,,space,2.3345570999999836,None,None,2,1.3594295000002603,0.13519439999981842,None,0,0,0,0,,,,,0,0,0,0,,,,,6,0,6,0,217.1197299000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,3.3321,217.1048811999999,217.10538670000005,217.10549360000005,217.1197299000005,220.45297819999996,220.43744030000016,220.4416200000005,220.45297819999996,220.45297819999996,220.45297819999996,220.45297819999996,222.45284700000047,222.45284700000047,222.45284700000047,222.45284700000047,222.43730420000065,2,1.3594295000002603,0.13519439999981842,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
7,0,7,,,,,,space,2.3345570999999836,None,None,3,1.1378715999999258,0.1738789999999426,None,0,0,0,0,,,,,0,0,0,0,,,,,7,0,7,0,222.45284700000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,3.102,222.43781540000055,222.4383398,222.43844750000062,222.45284700000047,225.5692200000003,225.55386540000018,225.5593611000004,225.5692200000003,225.5692200000003,225.5692200000003,225.5692200000003,227.56914270000016,227.56914270000016,227.56914270000016,227.56914270000016,227.55405109999992,3,1.1378715999999258,0.1738789999999426,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
8,0,8,,,,,,space,2.3345570999999836,None,None,3,0.922293499999796,0.16259700000045996,None,0,0,0,0,,,,,0,0,0,0,,,,,8,0,8,0,227.56914270000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,3.6249,227.5545701000001,227.55508540000028,227.5551918000001,227.56914270000016,231.20238010000048,231.18682100000024,231.19096160000026,231.20238010000048,231.20238010000048,231.20238010000048,231.20238010000048,233.2022004999999,233.2022004999999,233.2022004999999,233.2022004999999,233.18661090000023,3,0.922293499999796,0.16259700000045996,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
9,0,9,,,,,,space,2.3345570999999836,None,None,3,1.5103539000001547,0.19645579999996698,None,0,0,0,0,,,,,0,0,0,0,,,,,9,0,9,0,233.2022004999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,2.62,233.18710740000006,233.18774519999988,233.1878526999999,233.2022004999999,235.8353361999998,235.8198465000005,235.82390130000022,235.8353361999998,235.8353361999998,235.8353361999998,235.8353361999998,237.83567350000067,237.83567350000067,237.83567350000067,237.83567350000067,237.81983970000056,3,1.5103539000001547,0.19645579999996698,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
10,0,10,,,,,,space,2.3345570999999836,None,None,2,1.6729069999992134,0.14418790000036097,None,0,0,0,0,,,,,0,0,0,0,,,,,10,0,10,0,237.83567350000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,2.5142,237.82035460000043,237.82086419999996,237.82097410000006,237.83567350000067,240.35199150000062,240.33628970000063,240.34037810000063,240.35199150000062,240.35199150000062,240.35199150000062,240.35199150000062,242.35173699999996,242.35173699999996,242.35173699999996,242.35173699999996,242.33611250000013,2,1.6729069999992134,0.14418790000036097,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
11,0,11,,,,,,space,2.3345570999999836,None,None,3,0.8306629999997313,0.1761341999999786,None,0,0,0,0,,,,,0,0,0,0,,,,,11,0,11,0,242.35173699999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stein,2.0629,242.33662960000038,242.33721590000005,242.33732680000048,242.35173699999996,244.41800700000022,244.40215650000027,244.40553929999987,244.41800700000022,244.41800700000022,244.41800700000022,244.41800700000022,246.41810669999995,246.41810669999995,246.41810669999995,246.41810669999995,246.40287010000065,3,0.8306629999997313,0.1761341999999786,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
12,0,12,,,,,,space,2.3345570999999836,None,None,3,0.7918724000001021,0.20544340000014927,None,0,0,0,0,,,,,0,0,0,0,,,,,12,0,12,0,246.41810669999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medaille,3.0719,246.4034032999998,246.40407620000042,246.40418910000062,246.41810669999995,249.50207190000037,249.4855376000005,249.4892991000006,249.50207190000037,249.50207190000037,249.50207190000037,249.50207190000037,251.50122980000015,251.50122980000015,251.50122980000015,251.50122980000015,251.48550720000003,3,0.7918724000001021,0.20544340000014927,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
13,0,13,,,,,,space,2.3345570999999836,None,None,3,1.1860593999999764,0.17196049999984098,None,0,0,0,0,,,,,0,0,0,0,,,,,13,0,13,0,251.50122980000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,3.9591,251.4859961000002,251.48656840000058,251.48667579999983,251.50122980000015,255.4674888999998,255.45170890000009,255.45468690000052,255.4674888999998,255.4674888999998,255.4674888999998,255.4674888999998,257.4676218000004,257.4676218000004,257.4676218000004,257.4676218000004,257.45188700000017,3,1.1860593999999764,0.17196049999984098,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
14,0,14,,,,,,space,2.3345570999999836,None,None,2,1.089964400000099,0.13668150000012247,None,0,0,0,0,,,,,0,0,0,0,,,,,14,0,14,0,257.4676218000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.5632,257.45239800000036,257.4530177000006,257.4531340000003,257.4676218000004,260.03389980000065,260.01789740000004,260.0219465,260.03389980000065,260.03389980000065,260.03389980000065,260.03389980000065,262.03371890000017,262.03371890000017,262.03371890000017,262.03371890000017,262.0180535999998,2,1.089964400000099,0.13668150000012247,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
15,0,15,,,,,,space,2.3345570999999836,None,None,3,1.3472672999996576,0.21127919999980804,None,0,0,0,0,,,,,0,0,0,0,,,,,15,0,15,0,262.03371890000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,3.1826,262.0185271999999,262.0194095000006,262.0195875999998,262.03371890000017,265.2169144999998,265.2012153000005,265.2050127000002,265.2169144999998,265.2169144999998,265.2169144999998,265.2169144999998,267.21713160000036,267.21713160000036,267.21713160000036,267.21713160000036,267.2012822000006,3,1.3472672999996576,0.21127919999980804,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
16,0,16,,,,,,space,2.3345570999999836,None,None,3,1.3694336999997176,0.15594880000026023,None,0,0,0,0,,,,,0,0,0,0,,,,,16,0,16,0,267.21713160000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuh,3.0938,267.2017654000001,267.2022678000003,267.2023686000002,267.21713160000036,270.3166019,270.30096800000047,270.30457470000056,270.3166019,270.3166019,270.3166019,270.3166019,272.3164563999999,272.3164563999999,272.3164563999999,272.3164563999999,272.3011395000003,3,1.3694336999997176,0.15594880000026023,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
17,0,17,,,,,,space,2.3345570999999836,None,None,None,,,None,0,0,0,0,,,,,0,0,0,0,,,,,17,0,17,0,272.3164563999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,5.5483,272.3016397000001,272.3022256000004,272.3023348000006,272.3164563999999,277.8660982000001,277.8504182000006,277.85395340000014,277.8660982000001,277.8660982000001,277.8660982000001,277.8660982000001,279.86635490000026,279.86635490000026,279.86635490000026,279.86635490000026,279.8508489000005,None,,,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
18,0,18,,,,,,space,2.3345570999999836,None,None,3,1.369746700000178,0.19847269999991113,None,0,0,0,0,,,,,0,0,0,0,,,,,18,0,18,0,279.86635490000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lied,2.4732,279.85136200000034,279.85203340000044,279.8521494000006,279.86635490000026,282.34911980000015,282.3336108000003,282.3367871999999,282.34911980000015,282.34911980000015,282.34911980000015,282.34911980000015,284.34916430000067,284.34916430000067,284.34916430000067,284.34916430000067,284.3336398000001,3,1.369746700000178,0.19847269999991113,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
19,0,19,,,,,,space,2.3345570999999836,None,None,2,1.2377348999998503,0.14892460000010033,None,0,0,0,0,,,,,0,0,0,0,,,,,19,0,19,0,284.34916430000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,2.3085,284.3341878000001,284.33485139999993,284.3349562000003,284.34916430000067,286.6657599,286.65003010000055,286.6564113000004,286.6657599,286.6657599,286.6657599,286.6657599,288.6658752000003,288.6658752000003,288.6658752000003,288.6658752000003,288.64981160000025,2,1.2377348999998503,0.14892460000010033,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
20,0,20,,,,,,space,2.3345570999999836,None,None,3,0.8457349999998769,0.22495590000016819,None,0,0,0,0,,,,,0,0,0,0,,,,,20,0,20,0,288.6658752000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sack,2.2306,288.65024690000064,288.6507184000002,288.6508082999999,288.6658752000003,290.8987304000002,290.88307710000026,290.88753129999986,290.8987304000002,290.8987304000002,290.8987304000002,290.8987304000002,292.8986824000003,292.8986824000003,292.8986824000003,292.8986824000003,292.8832001999999,3,0.8457349999998769,0.22495590000016819,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
21,0,21,,,,,,space,2.3345570999999836,None,None,3,1.3298256999996738,0.19008120000034978,None,0,0,0,0,,,,,0,0,0,0,,,,,21,0,21,0,292.8986824000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lokomotive,2.7465,292.8837432999999,292.88425559999996,292.8843606999999,292.8986824000003,295.6494233000003,295.6329893000002,295.6373671000001,295.6494233000003,295.6494233000003,295.6494233000003,295.6494233000003,297.64849289999984,297.64849289999984,297.64849289999984,297.64849289999984,297.63289050000003,3,1.3298256999996738,0.19008120000034978,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
22,0,22,,,,,,space,2.3345570999999836,None,None,3,1.0459278000007544,0.17413619999933871,None,0,0,0,0,,,,,0,0,0,0,,,,,22,0,22,0,297.64849289999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,4.1805,297.63339710000037,297.6340041000003,297.63410999999996,297.64849289999984,301.83141220000016,301.815928,301.8200002000003,301.83141220000016,301.83141220000016,301.83141220000016,301.83141220000016,303.83141539999997,303.83141539999997,303.83141539999997,303.83141539999997,303.81593040000007,3,1.0459278000007544,0.17413619999933871,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
23,0,23,,,,,,space,2.3345570999999836,None,None,3,1.091383599999972,0.1873252000004868,None,0,0,0,0,,,,,0,0,0,0,,,,,23,0,23,0,303.83141539999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kante,3.5845,303.81644010000036,303.8171017000004,303.81720920000043,303.83141539999997,307.43118700000014,307.4153178000006,307.4208342000002,307.43118700000014,307.43118700000014,307.43118700000014,307.43118700000014,309.43133730000045,309.43133730000045,309.43133730000045,309.43133730000045,309.4155257000002,3,1.091383599999972,0.1873252000004868,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
24,0,24,,,,,,space,2.3345570999999836,None,None,3,1.0150532999996358,0.24449470000035944,None,0,0,0,0,,,,,0,0,0,0,,,,,24,0,24,0,309.43133730000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blut,3.8189,309.41602760000023,309.41667550000057,309.41677919999984,309.43133730000045,313.2640183000003,313.24889429999985,313.2522818000007,313.2640183000003,313.2640183000003,313.2640183000003,313.2640183000003,315.2643456000005,315.2643456000005,315.2643456000005,315.2643456000005,315.2489604000002,3,1.0150532999996358,0.24449470000035944,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
25,0,25,,,,,,space,2.3345570999999836,None,None,3,1.2204714999998032,0.13222469999982422,None,0,0,0,0,,,,,0,0,0,0,,,,,25,0,25,0,315.2643456000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,2.0507,315.2494754999998,315.2500020000007,315.2501093000001,315.2643456000005,317.31385950000004,317.29845730000034,317.30213319999984,317.31385950000004,317.31385950000004,317.31385950000004,317.31385950000004,319.3140149999999,319.3140149999999,319.3140149999999,319.3140149999999,319.29856440000003,3,1.2204714999998032,0.13222469999982422,None,,,,,,,,,,,,,,,,,,,,,,3141,1,2025-09-18_14h33.56.945,sm,2024.2.4,60.01748909630444,2025-09-18 14h34.07.626329 +0200,
