thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
66,0,66,,,,,,space,5.973607300000367,None,None,2,None,1.137795399999959,0.26722719999997935,0,0,0,0,,,,,1,0,1,0,,,,,66,0,66,0,1019.1751334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zirkus,2.5133,1019.1602810000004,1019.1607881999998,1019.1608956999999,1019.1751334,1021.6914570999998,1021.6759014999998,1021.6805134000006,1021.6914570999998,1021.6914570999998,1021.6914570999998,1021.6914570999998,1023.6917420999998,1023.6917420999998,1023.6917420999998,1023.6917420999998,1023.6761391999999,2,None,1.137795399999959,0.26722719999997935,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
67,0,67,,,,,,space,5.973607300000367,None,None,3,None,1.2138832000000548,0.2683925999999701,0,0,0,0,,,,,1,0,1,0,,,,,67,0,67,0,1023.6917420999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürste,2.8471,1023.6766514999999,1023.6771593000003,1023.6772725999999,1023.6917420999998,1026.5413192000005,1026.5257449,1026.5299334000001,1026.5413192000005,1026.5413192000005,1026.5413192000005,1026.5413192000005,1028.5412953000005,1028.5412953000005,1028.5412953000005,1028.5412953000005,1028.5259100000003,3,None,1.2138832000000548,0.2683925999999701,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
68,0,68,,,,,,space,5.973607300000367,None,None,2,None,1.343874400000459,0.2553922999995848,0,0,0,0,,,,,1,0,1,0,,,,,68,0,68,0,1028.5412953000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,2.0251,1028.5264217000004,1028.5270214000002,1028.5271346999998,1028.5412953000005,1030.5743397000006,1030.5589083000004,1030.5631688000003,1030.5743397000006,1030.5743397000006,1030.5743397000006,1030.5743397000006,1032.5743751,1032.5743751,1032.5743751,1032.5743751,1032.5588496999999,2,None,1.343874400000459,0.2553922999995848,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
69,0,69,,,,,,space,5.973607300000367,None,None,3,None,0.7926319999996849,0.3588726999996652,0,0,0,0,,,,,1,0,1,0,,,,,69,0,69,0,1032.5743751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hose,3.9598,1032.5593534,1032.5600003999998,1032.5601066999998,1032.5743751,1036.5415588000005,1036.5248688000001,1036.5278841,1036.5415588000005,1036.5415588000005,1036.5415588000005,1036.5415588000005,1038.5408290000005,1038.5408290000005,1038.5408290000005,1038.5408290000005,1038.5251070000004,3,None,0.7926319999996849,0.3588726999996652,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
70,0,70,,,,,,space,5.973607300000367,None,None,3,None,1.2160775000002104,0.335527600000205,0,0,0,0,,,,,1,0,1,0,,,,,70,0,70,0,1038.5408290000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rasen,2.2416,1038.5256181000004,1038.5261230000006,1038.5262295000002,1038.5408290000005,1040.7902804000005,1040.7746641000003,1040.7780072000005,1040.7902804000005,1040.7902804000005,1040.7902804000005,1040.7902804000005,1042.7905304000005,1042.7905304000005,1042.7905304000005,1042.7905304000005,1042.7747017000002,3,None,1.2160775000002104,0.335527600000205,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
71,0,71,,,,,,space,5.973607300000367,None,None,2,None,1.0441640999997617,0.23955579999983456,0,0,0,0,,,,,1,0,1,0,,,,,71,0,71,0,1042.7905304000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,2.9818,1042.7752196000001,1042.7758309,1042.7759385,1042.7905304000005,1045.7734590999999,1045.7579198000003,1045.7617909,1045.7734590999999,1045.7734590999999,1045.7734590999999,1045.7734590999999,1047.7740497000004,1047.7740497000004,1047.7740497000004,1047.7740497000004,1047.7579303000002,2,None,1.0441640999997617,0.23955579999983456,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
72,0,72,,,,,,space,5.973607300000367,None,None,2,None,1.1114826999992147,0.2738626000000295,0,0,0,0,,,,,1,0,1,0,,,,,72,0,72,0,1047.7740497000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.1385,1047.7583967,1047.7590233,1047.7591216,1047.7740497000004,1049.9232217999997,1049.9076452,1049.9108078,1049.9232217999997,1049.9232217999997,1049.9232217999997,1049.9232217999997,1051.9232522000002,1051.9232522000002,1051.9232522000002,1051.9232522000002,1051.9077302000005,2,None,1.1114826999992147,0.2738626000000295,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
73,0,73,,,,,,space,5.973607300000367,None,None,2,None,0.9353635999996186,0.27226770000015676,0,0,0,0,,,,,1,0,1,0,,,,,73,0,73,0,1051.9232522000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,4.2169,1051.9082362999998,1051.9087344,1051.9088438999997,1051.9232522000002,1056.1395391000005,1056.1240562000003,1056.1290829,1056.1395391000005,1056.1395391000005,1056.1395391000005,1056.1395391000005,1058.1395537999997,1058.1395537999997,1058.1395537999997,1058.1395537999997,1058.1242635999997,2,None,0.9353635999996186,0.27226770000015676,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
74,0,74,,,,,,space,5.973607300000367,None,None,2,None,1.0322691000001214,0.25619839999944816,0,0,0,0,,,,,1,0,1,0,,,,,74,0,74,0,1058.1395537999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,2.3363,1058.1247115000006,1058.1252531999999,1058.1253466999997,1058.1395537999997,1060.4894830000003,1060.4735152000003,1060.4767102000005,1060.4894830000003,1060.4894830000003,1060.4894830000003,1060.4894830000003,1062.4892439000005,1062.4892439000005,1062.4892439000005,1062.4892439000005,1062.4736668000005,2,None,1.0322691000001214,0.25619839999944816,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
75,0,75,,,,,,space,5.973607300000367,None,None,3,None,0.7964646999998877,0.3411133999998128,0,0,0,0,,,,,1,0,1,0,,,,,75,0,75,0,1062.4892439000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,4.209,1062.4741719000003,1062.4747002000004,1062.4748060000002,1062.4892439000005,1066.7053569999998,1066.6899573,1066.6934487999997,1066.7053569999998,1066.7053569999998,1066.7053569999998,1066.7053569999998,1068.7057621000004,1068.7057621000004,1068.7057621000004,1068.7057621000004,1068.6899688000003,3,None,0.7964646999998877,0.3411133999998128,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
76,0,76,,,,,,space,5.973607300000367,None,None,2,None,0.9687973000000056,0.2621045999994749,0,0,0,0,,,,,1,0,1,0,,,,,76,0,76,0,1068.7057621000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reise,5.1237,1068.6904832,1068.6909940000005,1068.6911062999998,1068.7057621000004,1073.8386413999997,1073.8229812999998,1073.8265490000003,1073.8386413999997,1073.8386413999997,1073.8386413999997,1073.8386413999997,1075.8386084000003,1075.8386084000003,1075.8386084000003,1075.8386084000003,1075.8229638000003,2,None,0.9687973000000056,0.2621045999994749,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
77,0,77,,,,,,space,5.973607300000367,None,None,2,None,0.9248909999996613,0.2761913000003915,0,0,0,0,,,,,1,0,1,0,,,,,77,0,77,0,1075.8386084000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safari,2.4315,1075.8234827000006,1075.8239902000005,1075.8241001000006,1075.8386084000003,1078.2716633,1078.2563359000005,1078.2603475000005,1078.2716633,1078.2716633,1078.2716633,1078.2716633,1080.2717020999999,1080.2717020999999,1080.2717020999999,1080.2717020999999,1080.2563031999998,2,None,0.9248909999996613,0.2761913000003915,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
78,0,78,,,,,,space,5.973607300000367,None,None,2,None,0.815347999999176,0.26398170000084065,0,0,0,0,,,,,1,0,1,0,,,,,78,0,78,0,1080.2717020999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geburtstag,2.0578,1080.2568730000003,1080.2575562000002,1080.2576681,1080.2717020999999,1082.3382360000005,1082.3228348000002,1082.3270234000001,1082.3382360000005,1082.3382360000005,1082.3382360000005,1082.3382360000005,1084.3379844,1084.3379844,1084.3379844,1084.3379844,1084.3227902999997,2,None,0.815347999999176,0.26398170000084065,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
79,0,79,,,,,,space,5.973607300000367,None,None,3,None,1.2973978999998508,0.3179834000002302,0,0,0,0,,,,,1,0,1,0,,,,,79,0,79,0,1084.3379844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radio,2.5517,1084.3232933999998,1084.3239759999997,1084.3240872000006,1084.3379844,1086.9042723000002,1086.8895217,1086.8926301000001,1086.9042723000002,1086.9042723000002,1086.9042723000002,1086.9042723000002,1088.9162267000002,1088.9162267000002,1088.9162267000002,1088.9162267000002,1088.8890481999997,3,None,1.2973978999998508,0.3179834000002302,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
0,0,0,,,,,2.2948,space,24.86147600000004,None,None,2,None,1.6082265000004554,0.2872128999997585,0,0,0,0,,,,,2,0,2,0,0,79,79,15,0,0,0,0,1159.1338164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.480888,1106.4811424,1106.4875454000003,1106.4910688,1106.4910688,1131.3542681,space,24.86147600000004,None,1131.3544235999998,1131.3686245999997,1131.3686245999997,1147.1190296000004,None,1147.1263528999998,1147.1340676,1147.1344666666666,1148.3440993000004,1157.1341280666668,1158.1440435000004,1159.1182768999997,Kuchen ,2.2948,1159.1198217,1159.1204287,1159.1205465000003,1159.1338164,1161.4345639000003,1161.4179768000004,1161.4222168000006,1161.4345639000003,1161.4345639000003,1161.4345639000003,1161.4345639000003,1163.4335588000004,1163.4335588000004,1163.4335588000004,1163.4335588000004,1163.4180422999998,2,None,1.6082265000004554,0.2872128999997585,1100.9040400000004,1100.9041032000005,None,1100.9087009000004,1100.920164,1104.9205086000002,1104.9205086000002,1104.9205086000002,1106.4368597000002,2,1.5067478999999366,None,1159.1338164,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
1,0,1,,,,,,space,24.86147600000004,None,None,3,None,0.9337820000000647,0.2857136000002356,0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,1163.4335588000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,3.5787,1163.4185537000003,1163.4193378,1163.4194532000001,1163.4335588000004,1167.0166331,1167.0008285000004,1167.0045064000005,1167.0166331,1167.0166331,1167.0166331,1167.0166331,1169.0165244,1169.0165244,1169.0165244,1169.0165244,1169.0010868999998,3,None,0.9337820000000647,0.2857136000002356,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
2,0,2,,,,,,space,24.86147600000004,None,None,2,None,1.1775360999999975,0.28433700000005047,0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,1169.0165244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,4.2169,1169.0015927000004,1169.0021833,1169.0022908,1169.0165244,1173.2330606000005,1173.2173442000003,1173.2236560000001,1173.2330606000005,1173.2330606000005,1173.2330606000005,1173.2330606000005,1175.2328791,1175.2328791,1175.2328791,1175.2328791,1175.2174141000005,2,None,1.1775360999999975,0.28433700000005047,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
3,0,3,,,,,,space,24.86147600000004,None,None,2,None,0.904642700000295,0.2619568000000072,0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,1175.2328791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Professor,2.5517,1175.2178989000004,1175.2183986,1175.2185064000005,1175.2328791,1177.7994325,1177.784044,1177.7884216000002,1177.7994325,1177.7994325,1177.7994325,1177.7994325,1179.799325,1179.799325,1179.799325,1179.799325,1179.7842628999997,2,None,0.904642700000295,0.2619568000000072,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
4,0,4,,,,,,space,24.86147600000004,None,None,2,None,0.841486299999815,0.275115100000221,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1179.799325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.2416,1179.7847712000003,1179.7852781000001,1179.7853895999997,1179.799325,1182.0489764000004,1182.0332637000001,1182.0365117000001,1182.0489764000004,1182.0489764000004,1182.0489764000004,1182.0489764000004,1184.0489519000002,1184.0489519000002,1184.0489519000002,1184.0489519000002,1184.0336152,2,None,0.841486299999815,0.275115100000221,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
5,0,5,,,,,,space,24.86147600000004,None,None,3,None,1.1702629999999772,0.25768279999920196,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1184.0489519000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamera,2.173,1184.0341189,1184.0346371000005,1184.0347474,1184.0489519000002,1186.2322326000003,1186.2164082999998,1186.2196761000005,1186.2322326000003,1186.2322326000003,1186.2322326000003,1186.2322326000003,1188.2321868999998,1188.2321868999998,1188.2321868999998,1188.2321868999998,1188.2167356999998,3,None,1.1702629999999772,0.25768279999920196,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
6,0,6,,,,,,space,24.86147600000004,None,None,3,None,1.4064533000000665,0.27064139999947656,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1188.2321868999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papier,3.627,1188.21724,1188.2177582000004,1188.217869,1188.2321868999998,1191.8649655999998,1191.8494746000006,1191.8530803000003,1191.8649655999998,1191.8649655999998,1191.8649655999998,1191.8649655999998,1193.8652339,1193.8652339,1193.8652339,1193.8652339,1193.8496885000004,3,None,1.4064533000000665,0.27064139999947656,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
7,0,7,,,,,,space,24.86147600000004,None,None,3,None,1.0573759999997492,0.27741020000030403,0,0,0,0,,,,,2,0,2,0,,,,,7,0,7,0,1193.8652339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,3.7606,1193.8501880000003,1193.8508367000004,1193.8509435000005,1193.8652339,1197.6314874,1197.6159610000004,1197.6194592000002,1197.6314874,1197.6314874,1197.6314874,1197.6314874,1199.6315741999997,1199.6315741999997,1199.6315741999997,1199.6315741999997,1199.6161001,3,None,1.0573759999997492,0.27741020000030403,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
8,0,8,,,,,,space,24.86147600000004,None,None,3,None,1.023237500000505,0.289198800000122,0,0,0,0,,,,,2,0,2,0,,,,,8,0,8,0,1199.6315741999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farbe,2.5653,1199.6166021,1199.6172434999999,1199.6173538000003,1199.6315741999997,1202.1977598000003,1202.1822459000005,1202.18574,1202.1977598000003,1202.1977598000003,1202.1977598000003,1202.1977598000003,1204.1980420999998,1204.1980420999998,1204.1980420999998,1204.1980420999998,1204.1823983000004,3,None,1.023237500000505,0.289198800000122,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
9,0,9,,,,,,space,24.86147600000004,None,None,3,None,0.8238162999996348,0.29902450000008685,0,0,0,0,,,,,2,0,2,0,,,,,9,0,9,0,1204.1980420999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,3.1211,1204.1829084,1204.1834129999997,1204.1835216999998,1204.1980420999998,1207.3309476000004,1207.3151503,1207.3191095000002,1207.3309476000004,1207.3309476000004,1207.3309476000004,1207.3309476000004,1209.3309280000003,1209.3309280000003,1209.3309280000003,1209.3309280000003,1209.3153665,3,None,0.8238162999996348,0.29902450000008685,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
10,0,10,,,,,,space,24.86147600000004,None,None,3,None,0.987584199999219,0.30801440000050206,0,0,0,0,,,,,2,0,2,0,,,,,10,0,10,0,1209.3309280000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,2.8056,1209.3158896000004,1209.3163982000005,1209.3165041000002,1209.3309280000003,1212.1472408999998,1212.1317319999998,1212.1354473000001,1212.1472408999998,1212.1472408999998,1212.1472408999998,1212.1472408999998,1214.1473072999997,1214.1473072999997,1214.1473072999997,1214.1473072999997,1214.1316997000004,3,None,0.987584199999219,0.30801440000050206,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
11,0,11,,,,,,space,24.86147600000004,None,None,2,None,0.992093300000306,0.3008822000001601,0,0,0,0,,,,,2,0,2,0,,,,,11,0,11,0,1214.1473072999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,4.209,1214.1321726000006,1214.1328120999997,1214.1329123000005,1214.1473072999997,1218.3637582000001,1218.3482069000002,1218.3522340999998,1218.3637582000001,1218.3637582000001,1218.3637582000001,1218.3637582000001,1220.3637101000004,1220.3637101000004,1220.3637101000004,1220.3637101000004,1220.3481732,2,None,0.992093300000306,0.3008822000001601,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
12,0,12,,,,,,space,24.86147600000004,None,None,2,None,1.4595405000000028,0.2561983000005057,0,0,0,0,,,,,2,0,2,0,,,,,12,0,12,0,1220.3637101000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bart,3.1472,1220.3486917999999,1220.3492144000002,1220.3493221999997,1220.3637101000004,1223.5133782000003,1223.4977903999998,1223.5015012000003,1223.5133782000003,1223.5133782000003,1223.5133782000003,1223.5133782000003,1225.5133842000005,1225.5133842000005,1225.5133842000005,1225.5133842000005,1225.4978126000005,2,None,1.4595405000000028,0.2561983000005057,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
13,0,13,,,,,,space,24.86147600000004,None,None,3,None,1.2897007000001395,0.23836369999935414,0,0,0,0,,,,,2,0,2,0,,,,,13,0,13,0,1225.5133842000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.0689,1225.4983210999999,1225.4988588000006,1225.4989651000005,1225.5133842000005,1227.5964893999999,1227.5809754000002,1227.5845056999997,1227.5964893999999,1227.5964893999999,1227.5964893999999,1227.5964893999999,1229.5965443000005,1229.5965443000005,1229.5965443000005,1229.5965443000005,1229.5809471000002,3,None,1.2897007000001395,0.23836369999935414,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
14,0,14,,,,,,space,24.86147600000004,None,None,3,None,0.9565976000003502,0.28136520000043674,0,0,0,0,,,,,2,0,2,0,,,,,14,0,14,0,1229.5965443000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,5.4223,1229.5814556000005,1229.5819658,1229.5820712000004,1229.5965443000005,1235.0297847000002,1235.0136859000004,1235.0173451,1235.0297847000002,1235.0297847000002,1235.0297847000002,1235.0297847000002,1237.0292749999999,1237.0292749999999,1237.0292749999999,1237.0292749999999,1237.0137823000005,3,None,0.9565976000003502,0.28136520000043674,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
15,0,15,,,,,,space,24.86147600000004,None,None,3,None,1.1026978999998391,0.26395420000062586,0,0,0,0,,,,,2,0,2,0,,,,,15,0,15,0,1237.0292749999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,2.904,1237.0142943,1237.0148027000005,1237.0149081,1237.0292749999999,1239.9458382000003,1239.9301254000002,1239.9333109,1239.9458382000003,1239.9458382000003,1239.9458382000003,1239.9458382000003,1241.9456091000002,1241.9456091000002,1241.9456091000002,1241.9456091000002,1241.9303737,3,None,1.1026978999998391,0.26395420000062586,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
16,0,16,,,,,,space,24.86147600000004,None,None,3,None,0.7903254000002562,0.32122179999987566,0,0,0,0,,,,,2,0,2,0,,,,,16,0,16,0,1241.9456091000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klinge,4.0356,1241.9308790000005,1241.931399,1241.9315037000006,1241.9456091000002,1245.9955018,1245.9797528,1245.9844377999998,1245.9955018,1245.9955018,1245.9955018,1245.9955018,1247.9958131000003,1247.9958131000003,1247.9958131000003,1247.9958131000003,1247.9797866,3,None,0.7903254000002562,0.32122179999987566,,,,,,,,,,,,,,,,,,,,,,8752,1,2025-06-25_19h05.37.345,sm,2024.2.4,59.97375548450806,2025-06-25 19h05.45.898143 +0200,
