thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
26,0,26,,,,,,space,1.8146627999994962,None,None,3,1.4264041999995243,0.25692160000107833,None,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1357.5841469000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,2.9345,1357.5689954000009,1357.5696389000004,1357.5697462000007,1357.5841469000006,1360.5338488000016,1360.5182549,1360.5223551000017,1360.5338488000016,1360.5338488000016,1360.5338488000016,1360.5338488000016,1362.5183416,3,1.4264041999995243,0.25692160000107833,None,1362.5341270000008,1362.5341270000008,1362.5341270000008,1362.5341270000008,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
27,0,27,,,,,,space,1.8146627999994962,None,None,2,1.7394592000000557,None,None,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1362.5341270000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,2.178,1362.518793000001,1362.5192707000006,1362.5193645,1362.5341270000008,1364.717139100001,1364.7013644000017,1364.706223700001,1364.717139100001,1364.717139100001,1364.717139100001,1364.717139100001,1366.7013996000005,2,1.7394592000000557,None,None,1366.7171524000005,1366.7171524000005,1366.7171524000005,1366.7171524000005,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
28,0,28,,,,,,space,1.8146627999994962,None,None,3,0.8496817999985069,0.25548020000132965,None,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1366.7171524000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,4.2742,1366.7019074,1366.7025962000007,1366.7027003000003,1366.7171524000005,1370.9999992000012,1370.9843867,1370.9879310000015,1370.9999992000012,1370.9999992000012,1370.9999992000012,1370.9999992000012,1372.9842680000002,3,0.8496817999985069,0.25548020000132965,None,1372.9998866000005,1372.9998866000005,1372.9998866000005,1372.9998866000005,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
29,0,29,,,,,,space,1.8146627999994962,None,None,3,0.791054900000745,0.2632819999998901,None,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1372.9998866000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,3.2294,1372.9847666000005,1372.9853436000012,1372.9854492000013,1372.9998866000005,1376.2329624000013,1376.2173162000017,1376.2212500000005,1376.2329624000013,1376.2329624000013,1376.2329624000013,1376.2329624000013,1378.217294,3,0.791054900000745,0.2632819999998901,None,1378.2329087000016,1378.2329087000016,1378.2329087000016,1378.2329087000016,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
30,0,30,,,,,,space,1.8146627999994962,None,None,3,0.7758864000006724,0.29025969999929657,None,0,0,0,0,,,,,2,0,2,0,,,,,30,0,30,0,1378.2329087000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,4.8014,1378.2178005000005,1378.218339500001,1378.2184436000007,1378.2329087000016,1383.0491328000007,1383.0336463000003,1383.0369252,1383.0491328000007,1383.0491328000007,1383.0491328000007,1383.0491328000007,1385.0334272,3,0.7758864000006724,0.29025969999929657,None,1385.0497215000014,1385.0497215000014,1385.0497215000014,1385.0497215000014,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
31,0,31,,,,,,space,1.8146627999994962,None,None,3,1.2630750999996962,0.3085765999985597,None,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1385.0497215000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,4.0684,1385.0339478000005,1385.0345909000007,1385.034696300001,1385.0497215000014,1389.1321522000017,1389.116479100001,1389.1194903000014,1389.1321522000017,1389.1321522000017,1389.1321522000017,1389.1321522000017,1391.1165039000007,3,1.2630750999996962,0.3085765999985597,None,1391.1326782000015,1391.1326782000015,1391.1326782000015,1391.1326782000015,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
32,0,32,,,,,,space,1.8146627999994962,None,None,3,1.2453993999988597,0.23526740000124846,None,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1391.1326782000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,2.2934,1391.1170242000007,1391.117534500001,1391.1176379000008,1391.1326782000015,1393.4320098000007,1393.4163985000014,1393.4203205000013,1393.4320098000007,1393.4320098000007,1393.4320098000007,1393.4320098000007,1395.4164059000013,3,1.2453993999988597,0.23526740000124846,None,1395.4318946000003,1395.4318946000003,1395.4318946000003,1395.4318946000003,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
33,0,33,,,,,,space,1.8146627999994962,None,None,3,0.675727600000755,0.28335100000003877,None,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1395.4318946000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brise,2.2997,1395.4169193000016,1395.4174261000007,1395.4175328000001,1395.4318946000003,1397.7317970000004,1397.7160198000001,1397.7196047000016,1397.7317970000004,1397.7317970000004,1397.7317970000004,1397.7317970000004,1399.7160081000002,3,0.675727600000755,0.28335100000003877,None,1399.7315845000012,1399.7315845000012,1399.7315845000012,1399.7315845000012,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
34,0,34,,,,,,space,1.8146627999994962,None,None,3,0.8561527000001661,0.22178229999917676,None,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1399.7315845000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nachricht,4.5361,1399.7165670000013,1399.7171547000016,1399.7172588000012,1399.7315845000012,1404.2815192000016,1404.2656080000015,1404.2708090000015,1404.2815192000016,1404.2815192000016,1404.2815192000016,1404.2815192000016,1406.2656301000006,3,0.8561527000001661,0.22178229999917676,None,1406.2812353000008,1406.2812353000008,1406.2812353000008,1406.2812353000008,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
35,0,35,,,,,,space,1.8146627999994962,None,None,3,1.0898371000002953,0.23333220000131405,None,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,1406.2812353000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,3.9134,1406.2661407000014,1406.2666623000005,1406.2667668000013,1406.2812353000008,1410.1975519000007,1410.181886800001,1410.1850180000001,1410.1975519000007,1410.1975519000007,1410.1975519000007,1410.1975519000007,1412.1819325000015,3,1.0898371000002953,0.23333220000131405,None,1412.1974342000012,1412.1974342000012,1412.1974342000012,1412.1974342000012,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
36,0,36,,,,,,space,1.8146627999994962,None,None,3,0.7109165999991092,0.2661385000010341,None,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,1412.1974342000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erbe,2.4054,1412.1824577000007,1412.182967300001,1412.1830750000008,1412.1974342000012,1414.6139160000002,1414.598439700001,1414.6014649000008,1414.6139160000002,1414.6139160000002,1414.6139160000002,1414.6139160000002,1416.5986426,3,0.7109165999991092,0.2661385000010341,None,1416.6139697000017,1416.6139697000017,1416.6139697000017,1416.6139697000017,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
37,0,37,,,,,,space,1.8146627999994962,None,None,3,0.6184372000006988,0.2580292999991798,None,0,0,0,0,,,,,2,0,2,0,,,,,37,0,37,0,1416.6139697000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,3.9283,1416.5991442000013,1416.5996620000005,1416.599768600001,1416.6139697000017,1420.5471930000003,1420.531716900001,1420.5353655000017,1420.5471930000003,1420.5471930000003,1420.5471930000003,1420.5471930000003,1422.5314124000015,3,0.6184372000006988,0.2580292999991798,None,1422.5469199000017,1422.5469199000017,1422.5469199000017,1422.5469199000017,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
38,0,38,,,,,,space,1.8146627999994962,None,None,3,0.9594389999983832,0.32938319999993837,None,0,0,0,0,,,,,2,0,2,0,,,,,38,0,38,0,1422.5469199000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.5494,1422.5319211000005,1422.5324809000012,1422.532583100001,1422.5469199000017,1425.0966769000006,1425.0812847000016,1425.0883806000002,1425.0966769000006,1425.0966769000006,1425.0966769000006,1425.0966769000006,1427.0812067000006,3,0.9594389999983832,0.32938319999993837,None,1427.096158800001,1427.096158800001,1427.096158800001,1427.096158800001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
39,0,39,,,,,,space,1.8146627999994962,None,None,3,0.9723694999993313,0.252682399999685,None,0,0,0,0,,,,,2,0,2,0,,,,,39,0,39,0,1427.096158800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,2.1004,1427.0816075000002,1427.0820866000013,1427.0821720000004,1427.096158800001,1429.1965408000015,1429.180725600001,1429.1841065000008,1429.1965408000015,1429.1965408000015,1429.1965408000015,1429.1965408000015,1431.1810868000011,3,0.9723694999993313,0.252682399999685,None,1431.1964239000008,1431.1964239000008,1431.1964239000008,1431.1964239000008,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
40,0,40,,,,,,space,1.8146627999994962,None,None,3,0.9243722999999591,0.25275370000053954,None,0,0,0,0,,,,,2,0,2,0,,,,,40,0,40,0,1431.1964239000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,3.067,1431.1815929000004,1431.1821064000014,1431.1822084000014,1431.1964239000008,1434.2629058000002,1434.2476297000012,1434.2521644000008,1434.2629058000002,1434.2629058000002,1434.2629058000002,1434.2629058000002,1436.2472756000006,3,0.9243722999999591,0.25275370000053954,None,1436.2628522000014,1436.2628522000014,1436.2628522000014,1436.2628522000014,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
41,0,41,,,,,,space,1.8146627999994962,None,None,3,0.8137867000004917,0.27618059999986144,None,0,0,0,0,,,,,2,0,2,0,,,,,41,0,41,0,1436.2628522000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bart,3.2609,1436.2477832000004,1436.2483598000017,1436.2484647,1436.2628522000014,1439.5291339000014,1439.5135654000005,1439.517130600001,1439.5291339000014,1439.5291339000014,1439.5291339000014,1439.5291339000014,1441.5137814000009,3,0.8137867000004917,0.27618059999986144,None,1441.5293012000002,1441.5293012000002,1441.5293012000002,1441.5293012000002,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
42,0,42,,,,,,space,1.8146627999994962,None,None,3,1.0320736000012403,0.23064699999849836,None,0,0,0,0,,,,,2,0,2,0,,,,,42,0,42,0,1441.5293012000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.2389,1441.5142938000008,1441.5148113000014,1441.5149161000008,1441.5293012000002,1443.7790270000005,1443.763238900001,1443.7661262000001,1443.7790270000005,1443.7790270000005,1443.7790270000005,1443.7790270000005,1445.763404700001,3,1.0320736000012403,0.23064699999849836,None,1445.7789326000002,1445.7789326000002,1445.7789326000002,1445.7789326000002,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
43,0,43,,,,,,space,1.8146627999994962,None,None,3,0.6300491000001784,0.25994149999860383,None,0,0,0,0,,,,,2,0,2,0,,,,,43,0,43,0,1445.7789326000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blut,3.6257,1445.7639135000009,1445.7644494000015,1445.7645551000005,1445.7789326000002,1449.4117975000008,1449.3962927000011,1449.3993775000017,1449.4117975000008,1449.4117975000008,1449.4117975000008,1449.4117975000008,1451.396459900001,3,0.6300491000001784,0.25994149999860383,None,1451.412611400001,1451.412611400001,1451.412611400001,1451.412611400001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
44,0,44,,,,,,space,1.8146627999994962,None,None,3,0.7698976000010589,0.2184135999996215,None,0,0,0,0,,,,,2,0,2,0,,,,,44,0,44,0,1451.412611400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tür,4.1057,1451.3969701000005,1451.397545400001,1451.397649800001,1451.412611400001,1455.5284864000005,1455.5127489000006,1455.5164221000014,1455.5284864000005,1455.5284864000005,1455.5284864000005,1455.5284864000005,1457.51289,3,0.7698976000010589,0.2184135999996215,None,1457.5283299000002,1457.5283299000002,1457.5283299000002,1457.5283299000002,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
45,0,45,,,,,,space,1.8146627999994962,None,None,3,0.638689899999008,0.2790377000001172,None,0,0,0,0,,,,,2,0,2,0,,,,,45,0,45,0,1457.5283299000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,2.5899,1457.5133962,1457.514041800001,1457.5141480000002,1457.5283299000002,1460.1280718000016,1460.1122330000017,1460.1154383000012,1460.1280718000016,1460.1280718000016,1460.1280718000016,1460.1280718000016,1462.1124631000002,3,0.638689899999008,0.2790377000001172,None,1462.1279992,1462.1279992,1462.1279992,1462.1279992,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
46,0,46,,,,,,space,1.8146627999994962,None,None,3,1.0282380999997258,0.20408970000062254,None,0,0,0,0,,,,,2,0,2,0,,,,,46,0,46,0,1462.1279992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lernen,2.2511,1462.1129722000005,1462.1134797000013,1462.1135824000012,1462.1279992,1464.3953144000006,1464.378642900001,1464.3823017000013,1464.3953144000006,1464.3953144000006,1464.3953144000006,1464.3953144000006,1466.3787238000004,3,1.0282380999997258,0.20408970000062254,None,1466.3943264000009,1466.3943264000009,1466.3943264000009,1466.3943264000009,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
47,0,47,,,,,,space,1.8146627999994962,None,None,3,0.8042427999989741,0.23101330000099551,None,0,0,0,0,,,,,2,0,2,0,,,,,47,0,47,0,1466.3943264000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,2.2785,1466.3792300000005,1466.3797319000005,1466.3798353000002,1466.3943264000009,1468.6774361000007,1468.6619082000016,1468.666830600001,1468.6774361000007,1468.6774361000007,1468.6774361000007,1468.6774361000007,1470.662038800001,3,0.8042427999989741,0.23101330000099551,None,1470.6774682000014,1470.6774682000014,1470.6774682000014,1470.6774682000014,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
48,0,48,,,,,,space,1.8146627999994962,None,None,3,0.759935599999153,0.27027300000008836,None,0,0,0,0,,,,,2,0,2,0,,,,,48,0,48,0,1470.6774682000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knie,2.0981,1470.6625449000003,1470.663057400001,1470.66316,1470.6774682000014,1472.7772142000013,1472.7613519000006,1472.7644466000002,1472.7772142000013,1472.7772142000013,1472.7772142000013,1472.7772142000013,1474.7618318000004,3,0.759935599999153,0.27027300000008836,None,1474.7772138,1474.7772138,1474.7772138,1474.7772138,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
49,0,49,,,,,,space,1.8146627999994962,None,None,3,0.8668894000002183,0.3022081999988586,None,0,0,0,0,,,,,2,0,2,0,,,,,49,0,49,0,1474.7772138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,2.0816,1474.7623369000012,1474.7628577000014,1474.7629595000017,1474.7772138,1476.8602260000007,1476.8445295000001,1476.8479367,1476.8602260000007,1476.8602260000007,1476.8602260000007,1476.8602260000007,1478.8447073000007,3,0.8668894000002183,0.3022081999988586,None,1478.8604352000002,1478.8604352000002,1478.8604352000002,1478.8604352000002,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
50,0,50,,,,,,space,1.8146627999994962,None,None,3,0.7636227999992116,0.2379744000008941,None,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1478.8604352000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,5.1215,1478.845209000001,1478.845799300001,1478.8459050000001,1478.8604352000002,1483.9933032000008,1483.9776418000001,1483.9817710000007,1483.9933032000008,1483.9933032000008,1483.9933032000008,1483.9933032000008,1485.9777481,3,0.7636227999992116,0.2379744000008941,None,1485.993365100001,1485.993365100001,1485.993365100001,1485.993365100001,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
51,0,51,,,,,,space,1.8146627999994962,None,None,3,0.7501393000002281,0.24125830000048154,None,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,1485.993365100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,2.0212,1485.9782609000013,1485.9789129,1485.9790226000005,1485.993365100001,1488.0264380000008,1488.0107671000005,1488.0144701000008,1488.0264380000008,1488.0264380000008,1488.0264380000008,1488.0264380000008,1490.0104667000014,3,0.7501393000002281,0.24125830000048154,None,1490.0265981000011,1490.0265981000011,1490.0265981000011,1490.0265981000011,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
52,0,52,,,,,,space,1.8146627999994962,None,None,3,0.49894490000042424,0.26198159999876225,None,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,1490.0265981000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,4.9966,1490.0108646000008,1490.0113242000007,1490.011408100001,1490.0265981000011,1495.0258669000013,1495.010247100001,1495.0143196000008,1495.0258669000013,1495.0258669000013,1495.0258669000013,1495.0258669000013,1497.0103449000017,3,0.49894490000042424,0.26198159999876225,None,1497.0258136000011,1497.0258136000011,1497.0258136000011,1497.0258136000011,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
53,0,53,,,,,,space,1.8146627999994962,None,None,3,0.41767649999928835,0.25970000000052096,None,0,0,0,0,,,,,2,0,2,0,,,,,53,0,53,0,1497.0258136000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,2.5861,1497.010859,1497.0113838000016,1497.0114865000014,1497.0258136000011,1499.6256195000005,1499.6099209000004,1499.6139472000013,1499.6256195000005,1499.6256195000005,1499.6256195000005,1499.6256195000005,1501.6100312000017,3,0.41767649999928835,0.25970000000052096,None,1501.6256998000008,1501.6256998000008,1501.6256998000008,1501.6256998000008,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
54,0,54,,,,,,space,1.8146627999994962,None,None,3,1.3068051999998715,0.2861734999987675,None,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,1501.6256998000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,2.4587,1501.6105560000015,1501.6110680000002,1501.6111746000006,1501.6256998000008,1504.0919989000013,1504.0762585000011,1504.0800230000004,1504.0919989000013,1504.0919989000013,1504.0919989000013,1504.0919989000013,1506.0765905000007,3,1.3068051999998715,0.2861734999987675,None,1506.0920794000012,1506.0920794000012,1506.0920794000012,1506.0920794000012,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
55,0,55,,,,,,space,1.8146627999994962,None,None,3,1.0295296999993298,0.29123380000055477,None,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,1506.0920794000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moor,3.6068,1506.0771014000002,1506.0778474000017,1506.0779501000015,1506.0920794000012,1509.7083872000003,1509.6927066000007,1509.696173800001,1509.7083872000003,1509.7083872000003,1509.7083872000003,1509.7083872000003,1511.6929899000006,3,1.0295296999993298,0.29123380000055477,None,1511.7084621000013,1511.7084621000013,1511.7084621000013,1511.7084621000013,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
56,0,56,,,,,,space,1.8146627999994962,None,None,3,1.015420699999595,0.28011379999952624,None,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,1511.7084621000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiktion,2.6796,1511.6934986000015,1511.6940114000008,1511.6941169000002,1511.7084621000013,1514.3916433000013,1514.3758900000012,1514.3799967000014,1514.3916433000013,1514.3916433000013,1514.3916433000013,1514.3916433000013,1516.3760221000011,3,1.015420699999595,0.28011379999952624,None,1516.3915115,1516.3915115,1516.3915115,1516.3915115,,,,,,,,,,,,,,,,,,,,,4954,1,2025-07-09_19h00.19.535,sm,2024.2.4,59.98908198687408,2025-07-09 19h00.47.156572 +0200,
