this_button,correct_button,thisN,thisTrialN,thisRepN,button_practice_key.keys,button_practice_key.rt,button_practice_key.duration,button_practice_loop.thisRepN,button_practice_loop.thisTrialN,button_practice_loop.thisN,button_practice_loop.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,hand_intro.started,hand_image.started,hand_intro_key.started,hand_intro_text.started,hand_intro.stopped,hand_intro_key.keys,hand_intro_key.rt,hand_intro_key.duration,button_practice.started,instruction.started,button_text.started,button_practice_key.started,button_practice.stopped,button_practice_loop.button_practice_key.keys,button_practice_loop.button_practice_key.rt,button_practice_loop.button_practice_key.duration,select_video.started,select_video_text.started,select_video_keys.started,select_video.stopped,select_video_keys.keys,select_video_keys.rt,select_video_keys.duration,play_video.started,video_text.started,end_video.started,movie.started,video_text.stopped,play_video.stopped,end_video.keys,end_video.rt,end_video.duration,end.started,end_text.started,key_resp_2.started,PID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.0027294999999867287,0.011648900000068352,0.011648900000068352,512.0855792000001,space,512.0687655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
,,,,,,,,,,,,,,,,,,,,,512.0857356,512.1000172,512.1000172,512.1000172,521.3015394,2,9.19559009999989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
4,5,0,0,0,5,1.0969517999999425,None,0,0,0,3,521.3306405,,,,,,,,,,,,,,,,,521.3234188,521.3306405,521.3306405,521.3306405,522.4326810000001,5,1.0969517999999425,None,,,,,,,,,,,,,,,,,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
2,3,1,1,0,3,0.8123301000000538,None,0,1,1,1,522.4493974000001,,,,,,,,,,,,,,,,,522.4359731999999,522.4493974000001,522.4493974000001,522.4493974000001,523.2677927000001,3,0.8123301000000538,None,,,,,,,,,,,,,,,,,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
1,2,2,2,0,2,0.6360776999999871,None,0,2,2,0,523.2810020999999,,,,,,,,,,,,,,,,,523.2712664,523.2810020999999,523.2810020999999,523.2810020999999,523.9325838000001,2,0.6360776999999871,None,,,,,,,,,,,,,,,,,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
3,4,3,3,0,4,0.4926132000000507,None,0,3,3,2,523.9495450999999,,,,,,,,,,,,,,,,,523.9358820000001,523.9495450999999,523.9495450999999,523.9495450999999,524.4511668000001,4,0.4926132000000507,None,,,,,,,,,,,,,,,,,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.4514147000001,524.4662391999999,524.4662391999999,536.5001137,4,12.01480790000005,None,,,,,,,,,,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.7756106,536.7801182,536.7801182,541.5184138999999,541.7813574,980.9576069999999,space,444.1636196000002,None,,,,8452,2025-06-20_10h58.34.167,part0,2024.2.4,60.092578626645775,2025-06-20 10h58.45.203676 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0742556000001,981.0848072,981.0848072,,,,,,,
